content_id,seed,metric,previous_value,v2_value,absolute_difference,tolerance,match
content_043,20260717,residual_reconstruction_max_error_dn,0.5,0.5,0.0,1e-12,True
content_043,20260717,residual_reconstruction_std_relative_error,1.3638057668486416e-05,1.3638057668486416e-05,0.0,1e-12,True
content_043,20260717,residual_reconstruction_mean_error_dn,-0.0003430321812629,-0.00034303218126296997,6.998525023393931e-17,1e-12,True
content_043,20260718,residual_mean_dn,0.0121935722845291,0.01219357228452914,3.9898639947466563e-17,1e-12,True
content_043,20260718,residual_std_dn,79.53901071376524,79.53901071376524,0.0,1e-12,True
content_043,20260718,negative_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_043,20260718,above_one_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_043,20260718,added_zero_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_043,20260718,added_one_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_043,20260718,brightness_difference_dn,0.0136716663837432,0.013671666383743286,8.673617379884035e-17,1e-12,True
content_043,20260718,gradient_energy_ratio,1.002312056052308,1.002312056052308,0.0,1e-12,True
content_043,20260718,content_round_trip_max_error_dn,0.0,0.0,0.0,1e-12,True
content_043,20260718,noisy_round_trip_max_error_dn,0.5,0.5,0.0,1e-12,True
content_043,20260718,residual_reconstruction_max_error_dn,0.5,0.5,0.0,1e-12,True
content_043,20260718,residual_reconstruction_std_relative_error,5.223529720964008e-06,5.223529720964008e-06,0.0,1e-12,True
content_043,20260718,residual_reconstruction_mean_error_dn,0.0001919502392411,0.0001919502392411232,2.3201926491189795e-17,1e-12,True
content_043,20260719,residual_mean_dn,-0.0791520815902403,-0.07915208159024034,4.163336342344337e-17,1e-12,True
content_043,20260719,residual_std_dn,79.5224288058453,79.5224288058453,0.0,1e-12,True
content_043,20260719,negative_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_043,20260719,above_one_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_043,20260719,added_zero_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_043,20260719,added_one_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_043,20260719,brightness_difference_dn,-0.0800769031047821,-0.0800769031047821,0.0,1e-12,True
content_043,20260719,gradient_energy_ratio,1.002640272234281,1.002640272234281,0.0,1e-12,True
content_043,20260719,content_round_trip_max_error_dn,0.0,0.0,0.0,1e-12,True
content_043,20260719,noisy_round_trip_max_error_dn,0.5,0.5,0.0,1e-12,True
