folder,frame_count,crop_size,crop_top,crop_left,crop_height,crop_width,metric_definition,value,valid_sample_count,warning_flags,bin_index,bin_low_dn,bin_high_dn,mean_signal_dn,temporal_variance_dn2,temporal_std_dn,fano_like_dn
9,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,15962.003305142413,4131,single_scene_spatial_binning,15,1694.4821484375002,1743.0000000000002,1717.255507141128,15962.003305142413,125.95436874277772,9.295066015956948
9,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,16826.735515646644,3223,single_scene_spatial_binning,16,1743.0000000000002,1791.5178515625003,1766.6533509152964,16826.735515646644,129.3071119830418,9.524639062286202
9,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,17615.3828264114,3060,single_scene_spatial_binning,17,1791.5178515625003,1840.0357031250003,1816.2896650326797,17615.3828264114,132.35458337964357,9.698553686421189
9,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,18446.03691149764,3603,single_scene_spatial_binning,18,1840.0357031250003,1888.5535546875003,1864.5054121565363,18446.03691149764,135.41960844012075,9.893260052360194
9,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,19336.324462069562,3711,single_scene_spatial_binning,19,1888.5535546875003,1937.0714062500003,1912.577977634061,19336.324462069562,138.6736942089753,10.110084236141526
9,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,20283.691426683552,3289,single_scene_spatial_binning,20,1937.0714062500003,1985.5892578125004,1960.5026603830952,20283.691426683552,142.027331554637,10.346168784448365
9,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,21283.084864977358,2989,single_scene_spatial_binning,21,1985.5892578125004,2034.1071093750004,2009.0173971227834,21283.084864977358,145.48285361180493,10.593778279599745
9,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,22101.972458335673,2943,single_scene_spatial_binning,22,2034.1071093750004,2082.6249609375004,2058.703958545702,22101.972458335673,148.26211689374142,10.735867275423526
9,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,22937.460658940974,3256,single_scene_spatial_binning,23,2082.6249609375004,2131.1428125,2107.7569103194105,22937.460658940974,151.0391647328939,10.882403253734331
9,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,23721.538915808604,3744,single_scene_spatial_binning,24,2131.1428125,2179.6606640625005,2156.03218482906,23721.538915808604,153.6406168295208,11.002404826201309
9,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,24489.163365335753,4323,single_scene_spatial_binning,25,2179.6606640625005,2228.1785156250003,2204.7626648161,24489.163365335753,156.12645751582264,11.107392081758787
9,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,25241.913287735973,5298,single_scene_spatial_binning,26,2228.1785156250003,2276.6963671875,2253.2428274820686,25241.913287735973,158.4930569262701,11.202482475421016
9,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,26127.09637571208,6466,single_scene_spatial_binning,27,2276.6963671875,2325.2142187500003,2301.6168032786886,26127.09637571208,161.21704337585618,11.351627403177465
9,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,26912.133853782376,7022,single_scene_spatial_binning,28,2325.2142187500003,2373.7320703125006,2349.538432782683,26912.133853782376,163.65262747120562,11.454221594455431
9,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,27693.068814461574,6532,single_scene_spatial_binning,29,2373.7320703125006,2422.2499218750004,2397.122416564605,27693.068814461574,166.01516735330014,11.552630196562687
9,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,28442.011157433102,4837,single_scene_spatial_binning,30,2422.2499218750004,2470.7677734375,2444.5000516849286,28442.011157433102,168.276487104942,11.635103520586462
9,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,29506.464877663773,2534,single_scene_spatial_binning,31,2470.7677734375,2519.2856250000004,2492.1428078137333,29506.464877663773,171.38363375316607,11.839796975177649
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,2037.7352116883283,56410,single_scene_spatial_binning,0,944.0,972.5546875,962.6147646693848,2037.7352116883283,44.3137015259706,2.1168750849029405
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,2356.340869150856,64973,single_scene_spatial_binning,1,972.5546875,1001.109375,984.5717355670818,2356.340869150856,47.70750251474635,2.3932647912075997
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,2821.428900508816,18677,single_scene_spatial_binning,2,1001.109375,1029.6640625,1012.2222452749371,2821.428900508816,52.17119014655611,2.7873610896018857
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,3206.9983742677628,7483,single_scene_spatial_binning,3,1029.6640625,1058.21875,1042.6433749832954,3206.9983742677628,55.95663906614312,3.075834413966466
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,3663.3951618794727,4958,single_scene_spatial_binning,4,1058.21875,1086.7734375,1071.750882412263,3663.3951618794727,59.80490940111312,3.4181405604574997
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,4075.4975136808002,3908,single_scene_spatial_binning,5,1086.7734375,1115.328125,1100.6519959058342,4075.4975136808002,63.22433345257102,3.702803001167208
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,4448.792320239197,3413,single_scene_spatial_binning,6,1115.328125,1143.8828125,1129.4301933782597,4448.792320239197,66.2372911397023,3.938970594483871
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,4886.365148182388,2964,single_scene_spatial_binning,7,1143.8828125,1172.4375,1158.0589574898786,4886.365148182388,69.42371004389449,4.219444197188117
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,5338.786697439967,2818,single_scene_spatial_binning,8,1172.4375,1200.9921875,1186.8286018452804,5338.786697439967,72.6090614659259,4.4983636972847
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,5715.26272340026,2684,single_scene_spatial_binning,9,1200.9921875,1229.546875,1215.2968051415796,5715.26272340026,75.19756545373211,4.70277112489771
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,6142.78327139923,2833,single_scene_spatial_binning,10,1229.546875,1258.1015625,1243.884662901518,6142.78327139923,78.02089431229146,4.938386535830753
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,6595.874293685317,3003,single_scene_spatial_binning,11,1258.1015625,1286.65625,1272.7749333999334,6595.874293685317,80.77657180416591,5.18227859505837
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,7006.8545817585955,4046,single_scene_spatial_binning,12,1286.65625,1315.2109375,1301.8662876915473,7006.8545817585955,83.3051240149313,5.382161476954027
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,7401.73908777532,5425,single_scene_spatial_binning,13,1315.2109375,1343.765625,1329.984331797235,7401.73908777532,85.71198839900687,5.565282921621489
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,7892.090762688595,5305,single_scene_spatial_binning,14,1343.765625,1372.3203125,1357.8166116870877,7892.090762688595,88.46678299143844,5.812339232529103
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,8481.192057679538,4150,single_scene_spatial_binning,15,1372.3203125,1400.875,1385.677078313253,8481.192057679538,91.7008693631278,6.120612219409346
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,9502.08065864731,3070,single_scene_spatial_binning,16,1400.875,1429.4296875,1414.7235342019544,9502.08065864731,97.00821558768457,6.716563645777925
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,10446.126600040381,3120,single_scene_spatial_binning,17,1429.4296875,1457.984375,1444.066346153846,10446.126600040381,101.80850793719668,7.23382732923788
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,11328.906536697248,3488,single_scene_spatial_binning,18,1457.984375,1486.5390625,1472.288238245413,11328.906536697248,106.01603622378092,7.6947612854656615
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,12095.073964260668,3548,single_scene_spatial_binning,19,1486.5390625,1515.09375,1500.7457722660654,12095.073964260668,109.56118455448643,8.059375670269318
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,12691.57727981371,3192,single_scene_spatial_binning,20,1515.09375,1543.6484375,1529.2845394736842,12691.57727981371,112.18828620105239,8.299029351451901
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,13270.773592802387,3029,single_scene_spatial_binning,21,1543.6484375,1572.203125,1557.6690739517992,13270.773592802387,114.76907253518837,8.519636047684054
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,13762.287593655838,3013,single_scene_spatial_binning,22,1572.203125,1600.7578125,1586.4870146033854,13762.287593655838,116.90431170144915,8.674692869828718
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,14264.249369713356,3448,single_scene_spatial_binning,23,1600.7578125,1629.3125,1615.2227740719256,14264.249369713356,119.00292374362058,8.831134378915197
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,14649.499828009983,3777,single_scene_spatial_binning,24,1629.3125,1657.8671875,1643.953666931427,14649.499828009983,120.66419325809929,8.91113911704973
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,15113.529716733417,4693,single_scene_spatial_binning,25,1657.8671875,1686.421875,1672.5285531642871,15113.529716733417,122.55042137066135,9.036335844993411
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,15613.757020317042,5594,single_scene_spatial_binning,26,1686.421875,1714.9765625,1701.1679701465857,15613.757020317042,124.56714176796334,9.178257111772238
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,16097.138801116032,6474,single_scene_spatial_binning,27,1714.9765625,1743.53125,1729.382375656472,16097.138801116032,126.4902425360429,9.30802755232519
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,16504.60510645688,6892,single_scene_spatial_binning,28,1743.53125,1772.0859375,1757.8304193267556,16504.60510645688,128.0861198895281,9.38919074615747
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,16937.5477044729,6371,single_scene_spatial_binning,29,1772.0859375,1800.640625,1785.8389773975828,16937.5477044729,129.7661938737045,9.484364446538834
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,17357.21458231838,4477,single_scene_spatial_binning,30,1800.640625,1829.1953125,1813.8728222023676,17357.21458231838,131.39218796960802,9.569146397619873
10,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,17841.35002519548,2297,single_scene_spatial_binning,31,1829.1953125,1857.75,1841.684153243361,17841.35002519548,133.17546472229975,9.68751889067154
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,1788.6605996832777,27889,single_scene_spatial_binning,0,933.0,949.0703125,943.9082433934526,1788.6605996832777,41.26594650127294,1.89495177333429
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,1890.2802033935802,69899,single_scene_spatial_binning,1,949.0703125,965.140625,956.9503176011102,1890.2802033935802,42.67385497102895,1.9753169716607106
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,2171.4648141524262,34143,single_scene_spatial_binning,2,965.140625,981.2109375,971.7216047213192,2171.4648141524262,45.567722145682765,2.2346573376591565
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,2508.4835460058553,11583,single_scene_spatial_binning,3,981.2109375,997.28125,988.1609254942588,2508.4835460058553,48.89132842808405,2.538537480371591
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,2714.4593334670744,6280,single_scene_spatial_binning,4,997.28125,1013.3515625,1004.6829816878981,2714.4593334670744,51.207671240144606,2.7018068215972963
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,2990.585465110428,4694,single_scene_spatial_binning,5,1013.3515625,1029.421875,1021.0560023434172,2990.585465110428,53.670117970808285,2.9289142400091275
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,3190.4322977504016,3748,single_scene_spatial_binning,6,1029.421875,1045.4921875,1037.2075773745999,3190.4322977504016,55.62087977827891,3.075982442999584
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,3404.8487969058515,3294,single_scene_spatial_binning,7,1045.4921875,1061.5625,1053.3064663023679,3404.8487969058515,57.604888373661524,3.2325338406575748
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,3564.083766781111,3064,single_scene_spatial_binning,8,1061.5625,1077.6328125,1069.518766318538,3564.083766781111,59.218617124934106,3.3324181669567916
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,3794.027090459064,2949,single_scene_spatial_binning,9,1077.6328125,1093.703125,1085.636995591726,3794.027090459064,61.10158477378396,3.4947474209748455
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,4080.7549654083477,3032,single_scene_spatial_binning,10,1093.703125,1109.7734375,1101.8464297493404,4080.7549654083477,63.306811356170655,3.7035605463972696
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,4307.355248118929,3107,single_scene_spatial_binning,11,1109.7734375,1125.84375,1118.157547473447,4307.355248118929,65.06262934385407,3.852189933209046
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,4513.446547128329,3979,single_scene_spatial_binning,12,1125.84375,1141.9140625,1134.1753581301834,4513.446547128329,66.66987325601524,3.9794962170305457
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,4740.374074699585,4942,single_scene_spatial_binning,13,1141.9140625,1157.984375,1150.2193191015783,4740.374074699585,68.36686059623608,4.121278434448685
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,4911.513060636749,5419,single_scene_spatial_binning,14,1157.984375,1174.0546875,1165.72714061635,4911.513060636749,69.66078528523208,4.213261310910121
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,5184.16990540117,4270,single_scene_spatial_binning,15,1174.0546875,1190.125,1181.6906615925059,5184.16990540117,71.51481745411506,4.387078677946664
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,5492.44629037323,3385,single_scene_spatial_binning,16,1190.125,1206.1953125,1197.9418389955688,5492.44629037323,73.57695654438946,4.584902297909929
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,5714.070564822233,3371,single_scene_spatial_binning,17,1206.1953125,1222.265625,1214.40803915752,5714.070564822233,75.13063905463439,4.705231174841609
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,5916.0103433285985,3514,single_scene_spatial_binning,18,1222.265625,1238.3359375,1230.400327262379,5916.0103433285985,76.4473565783738,4.8081995853265305
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,6172.024154343961,3565,single_scene_spatial_binning,19,1238.3359375,1254.40625,1246.297335203366,6172.024154343961,78.17828434656752,4.952288655368772
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,6437.178241226281,3341,single_scene_spatial_binning,20,1254.40625,1270.4765625,1262.2342113139778,6437.178241226281,79.75945650347731,5.0998286875184755
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,6682.214689723271,3110,single_scene_spatial_binning,21,1270.4765625,1286.546875,1278.5672025723472,6682.214689723271,81.31698137797127,5.226330439478922
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,6947.6622384804505,3289,single_scene_spatial_binning,22,1286.546875,1302.6171875,1294.7442991790817,6947.6622384804505,82.88809124158053,5.366049684779874
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,7133.708795247068,3589,single_scene_spatial_binning,23,1302.6171875,1318.6875,1310.8267971579828,7133.708795247068,84.05075063202253,5.442144462345244
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,7393.11628616975,4075,single_scene_spatial_binning,24,1318.6875,1334.7578125,1327.0759815950921,7393.11628616975,85.54787275117867,5.57098190962926
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,7616.3382767983,4994,single_scene_spatial_binning,25,1334.7578125,1350.828125,1343.0037545054065,7616.3382767983,86.91603939471669,5.67112210315689
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,7926.752049783233,5861,single_scene_spatial_binning,26,1350.828125,1366.8984375,1359.080830916226,7926.752049783233,88.64690577290874,5.832436062275563
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,8252.348628509579,6671,single_scene_spatial_binning,27,1366.8984375,1382.96875,1375.0329036126518,8252.348628509579,90.46825903563176,6.00156447662308
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,8614.077130643995,6624,single_scene_spatial_binning,28,1382.96875,1399.0390625,1390.9284986413043,8614.077130643995,92.44268923709367,6.19304093564727
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,9000.813722624163,5791,single_scene_spatial_binning,29,1399.0390625,1415.109375,1406.7834786738042,9000.813722624163,94.4952225341371,6.398151427758709
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,9396.881881739304,3925,single_scene_spatial_binning,30,1415.109375,1431.1796875,1422.4015286624203,9396.881881739304,96.57263123329965,6.606349678614183
11,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,9871.799773983199,2153,single_scene_spatial_binning,31,1431.1796875,1447.25,1438.2232930794241,9871.799773983199,98.88735438382643,6.863885337892411
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,1805.26301022717,1044,single_scene_spatial_binning,0,912.5,914.75,913.6436781609195,1805.26301022717,39.925719912717135,1.9758939435349654
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,1684.9618923205373,1971,single_scene_spatial_binning,1,914.75,917.0,915.9304287163876,1684.9618923205373,38.9130978986982,1.8396177695306983
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,1669.1545804152936,3147,single_scene_spatial_binning,2,917.0,919.25,918.1409675881793,1669.1545804152936,38.83873677930613,1.8179720101150874
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,1599.1462413352178,5265,single_scene_spatial_binning,3,919.25,921.5,920.3941358024691,1599.1462413352178,38.31413820860489,1.7374580944509836
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,1536.8112327160568,8473,single_scene_spatial_binning,4,921.5,923.75,922.6615130414257,1536.8112327160568,37.8175824638868,1.6656284140975728
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,1488.2739235768904,13566,single_scene_spatial_binning,5,923.75,926.0,924.8958701901813,1488.2739235768904,37.433420108002935,1.6091259260038264
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,1459.1724131124372,19945,single_scene_spatial_binning,6,926.0,928.25,927.1343131110553,1459.1724131124372,37.25002474444204,1.5738522374564001
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,1451.2267371165547,26401,single_scene_spatial_binning,7,928.25,930.5,929.3545556986478,1451.2267371165547,37.21673905832473,1.5615426084887338
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,1457.036662161949,30962,single_scene_spatial_binning,8,930.5,932.75,931.5809379239067,1457.036662161949,37.30180939930722,1.5640473123130418
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,1468.4796945806263,31756,single_scene_spatial_binning,9,932.75,935.0,933.8109136856027,1468.4796945806263,37.51379082429053,1.5725664297333721
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,1501.7459377406885,29484,single_scene_spatial_binning,10,935.0,937.25,936.0351207434541,1501.7459377406885,37.87626233666631,1.6043692212616059
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,1540.5755177511492,24682,single_scene_spatial_binning,11,937.25,939.5,938.2795914026416,1540.5755177511492,38.316368706248646,1.6419151944338155
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,1611.3063896587787,18935,single_scene_spatial_binning,12,939.5,941.75,940.5048719302878,1611.3063896587787,39.0247560494031,1.7132355586332488
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,1666.6086103141356,13744,single_scene_spatial_binning,13,941.75,944.0,942.7561390424912,1666.6086103141356,39.58478132271146,1.76780456927793
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,1756.7962759709303,9398,single_scene_spatial_binning,14,944.0,946.25,944.9916205575654,1756.7962759709303,40.441994305129256,1.8590601628132772
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,1876.3270226331126,6306,single_scene_spatial_binning,15,946.25,948.5,947.2406438312718,1876.3270226331126,41.53638151835688,1.9808345797367783
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,1990.69326182712,4158,single_scene_spatial_binning,16,948.5,950.75,949.4840067340067,1990.69326182712,42.50003920671475,2.0966053642910945
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,2136.971397659262,2751,single_scene_spatial_binning,17,950.75,953.0,951.729189385678,2136.971397659262,43.8357198471511,2.245356579888691
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,2394.9059011164272,1881,single_scene_spatial_binning,18,953.0,955.25,953.9934210526316,2394.9059011164272,45.50662315536153,2.510400856301399
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,2421.4818441351836,1277,single_scene_spatial_binning,19,955.25,957.5,956.2419733750979,2421.4818441351836,46.186454572650355,2.5322898508506766
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,2554.6300583482557,919,single_scene_spatial_binning,20,957.5,959.75,958.5189064200217,2554.6300583482557,47.17625925846685,2.665184840108746
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,2580.3611579571757,677,single_scene_spatial_binning,21,959.75,962.0,960.7806499261447,2580.3611579571757,47.65058448613551,2.6856922630108424
13,128,512,2304,2304,512,512,Temporal variance conditional on the per-pixel temporal mean within one fixed scene; not a photon-transfer curve.,2558.3581742960096,590,single_scene_spatial_binning,22,962.0,964.25,963.048093220339,2558.3581742960096,47.64743079566096,2.6565217171461386
