absolute_path,size_bytes,modified_time_ns,sha256
D:\iccd\data\20260319\5\132-Camera1[20600555].tif,52469894,1784106684288544400,b88ff015117538cdc7f764660e97ab782dd7031f7b65d0a3e0a8abd1b7fa550c
D:\iccd\data\20260319\5\133-Camera1[20600555].tif,52469894,1784106685092030500,1c231dac9e8e54e260ea36801576d6a5ed352b3630765c9185d9ecba18f7c686
D:\iccd\data\20260319\5\134-Camera1[20600555].tif,52469894,1784106687374562400,77602237bdeac6c5d9d667800704d36b65a7cb3bd1d9451f1f18937e1c5a8184
D:\iccd\data\20260319\5\135-Camera1[20600555].tif,52469894,1784106701398486400,43d6c0d94e61bcc3be71b78510bae48048ededcdb5ed699a9f2ad08ba8000ffb
D:\iccd\data\20260319\5\136-Camera1[20600555].tif,52469894,1784106694546221100,8a8b7da14d298cb1e88d899c819496e3f6331e489ee9c890aedee1237508b553
D:\iccd\data\20260319\5\137-Camera1[20600555].tif,52469894,1784106701373304300,1be309f462dc833ff63d38ceb8579aefe0585b7943db749a23f54d6aa08d0870
D:\iccd\data\20260319\5\138-Camera1[20600555].tif,52469894,1784106699016436300,6cdda419bae12b998877b7c5499901446115a3980585087a43982b82e730fb72
D:\iccd\data\20260319\5\139-Camera1[20600555].tif,52469894,1784106702229942900,e6c4e7161d04ea26f7c71ca82de63104fc64a253f7195d87c5a9f9a18ad31215
D:\iccd\data\20260319\5\140-Camera1[20600555].tif,52469894,1784106702110765000,7d8068cec12155e6e6e3e508cb354c41046dfd40135bfeb9d84ce76a3a6856c1
D:\iccd\data\20260319\5\141-Camera1[20600555].tif,52469894,1784106701345866200,e0fb79618318318a643c9a239bfe1a37be363de208742a1f04666ada2ac3601b
D:\iccd\data\20260319\5\142-Camera1[20600555].tif,52469894,1784106705266286000,54f5d9bec0d400b6c4a1f28c36e27344ac6a8722431756a0da9cf44e36cc9384
D:\iccd\data\20260319\5\143-Camera1[20600555].tif,52469894,1784106715948930200,c00653916f311d15dae60f5d8152ff5c57c8d5338ee8c58b98be06873cf7e34b
D:\iccd\data\20260319\5\144-Camera1[20600555].tif,52469894,1784106715437372700,3dd75c2a8f41b298add0ce508c3567cdcd3ec61349ea4e7879fac4a10435ac81
D:\iccd\data\20260319\5\145-Camera1[20600555].tif,52469894,1784106718913632500,8b81fcce189dcd301c0e7dfbf6db7d72637a7152df616315beef22f38e2fabe8
D:\iccd\data\20260319\5\146-Camera1[20600555].tif,52469894,1784106716086953000,559bdef94dbe63d7498357f652ac7cd2e6d0f0dbc0e4dc78f559dfa6a82b1e64
D:\iccd\data\20260319\5\147-Camera1[20600555].tif,52469894,1784106719685845800,147812e17d10ca2291416f902012c1783becad2414bb435f222cead87bba3b79
D:\iccd\data\20260319\5\148-Camera1[20600555].tif,52469894,1784106719528508500,acc78c44bdff2cd09cc4f66c5084eb13350ba09534cc3a7bb333070c1fa2c505
D:\iccd\data\20260319\5\149-Camera1[20600555].tif,52469894,1784106718508393900,6dd276f72c37dd5985399a4ddee42f00485b78fc0d8c575abf058cf8b7986e7b
D:\iccd\data\20260319\5\150-Camera1[20600555].tif,52469894,1784106734459415700,1d76f779cd66a218e6363dccceb7ff1e9b8ff9b688d657b6858b1aed5e0b4195
D:\iccd\data\20260319\5\151-Camera1[20600555].tif,52469894,1784106733859989600,e7f086597b2979e5fd44ff28d7ed472877f280e202bf638641ec2ceccdb78a32
D:\iccd\data\20260319\5\152-Camera1[20600555].tif,52469894,1784106733422980800,809366b6c01889bd6de16cbbd0326d9a441bf64c662f9a67499bb426ab1ca733
D:\iccd\data\20260319\5\153-Camera1[20600555].tif,52469894,1784106733906740900,ec210466fc17aef7507f27fe37a07fb4ccd739a387c859822be93db844b52bf7
D:\iccd\data\20260319\5\154-Camera1[20600555].tif,52469894,1784106734432702600,7d72750aa748181e7ca0f66e62bc43c66081fc63a74da679e0d710ed21e146c5
D:\iccd\data\20260319\5\155-Camera1[20600555].tif,52469894,1784106733925167300,f4cab1c79f1261c30d5f7760c93879ca546a0df1db061fb4304051f793c746ea
D:\iccd\data\20260319\5\156-Camera1[20600555].tif,52469894,1784106735879512900,dcf2885ad098146872e4f3061c7e4f0e97f200cd2061cea73964b49d50ddb3ea
D:\iccd\data\20260319\5\157-Camera1[20600555].tif,52469894,1784106751008428400,e653e5447e3c7d18e73f1238799dbad552d4acd69882dbb2f57a4379c68b6ec3
D:\iccd\data\20260319\5\158-Camera1[20600555].tif,52469894,1784106749858528300,d91bd8b018070c27721d5464ba1a60ba408308b49203311fc9cfd746efd2a443
D:\iccd\data\20260319\5\159-Camera1[20600555].tif,52469894,1784106750376899300,2932f1d4051d62c30516ce354e1c4a888cb8f66ebe7ea176ce9fbb1c67ec6834
D:\iccd\data\20260319\5\160-Camera1[20600555].tif,52469894,1784106750710103200,32d7fac1d20e1fa9685b0c6172f5e6ae1f2256c4427cdcd88a9d6ee57327dc1b
D:\iccd\data\20260319\5\161-Camera1[20600555].tif,52469894,1784106749483869600,d4d5a4149bf1a35725b544da64937a2713ff3980c0889d73312ec726545be696
D:\iccd\data\20260319\5\162-Camera1[20600555].tif,52469894,1784106749867663800,296fede5c646c11558e25e72d70c31534070b85f860217f3fbd66e900068b789
D:\iccd\data\20260319\5\163-Camera1[20600555].tif,52469894,1784106750854655400,ec8cf00c8b5ea001c08dbb0df7a478542a92b9961e096e60e5bb011324629b18
D:\iccd\data\20260319\5\164-Camera1[20600555].tif,52469894,1784106766652547000,79b6e5726b8315c64e8bb5fc4395bcde9fde659a1229a5ff880817aae00bf6c6
D:\iccd\data\20260319\5\165-Camera1[20600555].tif,52469894,1784106768478071400,cd0f50e547955018e49d9eac6660e353e232d66eb531fcf60b9ce7eee98af251
D:\iccd\data\20260319\5\166-Camera1[20600555].tif,52469894,1784106766272486700,02fdfcce3ed525fb750126ddfe5bbfea37cc0178fcc76d0764b4ce8f765ebe10
D:\iccd\data\20260319\5\167-Camera1[20600555].tif,52469894,1784106766698717700,9acba094a0f8d16537b53f7cc144ba84537b2abbc09282645535868423ac1cf3
D:\iccd\data\20260319\5\168-Camera1[20600555].tif,52469894,1784106766854965600,86059ba5176ff05e349be8701c6b023dc1fdf83751c8934bfae0f08f0d33eec9
D:\iccd\data\20260319\5\169-Camera1[20600555].tif,52469894,1784106766955747200,222107e41fadb0d081450b947e6771d2a0aea2bb872d63809e88fd8940c38da1
D:\iccd\data\20260319\5\170-Camera1[20600555].tif,52469894,1784106767428126300,5cbb9c16d2a724790b616044dae0456bd983ce424fd9d87241194c1180102a19
D:\iccd\data\20260319\5\171-Camera1[20600555].tif,52469894,1784106782613404500,0d866a65b116b51b06ba43eccc605c12e10ec6e28cc5b66ffa8ca12a8141690d
D:\iccd\data\20260319\5\172-Camera1[20600555].tif,52469894,1784106784367069100,901c6d86b33079df5736a7d1bd0546281066897383e237b63c006935b8259d73
D:\iccd\data\20260319\5\173-Camera1[20600555].tif,52469894,1784106782291312100,6e48119b183e0169f7ac6faa8d533bb16306ae3d0eba7d00cc486a205c6d481e
D:\iccd\data\20260319\5\174-Camera1[20600555].tif,52469894,1784106782898219500,4b7d7e6005607060856ea043d1a26279befaf703bf46fb358389661be03821be
D:\iccd\data\20260319\5\175-Camera1[20600555].tif,52469894,1784106785152082800,ca0eaa71dbc7f12132fd22d3178d489711916b3e04041430fc61aa73fd8fcb1c
D:\iccd\data\20260319\5\176-Camera1[20600555].tif,52469894,1784106783681243200,bfe50cf9e50fdb27799e57f7eb2948f040cbb6d3d5610f38c5347d27abc38d8a
D:\iccd\data\20260319\5\177-Camera1[20600555].tif,52469894,1784106783800664300,4b849445b8fa277fa755ff82836623f1baa8e5acd18e8d5361b0419bf8443ca4
D:\iccd\data\20260319\5\178-Camera1[20600555].tif,52469894,1784106799141177100,2b0a83880a349c66b94ce9800fe07c947e500f3ed5015eb4d08bf60cc2607fdf
D:\iccd\data\20260319\5\179-Camera1[20600555].tif,52469894,1784106800134919300,ecb5e10fbdef8c6e18528f499a3ffc061d174c3ad0df105f1ae51e1899c5722b
D:\iccd\data\20260319\5\180-Camera1[20600555].tif,52469894,1784106798754435300,7c284191d5ab3b88b6b6c5e7c72f3663c77149b0c2a0c15c8a4a2b7b6f81b857
D:\iccd\data\20260319\5\181-Camera1[20600555].tif,52469894,1784106799259222700,a2b7f8a2ab4789959a9b496a6e6447be70f2f862bad467a76f3ca3c83afa20d2
D:\iccd\data\20260319\5\182-Camera1[20600555].tif,52469894,1784106801580069200,2dc117ca6772e8ffb84f0df8efe0150b8cc5555124dbccfc221b3f50a24ac17c
D:\iccd\data\20260319\5\183-Camera1[20600555].tif,52469894,1784106800059704600,215d4543d8d8a41f7e0dfa6aa0e93eebf4750c772749fca3af3029dfbddb81f2
D:\iccd\data\20260319\5\184-Camera1[20600555].tif,52469894,1784106800018620700,bcc49843ebe44157e9093b22eed1992bafa570e09b6efcfc303a296f68326140
D:\iccd\data\20260319\5\185-Camera1[20600555].tif,52469894,1784106817192058500,7455fb598b82ce656e9139d78e931481c07fa7553631c97d892a80731fd1b751
D:\iccd\data\20260319\5\186-Camera1[20600555].tif,52469894,1784106817119239000,1db219f646e4674429c8427f982be59c182e50d339950a1295ea9f848776c1c7
D:\iccd\data\20260319\5\187-Camera1[20600555].tif,52469894,1784106818465463200,288610599520b5ce86cf204811a95d9f3fb9972e1cf5be90c05d374dd56dbb86
D:\iccd\data\20260319\5\188-Camera1[20600555].tif,52469894,1784106817432945500,20646aece8f070be968353350a390b25a93c8aeb13aa844ae2e850e60767e012
D:\iccd\data\20260319\5\189-Camera1[20600555].tif,52469894,1784106818266723800,7a42d71236223dc96335ba3ad3792a3210ecbd2fe174ba52b80097470eb236e7
D:\iccd\data\20260319\5\190-Camera1[20600555].tif,52469894,1784106817541898100,bc1292ef47702e3634b324a542ba4cb78c3e8b1d47c849b1506e26240cc2751f
D:\iccd\data\20260319\5\191-Camera1[20600555].tif,52469894,1784106817396847300,58317e4142ebed2fec7543fb861b64407993b786e453cbe749106f7898de028e
D:\iccd\data\20260319\5\192-Camera1[20600555].tif,52469894,1784106836551655800,ec7768f6eb42b3d9b503ff63e5dd69c32ead8191fe074d9a6de6bd246bb12988
D:\iccd\data\20260319\5\193-Camera1[20600555].tif,52469894,1784106834151302600,5d792139a144d47317427ffa0c6683df9a70ccecbe82363216ff4230d79416b6
D:\iccd\data\20260319\5\194-Camera1[20600555].tif,52469894,1784106834300650100,0beb1d0173b533be4e0cf8a161f7b0c234cf646890c78901190e5444b987bbca
D:\iccd\data\20260319\5\195-Camera1[20600555].tif,52469894,1784106833702305400,5a680c153adc887465b139ca259fb9f2b113f69b22506c337875481edb3cdeab
D:\iccd\data\20260319\5\196-Camera1[20600555].tif,52469894,1784106835657660000,68b542e8e1b62f41ccce7dedd72d00eabc00160c6c626b87872eab5f9216c633
D:\iccd\data\20260319\5\197-Camera1[20600555].tif,52469894,1784106834213138400,bb7c4a9ca1dfd1f4c0ad8d96d7e1f6d1be645861d1b6b0716c52257b27186898
D:\iccd\data\20260319\5\198-Camera1[20600555].tif,52469894,1784106836126853300,5c5ceeca8065f440b4625f91ee67a25465a8c94667c74b43bf6019d16adae7b4
D:\iccd\data\20260319\5\199-Camera1[20600555].tif,52469894,1784106852351730900,998db0c25b73415229e11e80252f1e1d117d9d3394f6ef9053ab556e90eb87ff
D:\iccd\data\20260319\5\200-Camera1[20600555].tif,52469894,1784106851022602300,98384f85aa5e254edc86962e5a60feee093822ba89a496f2d2b863207b33ea4c
D:\iccd\data\20260319\9\1-Camera1[20600555].tif,52469894,1784107678053899800,a5495b0d96a524b01d22ec64065e657c720ee96073a6985ae19836ab92cac96c
D:\iccd\data\20260319\9\2-Camera1[20600555].tif,52469894,1784107685500271300,a2f2eb04253681d8849fcd5eb5b3afe3c479a7f2b5335d20c03f1292f97852b4
D:\iccd\data\20260319\9\3-Camera1[20600555].tif,52469894,1784107687858569100,84d8514cf91c7868e3c9f3debb1fd7bfefb7b5615c083eb065c93dd3bbdda892
D:\iccd\data\20260319\9\4-Camera1[20600555].tif,52469894,1784107687858569100,a134d669deea79e0f7a6bcc7445d1e19e7497f0d356b5897f266c7dea5fb9c54
D:\iccd\data\20260319\9\5-Camera1[20600555].tif,52469894,1784107688868843600,6b3cb14c9cad84c7ffccc922e94570916feb6cd44f9f08b8ad887de99e838aee
D:\iccd\data\20260319\9\6-Camera1[20600555].tif,52469894,1784107687849288900,be86ae8bd4337ef0bac600e4e6e1cb06406726a99b4f885e665f5afad29dbafc
D:\iccd\data\20260319\9\7-Camera1[20600555].tif,52469894,1784107688525888600,d2d497beb57db35c2acec5f5e1e9a1a000fbf306ef47a4690ea60eb204c05cb4
D:\iccd\data\20260319\9\8-Camera1[20600555].tif,52469894,1784107691811370900,184cba5ad29900fae255df97ecf89746a7659fea406ae86ebab6f1e601ba521a
D:\iccd\data\20260319\9\9-Camera1[20600555].tif,52469894,1784107696668575900,4c05b7a9e6fab2afc3993b0e3393205c0d992bd5e34451931de408d376d21690
D:\iccd\data\20260319\9\10-Camera1[20600555].tif,52469894,1784107700074606700,dd00ac472d01a60c85500632cfd810ed0ae5d3fb751ec2c5885ee1edbd32c2da
D:\iccd\data\20260319\9\11-Camera1[20600555].tif,52469894,1784107700375972000,c024f91a8b74621207d7660803c3ea72bff5f5dc5835710478a9631ad508135e
D:\iccd\data\20260319\9\12-Camera1[20600555].tif,52469894,1784107700800721300,15f23c8039e58afa1308a1742724bc79fd6b3c594a8651566a9864f769ebda03
D:\iccd\data\20260319\9\13-Camera1[20600555].tif,52469894,1784107700319555200,3ca4dc272f42727948605659017c6e9cfef6a27766c7dde919442e805e5abbc5
D:\iccd\data\20260319\9\14-Camera1[20600555].tif,52469894,1784107700929062900,7b94b03640b9238a9ac21ae0297374ce3d4af4f06a694b002383378e8c4df66e
D:\iccd\data\20260319\9\15-Camera1[20600555].tif,52469894,1784107700809772700,a3b0a8bca36239a5ab1a1c53432c233dec6ef2c72550e8e10fc3f80580df2322
D:\iccd\data\20260319\9\16-Camera1[20600555].tif,52469894,1784107705190798800,ef592fdb8551a0ab70e1e3a11dfb7e5c30e96f42f470bafc2fb9a33804dc0e0f
D:\iccd\data\20260319\9\17-Camera1[20600555].tif,52469894,1784107713151472000,3fddf3e4c3f7a84c407301aa0c58266b4f23509fecc8872209a49bc9a847e13a
D:\iccd\data\20260319\9\18-Camera1[20600555].tif,52469894,1784107715895830500,149051a2433b8433f1a6a33546ddeb82382a0e760abf1dbe6f6bc55667872254
D:\iccd\data\20260319\9\19-Camera1[20600555].tif,52469894,1784107716153113600,435701c65a7170888718c582284d094f573a2660b99fd2c0d89775e561ea8322
D:\iccd\data\20260319\9\20-Camera1[20600555].tif,52469894,1784107713516305700,317852a5672945a05572eaddb8fa329bb9eca273fc5c61268d2edce7011b6ce2
D:\iccd\data\20260319\9\21-Camera1[20600555].tif,52469894,1784107715051148000,94e2abae5e73913799c04a8406a85680c960e51b4b2a6adcb642912e5fa4e8b6
D:\iccd\data\20260319\9\22-Camera1[20600555].tif,52469894,1784107714647749800,79f6b06c7715c196a4b8ced4e4ab695ac139c106d855ff2cb06841aaa90d5895
D:\iccd\data\20260319\9\23-Camera1[20600555].tif,52469894,1784107715551667000,a1eca4cbe1ec06f655ff88b9db23d0d740d4e4590f855cc787b249dd157acaf8
D:\iccd\data\20260319\9\24-Camera1[20600555].tif,52469894,1784107723967591100,6353d3753b3ea8793811e2d5e03f842af1506bef40b88f7cb0d5cd76350f4949
D:\iccd\data\20260319\9\25-Camera1[20600555].tif,52469894,1784107726199819800,4eedf7fd36903b308ee5f17076870766fbccd98ca4a4786eab9291b0b10299aa
D:\iccd\data\20260319\9\26-Camera1[20600555].tif,52469894,1784107721303871400,bb8e813855b2715e7b46dd85efde1dee9ec9e8cd3079809a909dafce2f484e70
D:\iccd\data\20260319\9\27-Camera1[20600555].tif,52469894,1784107722602883700,4e71ac3db60d2cf8f3e560dd1bd6c9801b1a255663e74ec03caeb1103caa8973
D:\iccd\data\20260319\9\28-Camera1[20600555].tif,52469894,1784107725607096200,a98bd6404ced8539bd9f622f7a64008b07d9f10b840d3e8bff83e1161105e0c7
D:\iccd\data\20260319\9\29-Camera1[20600555].tif,52469894,1784107723960429200,65ed3e3a768e7104ac812eba087ef3b883e6736f60a7e51b09707fe532ee6b80
D:\iccd\data\20260319\9\30-Camera1[20600555].tif,52469894,1784107728079247600,e52b8065ad8d5ef7a2c0d4f0d637b0358cafa89546ebd8a6d887e5864ff4cd26
D:\iccd\data\20260319\9\31-Camera1[20600555].tif,52469894,1784107727320555800,d16ee8b30db9fa2ba5647e3f60212dca186eb134ddcb435f437500203d1ca835
D:\iccd\data\20260319\9\32-Camera1[20600555].tif,52469894,1784107728862979300,3ee4cadb7cd492111eaf0a31394a831d839be283945319bc64ba8901677da1e3
D:\iccd\data\20260319\9\33-Camera1[20600555].tif,52469894,1784107733388810500,0b80cc5662606cf0d8da8af3e384c8765ae15839bf6a0724473f9be7d48b20ba
D:\iccd\data\20260319\9\34-Camera1[20600555].tif,52469894,1784107730024812200,489031bb6ce73e06bfc8ac971ef88ce6291cd0f57c340bd324f2a58fb038387c
D:\iccd\data\20260319\9\35-Camera1[20600555].tif,52469894,1784107730807571600,6a72075fdffcb3f77e315dc8a9cb3fc0b6be8a3de21d79d3d4ee3938d38f3525
D:\iccd\data\20260319\9\36-Camera1[20600555].tif,52469894,1784107732544824100,d863563cac6e4a2fa0f3fe4cdcd752bb042e25bbb65167e02f223b61d0713e60
D:\iccd\data\20260319\9\37-Camera1[20600555].tif,52469894,1784107732788267800,d28b7b0c2f9d793939b11cdb8af297a7f2005f08bd0175684203e5f19c84f363
D:\iccd\data\20260319\9\38-Camera1[20600555].tif,52469894,1784107733070996700,e822b0fdb0629070b51d3be24fa08f9a79daa1531cc4f4ed1657a44d78912f3f
D:\iccd\data\20260319\9\39-Camera1[20600555].tif,52469894,1784107735120090000,e37ba8d269f2603bcc3c5bb382bbc8b8d9c908dd12b42f423eab2e2452139e84
D:\iccd\data\20260319\9\40-Camera1[20600555].tif,52469894,1784107737509864000,364409259909cd6d8d88df84c55b1eec591f2d08dee5a359c76e16f0dcc74f3e
D:\iccd\data\20260319\9\41-Camera1[20600555].tif,52469894,1784107739832408000,156a3c81263d3ea9e349cf36b359b116149f608984e05b978c71c6cb35ae862d
D:\iccd\data\20260319\9\42-Camera1[20600555].tif,52469894,1784107741716826200,b1897c7f40a6fa9b24c516164618a4e3634c9263310ae6c629c8e2b0812b6193
D:\iccd\data\20260319\9\43-Camera1[20600555].tif,52469894,1784107741263963400,6438799ee41a72fc0d84778af84be49e99bf89f7be7206a6ef990e607c551b2a
D:\iccd\data\20260319\9\44-Camera1[20600555].tif,52469894,1784107740360521400,d1da71fb9b1ee81fbe58e41e9364026ce2bb39e921af97281b7f739698ba3665
D:\iccd\data\20260319\9\45-Camera1[20600555].tif,52469894,1784107739816068300,f7370dbd0afab50294559961f0d45eb6873685f468f652cfc1e6ac020c4f0933
D:\iccd\data\20260319\9\46-Camera1[20600555].tif,52469894,1784107742208854900,4edcabb790e5e80ed2808baf9503cfb4a56be764fb4ee9e15e92b62150e6525d
D:\iccd\data\20260319\9\47-Camera1[20600555].tif,52469894,1784107748637636000,0873d99615dbab123db75c8f5b8536bdaf722fc706db9f31d48d82cb0f58246e
D:\iccd\data\20260319\9\48-Camera1[20600555].tif,52469894,1784107748170439400,90c06bb150f44a885ac6e69c595ec4f0a5b4f31d479682a184ff34a0607bab23
D:\iccd\data\20260319\9\49-Camera1[20600555].tif,52469894,1784107746205878200,415d9dfc16ce7754838e91ce39a1a6ccbfc9f30a02c0e8c3268f406f38822f43
D:\iccd\data\20260319\9\50-Camera1[20600555].tif,52469894,1784107750467698700,5a6a4d9fc5c8c5dbb34e8f78906f165baf8cd893318cf8b4aa4acdb2a0e16fb0
D:\iccd\data\20260319\9\51-Camera1[20600555].tif,52469894,1784107748764327300,1f23cb510ae83cb103344dcfdfcd0e4de6c7ff8a09486e07e49be5ef43984e81
D:\iccd\data\20260319\9\52-Camera1[20600555].tif,52469894,1784107748426495600,4e30f1f53d923cacf80d3b7489153dd64edddca2ad60f35f122999e89b4db527
D:\iccd\data\20260319\9\53-Camera1[20600555].tif,52469894,1784107747781755700,3eface9c68a883b8f2cd54ae98b88b0572fe0ba62c959d3cea0115c425581118
D:\iccd\data\20260319\9\54-Camera1[20600555].tif,52469894,1784107756329416500,e73acc628c2e8b31999dc5966d2c659b2613dd60ccf2217a7dde1fce7cce72ab
D:\iccd\data\20260319\9\55-Camera1[20600555].tif,52469894,1784107754144673400,eefa4174149bb985e04663eea7d24dee714e866689996e388edde298e1ce556e
D:\iccd\data\20260319\9\56-Camera1[20600555].tif,52469894,1784107758179474100,58a44d5a08360384cb719a5c2937837d6add47c9677a8788b5c64ed5a97dddf4
D:\iccd\data\20260319\9\57-Camera1[20600555].tif,52469894,1784107756958902200,43c2b09ab45e3f36aff4071b9dbf659b626edafa6263cdfd127a3ff8c738340c
D:\iccd\data\20260319\9\58-Camera1[20600555].tif,52469894,1784107755960598200,ace91a607d32c265d6ec5d86cba89d9b2ebaf45a4234931dfc8ae0f1eda0e0cf
D:\iccd\data\20260319\9\59-Camera1[20600555].tif,52469894,1784107754897718900,44fb1fd33adfcdad8815f993eefc1e1679df8b5c6241eef4edd24baff3f07abb
D:\iccd\data\20260319\9\60-Camera1[20600555].tif,52469894,1784107759320580400,9aa48cbee14489db3dcdc0c4a81a53326979816894c6fdcce5d9a58819d894ac
D:\iccd\data\20260319\9\61-Camera1[20600555].tif,52469894,1784107763211413200,f45189142ffdfc7a4a76e77b5ad5cf42b3e632e82b928c5ec394edd909cdc44a
D:\iccd\data\20260319\9\62-Camera1[20600555].tif,52469894,1784107764066186800,43cc5a98fa024e1c815f570089afad212622dfc9614895e1e994f395a64e479f
D:\iccd\data\20260319\9\63-Camera1[20600555].tif,52469894,1784107763280930400,f819d28efdd8dcf8615ddd70e2886bbeac98b64b7f638adf985925d26e97305f
D:\iccd\data\20260319\9\64-Camera1[20600555].tif,52469894,1784107765433457600,06460ca8086ec8b3444e00a05b4d65b3d3bc3a27c1ae8cc58829d7d8c7bc0cf0
D:\iccd\data\20260319\9\65-Camera1[20600555].tif,52469894,1784107764881705900,8bb5cc3a5ccaaca800ad700318bccfb90b062ef88ba64fbb715a17c29f54e275
D:\iccd\data\20260319\9\66-Camera1[20600555].tif,52469894,1784107767566070500,ec4eebf1389fb7daa96c6ab265fe0f94ede5fba318e596cc7ca2e783ba96c636
D:\iccd\data\20260319\9\67-Camera1[20600555].tif,52469894,1784107766162450100,7b4e3732fc565aaba36670bc71e22be3a911c6737afae52b6eab4e185649b045
D:\iccd\data\20260319\9\68-Camera1[20600555].tif,52469894,1784107771227265500,74b82237e5d85dbe24ace9515746518d917cacb1b4146a30dbf8275a854463b8
D:\iccd\data\20260319\9\69-Camera1[20600555].tif,52469894,1784107770994483700,137380c6d0ae988511e7000b13a6ade3f82d265170e35a601dc1a2b3fa574f13
D:\iccd\data\20260319\9\70-Camera1[20600555].tif,52469894,1784107773235219400,d69e666e1113db4f8f11acc774a6ebd92ea30351aff1dd3c963cc7993b232b51
D:\iccd\data\20260319\9\71-Camera1[20600555].tif,52469894,1784107772251085500,79fee81ccc41938d3cff705dcf3e535afb663f408908582d38f75a37a83c8954
D:\iccd\data\20260319\9\72-Camera1[20600555].tif,52469894,1784107774183586400,b71f232fbbdcacb8a03ead380c2d20befb72049522b4fbc66add96126894466a
D:\iccd\data\20260319\9\73-Camera1[20600555].tif,52469894,1784107774340391200,be4307c3041a15c32cbb5e8274cc94c54d87cb878a63f23d33e67f5a3681c0a2
D:\iccd\data\20260319\9\74-Camera1[20600555].tif,52469894,1784107776587481000,05ae60d4f1bf410acc5c21ce0a0185d953991bcee25c2ce7f6d38ea0b73a4ee8
D:\iccd\data\20260319\9\75-Camera1[20600555].tif,52469894,1784107781484763900,01581496511bf85e6d51233578070462ed459f26fde22fda118b774041566abc
D:\iccd\data\20260319\9\76-Camera1[20600555].tif,52469894,1784107780164977000,28083fa6595aac31c195c34042974a67240729070c6536944eb5a10cb05824d0
D:\iccd\data\20260319\9\77-Camera1[20600555].tif,52469894,1784107779923020400,a92bbe9a354990506d36d85aff097fd83ab318cb88e27ad52a5a79191bdcf5ab
D:\iccd\data\20260319\9\78-Camera1[20600555].tif,52469894,1784107781469515100,e31bb1ee9bbe1857c9f0332344285914052f6a55ded7bc058ffdcf1d86c4f9fc
D:\iccd\data\20260319\9\79-Camera1[20600555].tif,52469894,1784107781250029500,09d7f4abc2d00b1192cc8a62a1707c945db3fecb9999f733507bf42d873824f6
D:\iccd\data\20260319\9\80-Camera1[20600555].tif,52469894,1784107780971436000,1c918a7b577cc3d02f0b21b4e71a75ca949add4c02d8a08a6892ef6f649a8c1e
D:\iccd\data\20260319\9\81-Camera1[20600555].tif,52469894,1784107785915871400,2a519a3734ec01f7076ca17a18a60e239f884b06fae7a414663eb18858a7614a
D:\iccd\data\20260319\9\82-Camera1[20600555].tif,52469894,1784107788180900500,7dbb0fff11f41384eba3696fc824f682dd1830d6915b429eb987b9fe20abc8ae
D:\iccd\data\20260319\9\83-Camera1[20600555].tif,52469894,1784107789245933700,0584303948fdf91a8b9e280fc7f0bd053c00302aac37eae77442b199833287fd
D:\iccd\data\20260319\9\84-Camera1[20600555].tif,52469894,1784107789166693700,72021ad59f83048e7f4a4088ea08bfeb5b0ab7270f893dfc980ddf5655591329
D:\iccd\data\20260319\9\85-Camera1[20600555].tif,52469894,1784107788229660600,83c83177c591c58f8d071ccca98107deb4543dfc3bdafd4df1f99eb09369a997
D:\iccd\data\20260319\9\86-Camera1[20600555].tif,52469894,1784107787989701800,9ccf9bd3c98b35f0084d87286501f22c51c8e6bebcef633877d43d8f1799e403
D:\iccd\data\20260319\9\87-Camera1[20600555].tif,52469894,1784107788148322600,6dfacea48a579b285de8c8adb7455e74e7da0267b2aa9da4d2bb4ce3fc7da4b4
D:\iccd\data\20260319\9\88-Camera1[20600555].tif,52469894,1784107794070053600,1b02d0a4e7b418f07164543ec0901e18bafd63954fae53425db7e0071d097d20
D:\iccd\data\20260319\9\89-Camera1[20600555].tif,52469894,1784107798202988800,7d78b33b320a2ecdae14e74a31b3d1aac61ca752c9a904878c9571ea0d637ec9
D:\iccd\data\20260319\9\90-Camera1[20600555].tif,52469894,1784107796009559500,d66368db629947f8b15b7095a72a60a66f6169b68de8b5d2c7e2097c8efd2c73
D:\iccd\data\20260319\9\91-Camera1[20600555].tif,52469894,1784107796388417400,07aeaa51bb699fbb96d9527ddcde3a53ab33ab50f454972f6e736274a43aa8d1
D:\iccd\data\20260319\9\92-Camera1[20600555].tif,52469894,1784107798035086400,350f7c33e2c76bb0e16132c62b70f9578cb56c8087ccda5f1433fe7b41eda8b2
D:\iccd\data\20260319\9\93-Camera1[20600555].tif,52469894,1784107800279291400,66ff588a66176407f0b1747033357a2cb1fb025001400df988bebd211ff3164a
D:\iccd\data\20260319\9\94-Camera1[20600555].tif,52469894,1784107797670193300,85e345b86658f7fc415815f41a8fe76cf991606dec43e1f6dc92b285e8aa0a6b
D:\iccd\data\20260319\9\95-Camera1[20600555].tif,52469894,1784107804036619800,1b8a9a51d2bb485b615af61edbf03e8c54f208ccd2772cd796a18950faccf5aa
D:\iccd\data\20260319\9\96-Camera1[20600555].tif,52469894,1784107806143876700,ea1c0d9a1db38ef20d00e0c58f9c987aeb4ab5f3b2b8d45c304db14636c6b8d2
D:\iccd\data\20260319\9\97-Camera1[20600555].tif,52469894,1784107805908660600,f06fb87cdf58fe685ab3a50b353ce1ddd41352f82d9e3bdac5bd001f5e2512d5
