reference,strategy,pair_key,folder,condition_score,psnr,psnr_gain,ssim,ssim_gain,residual_mean,residual_std,gradient_ratio_to_noisy,removed_residual_std,is_primary_strategy
reference_a_odd,always_noisy,folder_5_frame_141,5,2.3162410066131205,46.536779520573276,0.0,0.9837141726427616,0.0,-0.00032807327806949615,0.004700083751231432,1.0,0.0,0
reference_a_odd,always_p99,folder_5_frame_141,5,2.3162410066131205,46.605490118352236,0.06871059777895994,0.9839228416740625,0.00020866903130090098,-0.0001649768091738224,0.0046714842319488525,0.995678145848583,0.0001146105641964823,0
reference_a_odd,always_physical,folder_5_frame_141,5,2.3162410066131205,47.918922608963285,1.3821430883900092,0.9894244266800594,0.005710254037297746,-0.0003573439607862383,0.0040024868212640285,0.8607755243153431,0.0013769237557426095,0
reference_a_odd,lofo_best_hard,folder_5_frame_141,5,2.3162410066131205,47.918922608963285,1.3821430883900092,0.9894244266800594,0.005710254037297746,-0.0003573439607862383,0.0040024868212640285,0.8607755243153431,0.0013769237557426095,0
reference_a_odd,lofo_best_linear,folder_5_frame_141,5,2.3162410066131205,47.918922608963285,1.3821430883900092,0.9894244266800594,0.005710254037297746,-0.0003573439607862383,0.0040024868212640285,0.8607755243153431,0.0013769237557426095,1
reference_b_even,always_noisy,folder_5_frame_141,5,2.3162410066131205,46.55709666298687,0.0,0.9837319575393668,0.0,-0.000319892045808956,0.004689613822847605,1.0,0.0,0
reference_b_even,always_p99,folder_5_frame_141,5,2.3162410066131205,46.625498172592586,0.06840150960571378,0.9839399386111833,0.00020798107181652092,-0.00015679560601711273,0.004661004524677992,0.995678145848583,0.0001146105641964823,0
reference_b_even,always_physical,folder_5_frame_141,5,2.3162410066131205,47.94620893946054,1.3891122764736679,0.989439258906534,0.005707301367167128,-0.0003491627285256982,0.003990556579083204,0.8607755243153431,0.0013769237557426095,0
reference_b_even,lofo_best_hard,folder_5_frame_141,5,2.3162410066131205,47.94620893946054,1.3891122764736679,0.989439258906534,0.005707301367167128,-0.0003491627285256982,0.003990556579083204,0.8607755243153431,0.0013769237557426095,0
reference_b_even,lofo_best_linear,folder_5_frame_141,5,2.3162410066131205,47.94620893946054,1.3891122764736679,0.989439258906534,0.005707301367167128,-0.0003491627285256982,0.003990556579083204,0.8607755243153431,0.0013769237557426095,1
reference_a_odd,always_noisy,folder_5_frame_151,5,2.3162410066131205,46.220422616422724,0.0,0.983529530137707,0.0,-0.00032513024052605033,0.004875457379966974,1.0,0.0,0
reference_a_odd,always_p99,folder_5_frame_151,5,2.3162410066131205,46.28375128491912,0.06332866849639629,0.9837359448390531,0.00020641470134608042,-0.0001620086404727772,0.0048480830155313015,0.9956926262895288,0.00011456151696620509,0
reference_a_odd,always_physical,folder_5_frame_151,5,2.3162410066131205,47.47279920379253,1.2523765873698096,0.9891830940303497,0.005653563892642599,-0.00035439396742731333,0.004215320572257042,0.8611543846592081,0.0013732106890529394,0
reference_a_odd,lofo_best_hard,folder_5_frame_151,5,2.3162410066131205,47.47279920379253,1.2523765873698096,0.9891830940303497,0.005653563892642599,-0.00035439396742731333,0.004215320572257042,0.8611543846592081,0.0013732106890529394,0
reference_a_odd,lofo_best_linear,folder_5_frame_151,5,2.3162410066131205,47.47279920379253,1.2523765873698096,0.9891830940303497,0.005653563892642599,-0.00035439396742731333,0.004215320572257042,0.8611543846592081,0.0013732106890529394,1
reference_b_even,always_noisy,folder_5_frame_151,5,2.3162410066131205,46.24480753969757,0.0,0.9835626412423468,0.0,-0.0003169490082655102,0.0048622675240039825,1.0,0.0,0
reference_b_even,always_p99,folder_5_frame_151,5,2.3162410066131205,46.30790457218793,0.06309703249036147,0.9837683260193595,0.0002056847770126602,-0.00015382740821223706,0.004834872670471668,0.9956926262895288,0.00011456151696620509,0
reference_b_even,always_physical,folder_5_frame_151,5,2.3162410066131205,47.50435100951445,1.259543469816883,0.9892122596763038,0.005649618433956949,-0.0003462127351667732,0.004200609866529703,0.8611543846592081,0.0013732106890529394,0
reference_b_even,lofo_best_hard,folder_5_frame_151,5,2.3162410066131205,47.50435100951445,1.259543469816883,0.9892122596763038,0.005649618433956949,-0.0003462127351667732,0.004200609866529703,0.8611543846592081,0.0013732106890529394,0
reference_b_even,lofo_best_linear,folder_5_frame_151,5,2.3162410066131205,47.50435100951445,1.259543469816883,0.9892122596763038,0.005649618433956949,-0.0003462127351667732,0.004200609866529703,0.8611543846592081,0.0013732106890529394,1
reference_a_odd,always_noisy,folder_5_frame_161,5,2.3162410066131205,46.000383291199626,0.0,0.9833990705571245,0.0,-0.00037300187977962196,0.004997751675546169,1.0,0.0,0
reference_a_odd,always_p99,folder_5_frame_161,5,2.3162410066131205,46.066612922672014,0.06622963147238892,0.9836034971284986,0.00020442657137409448,-0.00020991185738239437,0.004969150759279728,0.9957123519591545,0.00011435275519033894,0
