folder,frame_count,crop_size,radius_px,psd_mean,psd_norm
7,128,512,28,9506759088.761906,0.0029989364190854367
7,128,512,29,9492451546.666666,0.0029944230608887684
7,128,512,30,9594233305.872341,0.0030265304301436927
7,128,512,31,9352357508.923077,0.00295022996543286
7,128,512,32,9169437905.92,0.002892527413586454
7,128,512,33,9175102813.538462,0.002894314426132911
7,128,512,34,9033059323.508772,0.0028495063699523777
7,128,512,35,8978354180.923077,0.002832249464325576
7,128,512,36,9067918097.655172,0.0028605026775621804
7,128,512,37,9023895075.929825,0.0028466154798434122
7,128,512,38,8998229076.0,0.002838519061158228
7,128,512,39,8870276839.225807,0.0027981561341940673
7,128,512,40,8993170544.813559,0.002836923331923853
7,128,512,41,8764601588.705883,0.0027648205511187785
7,128,512,42,8694542836.363636,0.002742720302031451
7,128,512,43,8569212704.0,0.002703184525975191
7,128,512,44,8554956302.84058,0.002698687300344154
7,128,512,45,8611519119.058823,0.0027165302148367955
7,128,512,46,8520202368.0,0.0026877240646160975
7,128,512,47,8426464231.452055,0.002658154080889136
7,128,512,48,8510083528.205129,0.0026845320454541096
7,128,512,49,8402438932.210526,0.0026505752262866228
7,128,512,50,8346250788.571428,0.002632850503412422
7,128,512,51,8297204931.950617,0.002617378836964151
7,128,512,52,8292078900.51282,0.0026157618145677005
7,128,512,53,8242204231.44186,0.0026000286966807074
7,128,512,54,8323393517.037037,0.00262564010674565
7,128,512,55,8225072049.021276,0.002594624296998355
7,128,512,56,8199802382.883721,0.0025866529030279715
7,128,512,57,8173797609.244445,0.002578449617133298
7,128,512,58,8098296961.406593,0.0025546327053601646
7,128,512,59,8094824940.521739,0.0025535374456841595
7,128,512,60,8095476257.959184,0.0025537429057747437
7,128,512,61,8118053961.896907,0.002560865111982557
7,128,512,62,8083974029.061225,0.002550114492261718
7,128,512,63,8062086750.72,0.0025432100829336484
7,128,512,64,8035892205.525773,0.0025349469330177943
7,128,512,65,7994889988.740741,0.002522012657516354
7,128,512,66,7986846791.68,0.002519475406244272
7,128,512,67,7911037256.45283,0.002495561054993334
7,128,512,68,7981516129.415929,0.002517793832423761
7,128,512,69,7978259207.384615,0.0025167664263432412
7,128,512,70,7917047803.428572,0.002497457100539022
7,128,512,71,7986106738.841122,0.0025192419542981524
7,128,512,72,7876340465.066667,0.0024846158453438773
7,128,512,73,7882984147.862069,0.002486711615532851
7,128,512,74,7970239876.413794,0.002514236703702691
7,128,512,75,7846748007.260504,0.002475280813434837
7,128,512,76,7841638478.933333,0.002473668996995435
7,128,512,77,7825570844.903226,0.0024686004123798443
7,128,512,78,7808470728.067227,0.0024632061278848567
7,128,512,79,7722687680.0,0.002436145601307185
7,128,512,80,7722876002.461538,0.0024362050082073878
7,128,512,81,7768107499.52,0.0024504734231900215
7,128,512,82,7747469090.38806,0.0024439629734983987
7,128,512,83,7742155389.968254,0.0024422867503438744
7,128,512,84,7724177820.656716,0.002436615670764427
7,128,512,85,7706427393.868613,0.002431016243993207
7,128,512,86,7755469709.176471,0.002446486793323406
7,128,512,87,7693604949.333333,0.0024269713643933852
7,128,512,88,7791702760.549619,0.002457916620914806
7,128,512,89,7784532978.346666,0.0024556548910482355
7,128,512,90,7763963243.594203,0.0024491661049010184
7,128,512,91,7696196456.888889,0.0024277888634291903
7,128,512,92,7727177999.889655,0.002437562086538871
7,128,512,93,7678109008.657535,0.0024220831222062475
7,128,512,94,7714633207.578947,0.002433604793187984
7,128,512,95,7709452203.255173,0.0024319704294254296
7,128,512,96,7616044153.173333,0.002402504572490302
7,128,512,97,7614631871.189874,0.00240205906379121
7,128,512,98,7606148537.263158,0.0023993829699898886
7,128,512,99,7561594296.447205,0.0023853281975737438
7,128,512,100,7578536080.842105,0.002390672535612794
7,128,512,101,7545459634.891566,0.002380238468918894
7,128,512,102,7602537991.950311,0.002398244012356655
7,128,512,103,7671975151.589744,0.002420148178112439
7,128,512,104,7601778765.714286,0.0023980045121033845
7,128,512,105,7620674165.664597,0.0024039651241831795
7,128,512,106,7589413300.965517,0.002394103788183933
7,128,512,107,7524532033.523809,0.0023736367926462665
7,128,512,108,7551364430.650602,0.00238210115491774
7,128,512,109,7530677116.25731,0.002375575277910879
7,128,512,110,7566300923.5348835,0.002386812917576902
7,128,512,111,7554098395.0222225,0.002382963592394695
7,128,512,112,7551326266.514286,0.0023820891159234588
7,128,512,113,7499975946.067416,0.0023658904992674558
7,128,512,114,7536713155.44086,0.0023774793650519926
7,128,512,115,7535142080.0,0.0023769837644679517
7,128,512,116,7574105831.687151,0.0023892749998792842
7,128,512,117,7503411259.826087,0.002366974179567511
7,128,512,118,7457809749.787234,0.002352589042851207
7,128,512,119,7541350274.031746,0.0023789421583858706
7,128,512,120,7550311290.553191,0.0023817689386321436
7,128,512,121,7526927141.565217,0.002374392336850759
7,128,512,122,7563993434.196891,0.002386085012962117
7,128,512,123,7483470732.427184,0.0023606838788168554
7,128,512,124,7514096815.6595745,0.0023703449710483953
7,128,512,125,7473069299.326733,0.002357402714726719
7,128,512,126,7450354400.8465605,0.0023502372300781655
7,128,512,127,7523528003.764706,0.002373320068368065
7,128,512,128,7529594451.2621355,0.0023752337479053974
8,128,512,0,0.0016435382422059774,9.346614089065363e-16
8,128,512,1,73274170880.0,0.04167018328653893
8,128,512,2,72969090560.0,0.04149668759632723
8,128,512,3,427501175603.2,0.24311503124027176
8,128,512,4,127206979413.33333,0.07234115492294717
8,128,512,5,41561963520.0,0.02363581350464057
8,128,512,6,27709802780.444443,0.015758248054228492
8,128,512,7,16858265344.0,0.009587102772244801
8,128,512,8,16210850048.0,0.009218925094860908
8,128,512,9,18793573613.714287,0.010687690460190385
8,128,512,10,77121972826.35294,0.04385838426417145
8,128,512,11,14905394624.0,0.00847652751960108
8,128,512,12,11779270950.4,0.006698736725234599
8,128,512,13,11374966906.434782,0.006468813637560086
8,128,512,14,11256653649.454546,0.006401530240909063
8,128,512,15,10783055189.333334,0.006132200210961771
8,128,512,16,13950968138.666666,0.00793375608868991
8,128,512,17,16088692691.862068,0.009149455602965833
8,128,512,18,9701726267.733334,0.005517260815333531
8,128,512,19,8922821120.0,0.0050743063625014245
8,128,512,20,8907946628.129032,0.005065847409024183
8,128,512,21,8856232163.555555,0.005036437984236953
8,128,512,22,8706521908.705883,0.0049512994738377435
8,128,512,23,9503158154.971428,0.005404337399697733
8,128,512,24,8698870474.105263,0.004946948190453931
8,128,512,25,8187903981.714286,0.00465636738775769
8,128,512,26,8315987264.0,0.0047292068861059956
8,128,512,27,8045029700.682927,0.004575116417517996
8,128,512,28,8023681286.095238,0.004562975818203635
8,128,512,29,8002995381.333333,0.004551211980653182
8,128,512,30,7954126123.574468,0.00452342059245414
8,128,512,31,7775144152.615385,0.004421635591746794
8,128,512,32,7621110256.64,0.004334038276068592
8,128,512,33,7718120580.923077,0.004389206938436434
8,128,512,34,7798775188.210526,0.0044350742915324655
8,128,512,35,7672033821.538462,0.004362997925252449
8,128,512,36,7505340499.862069,0.004268201338904542
8,128,512,37,7524467137.122807,0.004279078438853107
8,128,512,38,7442101176.0,0.004232237858395634
8,128,512,39,7451761255.225806,0.0042377314350143455
8,128,512,40,7295483661.016949,0.004148858153801417
8,128,512,41,7348075369.411765,0.0041787664571209205
8,128,512,42,7360614780.121212,0.004185897476636973
8,128,512,43,7311499267.555555,0.00415796604614457
8,128,512,44,7246474206.608696,0.004120987037370639
8,128,512,45,7230878320.941176,0.0041121178354884946
8,128,512,46,7244737574.054054,0.004119999434290533
8,128,512,47,7219184117.479452,0.004105467475671552
8,128,512,48,7032282502.564102,0.003999178663986089
8,128,512,49,7105114455.578947,0.004040597363028286
8,128,512,50,7027280481.523809,0.0039963340718051224
8,128,512,51,6988226601.08642,0.003974124576476383
8,128,512,52,6988555490.461538,0.003974311612104048
8,128,512,53,7041093248.0,0.004004189234188326
8,128,512,54,6992395589.530864,0.0039764954325435765
8,128,512,55,6952684712.851064,0.003953912310962762
8,128,512,56,6949056550.697675,0.003951849016624398
8,128,512,57,6886396512.711111,0.003916214969370316
8,128,512,58,6794754064.879121,0.003864098956972987
8,128,512,59,6839986145.391304,0.003889821924053173
8,128,512,60,6778744508.081633,0.0038549945050484454
8,128,512,61,6816679542.762887,0.0038765677255866602
8,128,512,62,6793213027.265306,0.003863222586499628
8,128,512,63,6729777036.8,0.003827147263941813
8,128,512,64,6753282256.494845,0.0038405144136633516
8,128,512,65,6714169445.925926,0.003818271405442519
8,128,512,66,6673306140.16,0.003795032910615349
8,128,512,67,6679547949.886792,0.0037985825564486823
8,128,512,68,6691400522.761062,0.0038053229791400116
8,128,512,69,6670966385.230769,0.0037937023187358957
8,128,512,70,6718300676.571428,0.003820620789081113
8,128,512,71,6717020399.2523365,0.003819892710006271
8,128,512,72,6673734916.266666,0.0037952767506853097
8,128,512,73,6664132590.344828,0.003789816017710311
8,128,512,74,6596276290.206897,0.0037512269155760176
8,128,512,75,6581624634.084034,0.0037428946862411968
8,128,512,76,6536232759.466666,0.003717080846080208
8,128,512,77,6596982437.16129,0.0037516284932760918
8,128,512,78,6603821348.571428,0.003755517704010493
8,128,512,79,6466213233.548388,0.003677261542175295
8,128,512,80,6490650549.16923,0.0036911587641939403
8,128,512,81,6570858799.104,0.0037367722789663966
8,128,512,82,6537241655.402985,0.0037176545936651825
8,128,512,83,6473867209.142858,0.0036816142705932606
8,128,512,84,6506798211.820895,0.0037003417553388832
8,128,512,85,6453547942.306569,0.003670058935839588
8,128,512,86,6452176933.6470585,0.003669279258888718
8,128,512,87,6469202346.666667,0.0036789614166331977
8,128,512,88,6501873406.045801,0.0036975410745964856
8,128,512,89,6472119968.426666,0.0036806206347729576
8,128,512,90,6461225776.231884,0.0036744252322175493
8,128,512,91,6427513804.444445,0.00365525361926769
8,128,512,92,6424274936.937931,0.0036534117123444678
8,128,512,93,6453113223.013699,0.0036698117159475775
8,128,512,94,6435364933.052631,0.0036597184663506423
8,128,512,95,6468015432.386207,0.0036782864320510696
8,128,512,96,6462537118.72,0.0036751709776988695
8,128,512,97,6429566852.86076,0.0036564211644309658
8,128,512,98,6395890160.842105,0.0036372696146822845
8,128,512,99,6413476503.055901,0.003647270766446783
8,128,512,100,6459770558.315789,0.003673597666425166
8,128,512,101,6405565349.012048,0.0036427717835847964
8,128,512,102,6392842481.689441,0.0036355364343901722
8,128,512,103,6470564358.564102,0.003679735977228329
8,128,512,104,6448658354.285714,0.0036672782830314055
8,128,512,105,6395432281.043478,0.0036370092236754285
8,128,512,106,6375014679.54023,0.003625397967120848
8,128,512,107,6418928371.809524,0.0036503711818795235
8,128,512,108,6332123371.951807,0.003601006170841967
8,128,512,109,6315794857.169591,0.0035917203311579366
8,128,512,110,6404806420.83721,0.003642340189808067
8,128,512,111,6316220635.0222225,0.0035919624661551043
8,128,512,112,6354960154.331429,0.003613993187904119
8,128,512,113,6332959106.876405,0.003601481443739206
8,128,512,114,6343156435.956989,0.003607280548208324
8,128,512,115,6407994094.933333,0.0036441529836240593
8,128,512,116,6302488136.938547,0.003584152951489071
8,128,512,117,6291101492.869565,0.003577677497182667
8,128,512,118,6299902398.638298,0.003582682471678677
8,128,512,119,6345928316.613756,0.0036088568850488325
8,128,512,120,6307913259.574468,0.003587238156710444
8,128,512,121,6309710306.782609,0.003588260116913316
8,128,512,122,6336722653.512954,0.003603621729685386
8,128,512,123,6310241749.747573,0.0035885623424518715
8,128,512,124,6277611758.297873,0.003570006039350551
8,128,512,125,6278414585.663366,0.0035704625980951376
8,128,512,126,6360793739.513227,0.0036173106811056635
8,128,512,127,6243865202.196078,0.0035508147586964965
8,128,512,128,6299989569.864078,0.0035827320449582094
9,128,512,0,0.0381648875772953,7.761608296636621e-14
9,128,512,1,26232683648.0,0.05334951259400252
9,128,512,2,14346274112.0,0.029176074460590253
9,128,512,3,50763782348.8,0.10323850514405855
9,128,512,4,17887388309.333332,0.03637765242350061
9,128,512,5,8200156249.6,0.01667669023043996
9,128,512,6,6683691562.666667,0.013592649992716206
9,128,512,7,5076882634.666667,0.010324876314248992
9,128,512,8,5051746422.857142,0.010273756700773991
9,128,512,9,5125687058.285714,0.010424130063786962
9,128,512,10,10922189477.647058,0.02221249998325042
9,128,512,11,4643809576.0,0.009444133920238457
9,128,512,12,4202286675.2,0.00854620704882719
9,128,512,13,4035291876.173913,0.00820658906489079
9,128,512,14,4068883217.4545455,0.008274903908646289
9,128,512,15,3968065909.3333335,0.008069871349969582
9,128,512,16,4233528677.3333335,0.008609744032257447
9,128,512,17,4446652027.586206,0.009043173833453502
9,128,512,18,3738420151.4666667,0.0076028398629947045
9,128,512,19,3678986606.9333334,0.007481969628171093
9,128,512,20,3627713746.580645,0.007377695809075012
9,128,512,21,3496551068.4444447,0.007110949751257027
9,128,512,22,3440659892.7058825,0.006997283645876102
9,128,512,23,3532275796.114286,0.007183603271358651
9,128,512,24,3402215744.0,0.006919099628446892
9,128,512,25,3377400475.428571,0.006868632718505868
9,128,512,26,3306811144.7272725,0.0067250749171850616
9,128,512,27,3321305987.121951,0.006754553135550339
9,128,512,28,3256498264.3809524,0.006622753413228634
9,128,512,29,3252593698.6666665,0.006614812682476739
9,128,512,30,3211847508.425532,0.0065319469940631645
9,128,512,31,3161602530.4615383,0.00642976358345051
9,128,512,32,3141126220.8,0.006388120831423109
9,128,512,33,3124915182.769231,0.006355152379198042
9,128,512,34,3077191338.6666665,0.006258096208500917
9,128,512,35,3111413132.3076925,0.006327693205717802
9,128,512,36,3061657452.137931,0.006226504881966479
9,128,512,37,2996320700.631579,0.0060936292717501716
9,128,512,38,3043725572.0,0.00619003674633501
9,128,512,39,3008861245.935484,0.006119133028384592
9,128,512,40,2968709525.6949153,0.006037476315964764
9,128,512,41,2974870812.2352943,0.006050006548795375
9,128,512,42,2946567922.4242425,0.005992446849731322
9,128,512,43,2974224627.5555553,0.006048692400453849
9,128,512,44,2949110210.7826085,0.005997617111631026
9,128,512,45,2933809007.0588236,0.005966498993038242
9,128,512,46,2905810335.135135,0.005909557983096164
9,128,512,47,2867657244.0547943,0.005831965890712358
9,128,512,48,2888256966.5641026,0.005873859627936878
9,128,512,49,2873296062.3157897,0.005843433577734657
9,128,512,50,2872572608.0,0.005841962285828373
9,128,512,51,2879598268.0493827,0.005856250398486427
9,128,512,52,2868080046.769231,0.0058328257462666455
9,128,512,53,2845542849.4883723,0.005786991758928474
9,128,512,54,2819375253.3333335,0.005733774615026598
9,128,512,55,2831716451.4042554,0.005758872958404056
9,128,512,56,2833462856.9302325,0.005762424630236513
9,128,512,57,2787266712.177778,0.005668475347756092
9,128,512,58,2790133464.6153846,0.005674305473538349
9,128,512,59,2758569218.7826085,0.005610113141820726
9,128,512,60,2776787508.244898,0.00564716374922908
9,128,512,61,2752102171.7113404,0.005596961082587895
9,128,512,62,2734628576.0,0.005561424961809198
9,128,512,63,2754080247.04,0.005600983902215282
9,128,512,64,2732749281.6494846,0.005557603033448152
9,128,512,65,2773201914.6666665,0.005639871713373137
9,128,512,66,2745129919.36,0.0055827815853767985
9,128,512,67,2729920143.6981134,0.005551849404395474
9,128,512,68,2721601800.4955754,0.005534932356890924
9,128,512,69,2719970072.0,0.005531613904189219
9,128,512,70,2728605424.571429,0.0055491756549023675
9,128,512,71,2695965200.149533,0.005482795101268094
9,128,512,72,2695675729.0666666,0.00548220640278081
9,128,512,73,2701330793.37931,0.005493707129462668
9,128,512,74,2719775937.1034484,0.005531219091281492
9,128,512,75,2687918437.647059,0.005466430368508493
9,128,512,76,2684838947.733333,0.005460167597678794
9,128,512,77,2677678546.580645,0.0054456054615054875
9,128,512,78,2703398927.0588236,0.00549791310111474
9,128,512,79,2676473198.967742,0.005443154141292978
9,128,512,80,2648441396.1846156,0.00538614575299089
9,128,512,81,2679623888.384,0.005449561710832865
9,128,512,82,2654878898.626866,0.005399237727194716
9,128,512,83,2650787315.8095236,0.005390916659019907
9,128,512,84,2652038111.044776,0.005393460406241923
9,128,512,85,2623594241.8686132,0.005335613996884887
9,128,512,86,2649198357.1764708,0.005387685187556946
9,128,512,87,2663532179.478261,0.005416835938721815
9,128,512,88,2624320726.961832,0.0053370914524952275
9,128,512,89,2640969122.9866667,0.00537094936140439
9,128,512,90,2643176420.173913,0.005375438350433108
9,128,512,91,2638602609.7777777,0.005366136574122097
9,128,512,92,2648317110.289655,0.0053858929922742434
9,128,512,93,2648821694.2465754,0.0053869191666651535
9,128,512,94,2621237624.4210525,0.005330821334651585
9,128,512,95,2619048878.7862067,0.005326370073988433
9,128,512,96,2617917082.0266666,0.0053240683344376065
9,128,512,97,2622651470.987342,0.005333696680011076
9,128,512,98,2615063430.3157897,0.005318264851655168
9,128,512,99,2598005439.6024847,0.005283573948406417
9,128,512,100,2594194429.0526314,0.005275823481162827
9,128,512,101,2601648005.7831326,0.005290981849669457
9,128,512,102,2606050336.5962734,0.005299934887273619
9,128,512,103,2578913913.8461537,0.005244747436889599
9,128,512,104,2581539664.3809524,0.005250087436147953
9,128,512,105,2584721988.7701864,0.005256559341857631
9,128,512,106,2581337647.816092,0.005249676594260184
9,128,512,107,2604297245.714286,0.005296369619406176
9,128,512,108,2590812418.313253,0.005268945472532274
9,128,512,109,2574224665.8245616,0.005235210894622663
9,128,512,110,2590280155.162791,0.005267863006855871
9,128,512,111,2579252897.0666666,0.005245436828407241
9,128,512,112,2577084098.56,0.00524102613429764
9,128,512,113,2598160476.764045,0.005283889248095697
9,128,512,114,2588974990.107527,0.005265208687515639
9,128,512,115,2571963288.888889,0.00523061192339546
9,128,512,116,2583594856.4022346,0.005254267088298443
9,128,512,117,2558884193.3913045,0.005204012915099954
9,128,512,118,2539495779.744681,0.005164582621505226
9,128,512,119,2589596028.275132,0.00526647169529588
9,128,512,120,2568373819.9148936,0.005223312006131809
9,128,512,121,2565136205.2173915,0.005216727656303305
9,128,512,122,2559062568.4559584,0.005204375677175154
9,128,512,123,2569243990.6796117,0.00522508167586115
9,128,512,124,2546398783.6595745,0.005178621287896956
9,128,512,125,2563938276.7524753,0.005214291424441429
9,128,512,126,2561722258.962963,0.005209784700289357
9,128,512,127,2570029719.2156863,0.00522667961509578
9,128,512,128,2534936420.6601944,0.005155310234883931
10,128,512,0,0.00010915828170254827,3.6415034879418454e-16
10,128,512,1,19341747712.0,0.0645237728714586
10,128,512,2,9447093088.0,0.03151535723565737
10,128,512,3,19072946176.0,0.06362705508180393
10,128,512,4,8120015829.333333,0.027088247912544824
10,128,512,5,4436021011.2,0.014798497862843334
10,128,512,6,4140978602.6666665,0.013814240926028787
10,128,512,7,3268822336.0,0.01090474103508019
10,128,512,8,3189861010.285714,0.010641327267002919
10,128,512,9,3097547638.857143,0.010333371279790851
10,128,512,10,4696239073.882353,0.01566658131753291
10,128,512,11,2890416780.0,0.009642385920526929
10,128,512,12,2746877776.0,0.009163542010958961
10,128,512,13,2538052104.347826,0.008466902782278763
10,128,512,14,2503994461.090909,0.008353287008214918
10,128,512,15,2500901501.3333335,0.008342968942036517
10,128,512,16,2558949176.0,0.008536615091892175
10,128,512,17,2646458445.2413793,0.008828544668099755
10,128,512,18,2343405943.4666667,0.007817566183435357
10,128,512,19,2354923123.2,0.007855987317879804
10,128,512,20,2299482632.2580647,0.007671038692828709
10,128,512,21,2268677896.888889,0.007568274569445334
10,128,512,22,2267295068.2352943,0.007563661474326255
10,128,512,23,2241098786.742857,0.007476271082192966
10,128,512,24,2209168633.263158,0.007369752581302961
10,128,512,25,2157142087.6190476,0.007196192825255455
10,128,512,26,2116542789.8181818,0.007060754192250304
10,128,512,27,2123547790.0487804,0.007084122765275545
10,128,512,28,2144758180.5714285,0.007154880301821697
10,128,512,29,2102650530.6666667,0.00701440982939794
10,128,512,30,2089490875.9148936,0.006970509423554915
10,128,512,31,2054583075.6923077,0.006854057538929878
10,128,512,32,2043237610.24,0.00681620924068579
10,128,512,33,2046353457.2307692,0.006826603658322097
10,128,512,34,2041233220.491228,0.006809522627313442
10,128,512,35,1993846402.4615386,0.006651440931223908
10,128,512,36,1995580508.689655,0.006657225882928585
10,128,512,37,1960914745.2631578,0.006541581429332528
10,128,512,38,1971602871.0,0.006577236852396378
10,128,512,39,1993549842.580645,0.00665045161202264
10,128,512,40,1985220786.9830508,0.006622666010658421
10,128,512,41,1970867577.4117646,0.006574783924295588
10,128,512,42,1925790478.5454545,0.006424407415809255
10,128,512,43,1914947806.2222223,0.006388236427710293
10,128,512,44,1912232221.6811595,0.006379177279449763
10,128,512,45,1905664061.1764705,0.0063572659970311165
10,128,512,46,1896237455.5675676,0.006325818985710608
10,128,512,47,1888331079.890411,0.006299443438059722
10,128,512,48,1876459021.9487178,0.006259838435370573
10,128,512,49,1883982801.6842105,0.0062849376488447834
10,128,512,50,1862612300.952381,0.00621364598710346
10,128,512,51,1867487405.0370371,0.006229909259345809
10,128,512,52,1852423733.3333333,0.006179657082236861
10,128,512,53,1846314024.1860466,0.00615927518649506
10,128,512,54,1863680666.074074,0.0062172100367168855
10,128,512,55,1848411700.4255319,0.006166273002165587
10,128,512,56,1821016314.0465117,0.006074882414574112
10,128,512,57,1832186945.4222221,0.006112147469027798
10,128,512,58,1838890469.9780219,0.006134510323838912
10,128,512,59,1813502787.4782608,0.006049817405508116
10,128,512,60,1815960572.0816326,0.006058016537141734
10,128,512,61,1804840411.7113402,0.006020919853185828
10,128,512,62,1808714437.877551,0.00603384354488984
10,128,512,63,1781656914.56,0.005943580063274749
10,128,512,64,1805567230.6804123,0.006023344510087437
10,128,512,65,1798893391.4074075,0.006001080684923136
10,128,512,66,1778179960.96,0.0059319809995442355
10,128,512,67,1769441756.3773584,0.005902830483459027
10,128,512,68,1783567851.0442479,0.005949954917994051
10,128,512,69,1777146357.5384614,0.005928532914427856
10,128,512,70,1750135818.857143,0.0058384261728365635
10,128,512,71,1766630299.5140188,0.005893451506605994
10,128,512,72,1761348777.0666666,0.005875832428956821
10,128,512,73,1775454824.8275862,0.005922889987321871
10,128,512,74,1778145085.2413793,0.00593186465468334
10,128,512,75,1755056268.907563,0.005854840718523233
10,128,512,76,1756573434.1333334,0.005859901958380857
10,128,512,77,1752599990.7096775,0.005846646612235147
10,128,512,78,1752962700.3697479,0.005847856606082297
10,128,512,79,1730629573.1612904,0.00577335363722112
10,128,512,80,1741513248.9846153,0.005809661412365716
10,128,512,81,1737332044.8,0.005795712979517017
10,128,512,82,1746547067.7014925,0.0058264541541799605
10,128,512,83,1725735553.5238094,0.005757027262985488
10,128,512,84,1718542975.522388,0.005733032933401919
10,128,512,85,1719902292.5547445,0.0057375675941141804
10,128,512,86,1734935496.9411764,0.005787718132721327
10,128,512,87,1706911907.710145,0.005694231870077942
10,128,512,88,1718145390.4122138,0.005731706595589642
10,128,512,89,1719638541.2266667,0.005736687723740477
10,128,512,90,1710161312.463768,0.005705071834356875
10,128,512,91,1717528208.0,0.005729647684555391
10,128,512,92,1704101286.4,0.005684855680617516
10,128,512,93,1711163829.041096,0.005708416214239115
10,128,512,94,1705354622.3157895,0.005689036789955007
10,128,512,95,1704566520.0551724,0.005686407692935404
10,128,512,96,1713967717.9733334,0.005717769944590392
10,128,512,97,1693662277.265823,0.005650031306708491
10,128,512,98,1689724725.4736843,0.005636895694493472
10,128,512,99,1689486446.1118011,0.0056361007982072085
10,128,512,100,1695359370.1052632,0.005655692782317848
10,128,512,101,1688078924.7228916,0.005631405328502918
10,128,512,102,1683712422.5590062,0.005616838744445446
10,128,512,103,1695822582.1538463,0.005657238050587247
10,128,512,104,1691751987.4285715,0.005643658609193623
10,128,512,105,1680570786.5838509,0.005606358295153888
10,128,512,106,1694866045.7931035,0.005654047060000313
10,128,512,107,1669737556.1904762,0.005570218805187704
10,128,512,108,1687424948.433735,0.005629223673661113
10,128,512,109,1675896824.1403508,0.0055907660283326735
10,128,512,110,1676205536.7441862,0.005591795888830754
10,128,512,111,1679841255.4666667,0.005603924590567893
10,128,512,112,1680597187.2914286,0.005606446367508297
10,128,512,113,1663809938.6966293,0.005550444364401023
10,128,512,114,1675247409.8924732,0.005588599592390406
10,128,512,115,1667467770.3111112,0.00556264683440576
10,128,512,116,1663686529.7877095,0.0055500326741790215
10,128,512,117,1649660295.3043478,0.005503241371680294
10,128,512,118,1649951003.5744681,0.005504211169998027
10,128,512,119,1646155041.862434,0.005491547900112437
10,128,512,120,1657743035.2340426,0.005530205267764986
10,128,512,121,1656643314.4347825,0.00552653661609348
10,128,512,122,1652352614.134715,0.005512222905887795
10,128,512,123,1632124790.368932,0.005444743196929668
10,128,512,124,1640907224.1702127,0.005474041261007966
10,128,512,125,1640631552.6336634,0.0054731216250021465
10,128,512,126,1642854375.6190476,0.0054805369282921075
10,128,512,127,1652439426.8235295,0.005512512511682412
10,128,512,128,1635338627.7281554,0.005455464508927946
11,128,512,0,0.00016135975602082908,7.269537427158758e-16
11,128,512,1,20145569760.0,0.09075929275875537
11,128,512,2,8773709184.0,0.03952708460953634
11,128,512,3,13718968563.2,0.061806337522797884
11,128,512,4,7291638496.0,0.03285009859902194
11,128,512,5,4376214713.6,0.01971560780352907
11,128,512,6,3599174449.7777777,0.016214906377371857
11,128,512,7,3053882250.6666665,0.013758270256984916
11,128,512,8,2897046486.857143,0.013051697885381186
11,128,512,9,2577772612.571429,0.011613313596838771
11,128,512,10,6152027617.882353,0.02771595354627155
11,128,512,11,2741178808.0,0.012349486904726197
11,128,512,12,2121301913.6,0.009556833770390736
11,128,512,13,1956654970.4347825,0.00881507067832686
11,128,512,14,2089678001.4545455,0.00941436255042627
11,128,512,15,1920902338.6666667,0.00865399885895438
11,128,512,16,2109017973.3333333,0.00950149248472965
11,128,512,17,2486488328.827586,0.01120206203476924
11,128,512,18,1714847857.0666666,0.007725687610248949
11,128,512,19,1613262421.3333333,0.007268027568285095
11,128,512,20,1579327331.096774,0.007115144089373022
11,128,512,21,1575189472.0,0.007096502315045832
11,128,512,22,1510162829.1764705,0.006803545988496161
11,128,512,23,1637345912.6857142,0.0073765278821676895
11,128,512,24,1536640330.1052632,0.006922831731562507
11,128,512,25,1472575428.5714285,0.006634208216658745
11,128,512,26,1424128695.2727273,0.006415947263851513
11,128,512,27,1394280775.804878,0.00628147719953985
11,128,512,28,1431116001.5238094,0.00644742629279892
11,128,512,29,1393555813.3333333,0.006278211117618221
11,128,512,30,1407917239.8297873,0.006342911839779629
11,128,512,31,1384322595.0769231,0.006236613864781873
11,128,512,32,1375947925.76,0.006198884524120505
11,128,512,33,1368555844.3076923,0.006165581912547877
11,128,512,34,1356669903.7192984,0.00611203368460363
11,128,512,35,1343041136.0,0.006050633717558127
11,128,512,36,1324625053.2413793,0.005967666064298807
11,128,512,37,1327114235.508772,0.005978880262994977
11,128,512,38,1318723169.0,0.005941077050134751
11,128,512,39,1327855626.3225806,0.005982220357453497
11,128,512,40,1305012599.8644068,0.0058793085534930125
11,128,512,41,1287808289.4117646,0.005801800145059502
11,128,512,42,1299532131.878788,0.005854618092796816
11,128,512,43,1299988810.2222223,0.005856675508097655
11,128,512,44,1294825875.0144928,0.005833415587748159
11,128,512,45,1284758405.1764705,0.005788059886556563
11,128,512,46,1264197951.5675676,0.005695431469958073
11,128,512,47,1277032264.328767,0.005753252279353297
11,128,512,48,1247741924.9230769,0.005621294210120494
11,128,512,49,1244250760.0,0.005605565905431303
11,128,512,50,1241703312.3809524,0.0055940892112003055
11,128,512,51,1246562143.2098765,0.005615979088474623
11,128,512,52,1232900992.8205128,0.005554433231872866
11,128,512,53,1229480573.7674417,0.005539023649622594
11,128,512,54,1223728233.4814816,0.005513108356966139
11,128,512,55,1215145944.8510637,0.0054744436552164365
11,128,512,56,1214827265.860465,0.005473007950982285
11,128,512,57,1216807176.1777778,0.005481927791039719
11,128,512,58,1222527782.6813188,0.005507700117491533
