folder,frame_count,crop_size,radius_px,autocorr_mean,autocorr_norm
10,128,512,85,-0.00014811111936644886,-0.00013178101156917927
10,128,512,86,-0.00015264882029202508,-0.0001358184047151411
10,128,512,87,-0.00014760499514352603,-0.000131330690469982
10,128,512,88,-0.00011705014150863329,-0.00010414468622142793
10,128,512,89,-0.0001409325128696765,-0.00012539388797003077
10,128,512,90,-0.00011861819662388176,-0.00010553985418834074
10,128,512,91,-0.00011841426189606398,-0.0001053584044441158
10,128,512,92,-9.624262953061773e-05,-8.563132281947765e-05
10,128,512,93,-8.527237069153185e-05,-7.58705984851104e-05
10,128,512,94,-0.00012147520103445881,-0.00010808185733364097
10,128,512,95,-0.00010107807893338386,-8.9933635950415e-05
10,128,512,96,-9.630365432002063e-05,-8.568561927279398e-05
10,128,512,97,-9.3986325005836e-05,-8.362378892225421e-05
10,128,512,98,-6.499959120833511e-05,-5.783301022676557e-05
10,128,512,99,-0.0001106847454489797,-9.848111190393048e-05
10,128,512,100,-7.259279356430755e-05,-6.458901809302031e-05
10,128,512,101,-8.264093780799105e-05,-7.352929630096149e-05
10,128,512,102,-7.448746681403935e-05,-6.627479265546197e-05
10,128,512,103,-5.857483787308252e-05,-5.2116623116711516e-05
10,128,512,104,-6.777686599954917e-05,-6.0304074404508024e-05
10,128,512,105,-3.3335396363850126e-05,-2.965997605499723e-05
10,128,512,106,-7.904878718666517e-05,-7.033320106778743e-05
10,128,512,107,-4.083896825075925e-05,-3.6336235729954056e-05
10,128,512,108,-6.233048936310846e-05,-5.545819230188795e-05
10,128,512,109,-7.70831542214065e-05,-6.85842905089885e-05
10,128,512,110,-4.780612629952276e-05,-4.253522429580773e-05
10,128,512,111,-7.545528062309208e-05,-6.713589939284363e-05
10,128,512,112,-4.3121069744856804e-05,-3.8366722331379584e-05
10,128,512,113,-4.9493192144423584e-05,-4.403628137089999e-05
10,128,512,114,-4.0575932711768765e-05,-3.610220138091205e-05
10,128,512,115,-7.464343806550027e-05,-6.641356717408793e-05
10,128,512,116,-7.259282438700605e-05,-6.458904551733797e-05
10,128,512,117,-5.539840580280672e-05,-4.9290411059222e-05
10,128,512,118,-7.637462838239442e-05,-6.795388374285703e-05
10,128,512,119,-6.135636848502725e-05,-5.459147388632733e-05
10,128,512,120,-6.18504439630182e-05,-5.503107468442866e-05
10,128,512,121,-6.686851861569291e-05,-5.9495877574905837e-05
10,128,512,122,-5.823704538398215e-05,-5.1816074203810644e-05
10,128,512,123,-7.803141679048839e-05,-6.942800164371851e-05
10,128,512,124,-7.266205327937759e-05,-6.465064152380635e-05
10,128,512,125,-5.9851954472651686e-05,-5.3252930222504275e-05
10,128,512,126,-6.637368595891827e-05,-5.9055603081362325e-05
10,128,512,127,-6.944125141360447e-05,-6.178495169747162e-05
10,128,512,128,-7.28974969173874e-05,-6.486012613858193e-05
11,128,512,0,1.0,0.8343895097378574
11,128,512,1,0.04059478125201643,0.03387185962678555
11,128,512,2,0.012843928622152265,0.010716839306145661
11,128,512,3,0.010399003807452217,0.008676819688662168
11,128,512,4,0.009066570201629967,0.007565051065541895
11,128,512,5,0.007655863848864261,0.006387972483473637
11,128,512,6,0.006958561689492909,0.005806150876576625
11,128,512,7,0.00626086221113568,0.005223997750885777
11,128,512,8,0.005701130932619096,0.004756963843819381
11,128,512,9,0.005254975666507322,0.004384696570061414
11,128,512,10,0.00483635332443471,0.004035402479294134
11,128,512,11,0.004506339069112219,0.003760042046589097
11,128,512,12,0.00409574706393436,0.0034174483846864593
11,128,512,13,0.003750629269479843,0.0031294857173697443
11,128,512,14,0.00343982273820455,0.0028701520081156283
11,128,512,15,0.0031980360736059556,0.002668407751580056
11,128,512,16,0.002971269522192114,0.002479196119920916
11,128,512,17,0.002609864502234021,0.0021776435625012816
11,128,512,18,0.002452020972029167,0.002045940576718361
11,128,512,19,0.002265839492407002,0.001890592703214154
11,128,512,20,0.0020953052750625023,0.0017483007412105477
11,128,512,21,0.0019431327220019634,0.0016213295592668066
11,128,512,22,0.0018604214504408098,0.0015523161419391009
11,128,512,23,0.0018223240596051294,0.0015205280786774258
11,128,512,24,0.0016093937008504148,0.0013428612210277734
11,128,512,25,0.0016033739016642283,0.001337838363736091
11,128,512,26,0.0014634175901505114,0.0012210602855874419
11,128,512,27,0.0014531066175308182,0.0012124569181983756
11,128,512,28,0.001476706179911558,0.001232148145483269
11,128,512,29,0.0012975637283448962,0.0010826735631473243
11,128,512,30,0.0012963990156669137,0.001081701739106957
11,128,512,31,0.0012159202726769508,0.0010145511201992427
11,128,512,32,0.0012665344902329178,0.0010567830923715314
11,128,512,33,0.0011789915144271306,0.0009837381517079475
11,128,512,34,0.0011419296810934922,0.0009528141467627068
11,128,512,35,0.0011999250767519487,0.0010012048965132192
11,128,512,36,0.0011117495472823494,0.0009276321597082044
11,128,512,37,0.0011037743309785933,0.00092097772288646
11,128,512,38,0.001033147734914065,0.0008620476320217246
11,128,512,39,0.0010201178106673569,0.0008511755999175923
11,128,512,40,0.0010496551193985596,0.0008758212204687964
11,128,512,41,0.0009692391169382871,0.0008087229516008912
11,128,512,42,0.0010123951248176275,0.0008447318718575772
11,128,512,43,0.0009427053228390054,0.0007865834321509063
11,128,512,44,0.0009459619570419413,0.0007893007335668895
11,128,512,45,0.0009672633654549009,0.0008070744052893048
11,128,512,46,0.0009349378054820819,0.0007801022971515826
11,128,512,47,0.000959462229222938,0.0008005652190533189
11,128,512,48,0.0008634703001442342,0.0007204705604105481
11,128,512,49,0.0009398217712977416,0.0007841774269940873
11,128,512,50,0.0009247791629943156,0.000771626032426613
11,128,512,51,0.0008936948769776603,0.0007456896302566248
11,128,512,52,0.0009161102600774585,0.0007643927907718517
11,128,512,53,0.0008463400007812345,0.000706177218323392
11,128,512,54,0.0009036823024640647,0.0007540230333117691
11,128,512,55,0.0008316561071913444,0.0006939251315498808
11,128,512,56,0.0008928072111298003,0.0007449489711850178
11,128,512,57,0.0008597700227166344,0.0007173830877418391
11,128,512,58,0.0008104202029415602,0.0006762061158140634
11,128,512,59,0.0008302551109962935,0.0006927561550215478
11,128,512,60,0.0007814139137865003,0.0006520035724266583
11,128,512,61,0.0007862146215878333,0.0006560092326554074
11,128,512,62,0.0007394198701504263,0.0006169641829452444
11,128,512,63,0.0006963399143597741,0.0005810187197535535
11,128,512,64,0.000662119529960931,0.0005524655899919618
11,128,512,65,0.0005982529068392845,0.0004991759496368787
11,128,512,66,0.0005459924946156273,0.00045557040990288304
11,128,512,67,0.000492848998916395,0.0004112280345806446
11,128,512,68,0.0003940689059714206,0.00032880696125642744
11,128,512,69,0.00037226924720807486,0.0003106175546684268
11,128,512,70,0.0003266423984324409,0.0002725469906876422
11,128,512,71,0.00020054647889133982,0.0001673338782017986
11,128,512,72,0.00010815485107751205,9.024327316633625e-05
11,128,512,73,4.464559656327223e-05,3.725181742838288e-05
11,128,512,74,-1.2979891748390016e-05,-1.0830285512389606e-05
11,128,512,75,-8.458000200062196e-05,-7.057266640292595e-05
11,128,512,76,-0.00014798298163868392,-0.00012347544749904783
11,128,512,77,-0.00014515625031845245,-0.00012111685253859924
11,128,512,78,-0.00020565715390048615,-0.0001715981718171097
11,128,512,79,-0.00020224276236127878,-0.0001687492393346574
11,128,512,80,-0.000257110315910678,-0.00021453015044125623
11,128,512,81,-0.0002651895368519996,-0.00022127136764154938
11,128,512,82,-0.00023129812494434394,-0.0001929927290755968
11,128,512,83,-0.00023755068689936313,-0.00019820980117985087
11,128,512,84,-0.0002286013060167205,-0.00019074253165272533
11,128,512,85,-0.0001884232772546242,-0.00015721840593168625
11,128,512,86,-0.00020100413029975744,-0.00016771573773609902
11,128,512,87,-0.00014179167747085312,-0.00011830948824981354
11,128,512,88,-9.509305614801261e-05,-7.934464849881478e-05
11,128,512,89,-0.00010703278315085436,-8.930703145911978e-05
11,128,512,90,-3.858150544426863e-05,-3.2192003412591776e-05
11,128,512,91,-6.717597947506577e-06,-5.6050932580360495e-06
11,128,512,92,-1.3534102587700071e-06,-1.129271322289293e-06
11,128,512,93,5.688499826715015e-05,4.746424581556628e-05
11,128,512,94,4.815521935216744e-05,4.0180209866573974e-05
11,128,512,95,7.187097966811618e-05,5.9968391489658975e-05
11,128,512,96,9.98541106590976e-05,8.33172224381542e-05
11,128,512,97,0.00010497549780608631,8.759045414890789e-05
11,128,512,98,0.00017828839954396134,0.00014876197028743313
11,128,512,99,0.0001121616184161695,9.35864778016723e-05
11,128,512,100,0.00018654049393189366,0.00015564743127809052
11,128,512,101,0.00012561726635627215,0.00010481372928961977
11,128,512,102,0.00015437434906047934,0.00012880833742867423
11,128,512,103,0.0001708352936712098,0.00014254317693224362
11,128,512,104,0.00014211400908371798,0.00011857843836624485
11,128,512,105,0.0002091393235295037,0.00017450365762668974
11,128,512,106,0.00014033021326986271,0.00011709005785164972
11,128,512,107,0.0001705202524367081,0.00014228030983104054
11,128,512,108,0.00015312456326653745,0.00012776552927278972
11,128,512,109,0.00012641521163058467,0.00010547952645585102
11,128,512,110,0.0001732005509853742,0.00014451672282301314
11,128,512,111,8.684093242727564e-05,7.245916303317292e-05
11,128,512,112,0.00013256226033514845,0.00011060855941078673
11,128,512,113,0.00010210612057256018,8.519627588577305e-05
11,128,512,114,9.625872818715978e-05,8.031727302007393e-05
11,128,512,115,8.073434744397024e-05,6.736389258278017e-05
11,128,512,116,8.132111865419589e-05,6.785348832520863e-05
11,128,512,117,8.390403343382301e-05,7.000864532187638e-05
11,128,512,118,5.2508893787296174e-05,4.381287014405928e-05
11,128,512,119,4.7177481250902524e-05,3.936439545160751e-05
11,128,512,120,4.300658109061667e-05,3.5884240111701054e-05
11,128,512,121,1.889879257891637e-05,1.5768954274559487e-05
11,128,512,122,3.499797748779063e-05,2.9201945277854195e-05
11,128,512,123,-3.3929334984796236e-05,-2.8310281183695663e-05
11,128,512,124,-9.180524418000197e-06,-7.660133268271613e-06
11,128,512,125,-5.84294619754986e-05,-4.8752930131983055e-05
11,128,512,126,-5.6323023666790976e-05,-4.699534010428746e-05
11,128,512,127,-5.1885297585605865e-05,-4.3292548015056516e-05
11,128,512,128,-9.002536596469172e-05,-7.511622097125031e-05
13,128,512,0,1.0,0.7991119181910827
13,128,512,1,0.03398230021995824,0.02715566111331608
13,128,512,2,0.009201165204181875,0.007352760775906824
13,128,512,3,0.00798207290879627,0.006378569593289263
13,128,512,4,0.007257839520257364,0.00579982606095591
13,128,512,5,0.00604456721145402,0.004830285698979946
13,128,512,6,0.006020904092711901,0.004811376218771548
13,128,512,7,0.005486082313162441,0.004383993760625411
13,128,512,8,0.00509003151326827,0.004067504846220866
13,128,512,9,0.004989017970546462,0.003986783720333166
13,128,512,10,0.004537551303331302,0.003626011325895524
13,128,512,11,0.004438188880759653,0.0035466096297981807
13,128,512,12,0.004068710681061503,0.003251355196907604
13,128,512,13,0.003854408858265991,0.0030801040562216373
13,128,512,14,0.0038578303396943543,0.0030828382028089117
13,128,512,15,0.0036372031372216835,0.002906532375835843
13,128,512,16,0.003597682428878956,0.002874950906783816
13,128,512,17,0.0033582805039929367,0.002683641975369512
13,128,512,18,0.0032926837041171108,0.002631222790793544
13,128,512,19,0.0031333179697489145,0.002503871733108644
13,128,512,20,0.0030805531177471586,0.002461706711012452
13,128,512,21,0.0029052703825670993,0.0023216361882769355
13,128,512,22,0.002891950592839938,0.0023109921855581617
13,128,512,23,0.0027916392637597773,0.0022308322069606178
13,128,512,24,0.002656153688930501,0.002122564069371573
13,128,512,25,0.0025329831289521826,0.002024137006922629
13,128,512,26,0.0024411812925602826,0.001950777065350034
13,128,512,27,0.002436400396743256,0.0019469565945230182
13,128,512,28,0.0024259551856016612,0.0019386097018117476
13,128,512,29,0.0023150566926441476,0.0018499893943799686
13,128,512,30,0.0022755304573042795,0.0018184035086386545
13,128,512,31,0.002169787157084321,0.0017339027771640278
13,128,512,32,0.0021890885930936133,0.0017493267847172559
13,128,512,33,0.0020988773406092325,0.0016772378977020423
13,128,512,34,0.001989714984013726,0.001590004957528748
13,128,512,35,0.002074512906600852,0.0016577679881059652
13,128,512,36,0.0019534708403654275,0.001561041830374763
13,128,512,37,0.0019588605607268393,0.0015653488201512844
13,128,512,38,0.0018431385940669773,0.0014728740173968777
13,128,512,39,0.0018350700900515667,0.0014664263796761905
13,128,512,40,0.0018378471775712703,0.0014686455834110451
13,128,512,41,0.001778254835090179,0.0014210246323014804
13,128,512,42,0.001778716894454915,0.0014213938694467526
13,128,512,43,0.0017169103058785836,0.0013720034878926736
13,128,512,44,0.0017226147528561241,0.0013765619794591153
13,128,512,45,0.0016794180876419328,0.0013420430094603448
13,128,512,46,0.001579363696214424,0.0012620883528032668
13,128,512,47,0.001623784329319992,0.0012975854101315194
13,128,512,48,0.0015072907373937404,0.0012044939924303634
13,128,512,49,0.001520945976302044,0.0012154060565877354
13,128,512,50,0.0014508544458963057,0.0011593950792762573
13,128,512,51,0.00143097355115048,0.0011435080193405655
13,128,512,52,0.0014512829449830785,0.0011597374980034313
13,128,512,53,0.001355164567064878,0.0010829281566518028
13,128,512,54,0.0013799092251012553,0.0011027019078002347
13,128,512,55,0.001274380115013059,0.0010183723382126582
13,128,512,56,0.0013505911996830038,0.0010792735242706809
13,128,512,57,0.0013141236924501443,0.0010501319046141832
13,128,512,58,0.0012686765416618988,0.001013814544771469
13,128,512,59,0.0012456127666602645,0.0009953840072891855
13,128,512,60,0.0011599172711256687,0.0009269037154721993
13,128,512,61,0.0012231398674341382,0.0009774256456812809
13,128,512,62,0.0011873202242264913,0.0009488017418886979
13,128,512,63,0.0011970713398844063,0.0009565939746265975
13,128,512,64,0.0011474719959938754,0.0009169585477892162
13,128,512,65,0.0010936208624323564,0.0008739254651521065
13,128,512,66,0.0011044123232025517,0.0008825490500682611
13,128,512,67,0.001045673284925981,0.0008356099845183713
13,128,512,68,0.0010356005452986795,0.0008275607382333591
13,128,512,69,0.0010805387670308577,0.0008634714068018562
13,128,512,70,0.001029115844255774,0.000822378736344067
13,128,512,71,0.001030103819623793,0.0008231682392355302
13,128,512,72,0.0009913154804648044,0.0007921720151267446
13,128,512,73,0.0009617219273870832,0.0007685234541607172
13,128,512,74,0.0009214404731255424,0.0007363340639782509
13,128,512,75,0.0009369181450670231,0.0007487024560925399
13,128,512,76,0.0008993081470485049,0.000718647858432799
13,128,512,77,0.0008670698155045453,0.0006928858234734254
13,128,512,78,0.0008822868181012873,0.0007050459116076266
13,128,512,79,0.000857809524571565,0.000685485814622964
13,128,512,80,0.000813169755522968,0.0006498136431509327
13,128,512,81,0.0007826139890629439,0.0006253961660032642
13,128,512,82,0.000784603290645607,0.0006269858406068467
13,128,512,83,0.0007774075724479577,0.0006212356564351606
13,128,512,84,0.0007775062393832547,0.0006213145023590878
13,128,512,85,0.0007927143062390038,0.0006334674498361637
13,128,512,86,0.0007577284194435576,0.0006055098107294386
13,128,512,87,0.0007155351739045691,0.0005717926853520702
13,128,512,88,0.0007528321607806377,0.0006015971520773529
13,128,512,89,0.0006981534470326215,0.0005579027402499546
13,128,512,90,0.0007372291409877695,0.0005891285930011007
13,128,512,91,0.0007301800040806373,0.0005834955436856507
13,128,512,92,0.0007047753829212752,0.0005631944081400751
13,128,512,93,0.0007017830867283764,0.0005608032285895719
13,128,512,94,0.0006573593782716061,0.0005253037137115207
13,128,512,95,0.0006804038376741443,0.0005437188158683595
13,128,512,96,0.0006776232638417601,0.0005414968261794911
13,128,512,97,0.0006468138579786042,0.0005168766627618569
13,128,512,98,0.0006891465456572907,0.0005507052180149561
13,128,512,99,0.0006347109305418648,0.0005072050692021566
13,128,512,100,0.0006748389965000844,0.0005392718849633278
13,128,512,101,0.0006105044562950674,0.0004878613871341553
13,128,512,102,0.0006152063083861274,0.0004916186931776931
13,128,512,103,0.0006277621184251633,0.0005016521906224298
13,128,512,104,0.0006048399691336535,0.0004833348279330291
13,128,512,105,0.0006396842967539421,0.0005111793454157565
13,128,512,106,0.0005744526774948213,0.0004590519810228901
13,128,512,107,0.0005940301728192239,0.00047469659086495043
13,128,512,108,0.0005741825524969921,0.0004588361209177234
13,128,512,109,0.0005729562683318003,0.0004578561826262296
13,128,512,110,0.0005878290713814082,0.00046974121680008
13,128,512,111,0.0005348232595413604,0.00042738364082530383
13,128,512,112,0.0005574080185537964,0.0004454313909216149
13,128,512,113,0.0005487516779407758,0.00043851400596982856
13,128,512,114,0.0005360941072113394,0.00042839919034458936
13,128,512,115,0.0005078837054153252,0.0004058559220524353
13,128,512,116,0.0004983264551170784,0.000398218609433971
13,128,512,117,0.0004970878124749375,0.0003972287953362565
13,128,512,118,0.0004716395030455954,0.00037689274797345475
13,128,512,119,0.0004983083920147042,0.0003982041749935842
13,128,512,120,0.00047752215146424395,0.0003815936424353247
13,128,512,121,0.00048229870875232575,0.00038541064629215335
13,128,512,122,0.0004622502648203231,0.00036938969580490433
13,128,512,123,0.00041908933709638296,0.0003348992840605199
13,128,512,124,0.00045715273338802176,0.0003653161976839987
13,128,512,125,0.00041037846045481347,0.0003279383187183494
13,128,512,126,0.00043659153152194284,0.0003488854962204823
13,128,512,127,0.00039390078166952797,0.00031477080921690336
13,128,512,128,0.0003974800287208529,0.00031763102819376744
