experiment,run_seed,source,split,content_id,condition_id,sigma_DN,residual_seed,residual_mean_DN,residual_std_DN,residual_std_relative_error,residual_skewness,residual_excess_kurtosis,negative_before_clipping_ratio,above_one_before_clipping_ratio,added_zero_ratio,added_one_ratio,brightness_shift_DN,gradient_ratio,noisy_round_trip_max_error_DN,residual_reconstruction_max_error_DN,patch_height,patch_width,number_of_pixels,standard_error_mean_DN,z_mean,clipping_mean_contribution_DN
G,20260720,sCMOS,training,content_083,high,91.4432,3457498911,0.12231448959428243,91.41690163934798,0.00028759230486269995,-0.0015836890088394284,-0.0036017894744873047,0.0,0.0,0.0,0.0,0.12231448173425363,1.1482735566017976,0.5,0.5,512,512,262144,0.1786,0.6848515654775051,-7.86002879449299e-09
CG,20260720,sCMOS,training,content_083,high,148.4405090006516,3457498911,0.19855414244077663,148.39782415698255,0.00028755522300754835,-0.0015835741069167852,-0.0036001205444335938,0.0,0.0,0.0,0.0,0.19855426469565174,1.3913042388402903,0.5,0.5,512,512,262144,0.28992286914189763,0.6848516056303161,1.2225487511230426e-07
G,20260720,sCMOS,training,content_084,low,91.4432,3952162667,-0.3135408842123595,91.40206462431748,0.00044984619613628164,0.0015283699613064528,0.0018711090087890625,0.0,0.0,0.0,0.0,-0.31354086193547737,2.056612591618228,0.5,0.5,512,512,262144,0.1786,-1.755548063898989,2.227688211675627e-08
CG,20260720,sCMOS,training,content_084,low,55.29993549356029,3952162667,-0.18961268173594403,55.27505714100618,0.00044988031779907796,0.0015284427208825946,0.0018718242645263672,0.0,0.0,0.0,0.0,-0.18961268549399168,1.3871417082764324,0.5,0.5,512,512,262144,0.10800768651085994,-1.755548034230683,-3.758047650848084e-09
G,20260720,sCMOS,training,content_084,mid,91.4432,1067477976,-0.052445491886693896,91.45268220625366,0.00010369503969295491,-0.0059089804999530315,0.005051851272583008,0.0,0.0,0.0,0.0,-0.05244544832563314,1.4132897328048932,0.5,0.5,512,512,262144,0.1786,-0.2936477709221383,4.356106075853461e-08
CG,20260720,sCMOS,training,content_084,mid,88.23103152697934,1067477976,-0.05060320500920734,88.24017888726367,0.00010367509169983743,-0.0059090349823236465,0.005052089691162109,0.0,0.0,0.0,0.0,-0.05060316555209887,1.3847088551369346,0.5,0.5,512,512,262144,0.17232623345113152,-0.29364771686695895,3.945710846942063e-08
G,20260720,sCMOS,training,content_084,high,91.4432,2424844175,0.13021602309944302,91.47907346077227,0.0003923032086832621,0.004624629393219948,-0.003662586212158203,0.0,0.0,0.0,0.0,0.13021610794284655,1.1459879533273796,0.5,0.5,512,512,262144,0.1786,0.7290930744649665,8.484340352499231e-08
CG,20260720,sCMOS,training,content_084,high,148.4405090006516,2424844175,0.21138073941627927,148.49874818306284,0.00039234022305192044,0.004624595865607262,-0.003662109375,0.0,0.0,0.0,0.0,0.21138086000750178,1.3850526718977454,0.5,0.5,512,512,262144,0.28992286914189763,0.729093017194248,1.2059122250773768e-07
G,20260720,sCMOS,training,content_085,low,91.4432,1000390035,-0.3138829056711572,91.28355848281073,0.0017457997662950503,-0.00838051363825798,0.007955312728881836,0.0,0.0,0.0,0.0,-0.31388288993785096,2.067987606817813,0.5,0.5,512,512,262144,0.1786,-1.7574630776660536,1.573330621340574e-08
CG,20260720,sCMOS,training,content_085,low,55.29993549356029,1000390035,-0.18981951434733102,55.20339099908441,0.0017458337629909408,-0.00838058814406395,0.007955312728881836,0.0,0.0,0.0,0.0,-0.18981944223707803,1.3905899500511028,0.5,0.5,512,512,262144,0.10800768651085994,-1.7574630147109491,7.211025299103113e-08
G,20260720,sCMOS,training,content_085,mid,91.4432,3039675391,-0.02343233804878342,91.70935624241055,0.0029106182024529483,-0.002256606938317418,-0.008247613906860352,0.0,0.0,0.0,0.0,-0.023432336820974342,1.428092344000121,0.5,0.5,512,512,262144,0.1786,-0.13120010105701801,1.2278090766315586e-09
CG,20260720,sCMOS,training,content_085,mid,88.23103152697934,3039675391,-0.02260921838423824,88.48783662047349,0.002910598335412468,-0.0022566388361155987,-0.00824737548828125,0.0,0.0,0.0,0.0,-0.022609172333654115,1.3987203233529006,0.5,0.5,512,512,262144,0.17232623345113152,-0.1312000960703977,4.6050584123769056e-08
G,20260720,sCMOS,training,content_085,high,91.4432,2852889857,0.0020646286341782227,91.52923039677036,0.0009408069355660607,0.003469679970294237,-0.007700204849243164,0.0,0.0,0.0,0.0,0.0020646512715494225,1.1494389394600388,0.5,0.5,512,512,262144,0.1786,0.011560070740079633,2.263737119978515e-08
CG,20260720,sCMOS,training,content_085,high,148.4405090006516,2852889857,0.0033515362456548736,148.58016838988522,0.0009408441817793509,0.003469556337222457,-0.007700204849243164,0.0,0.0,0.0,0.0,0.003351760407834803,1.3929083857671358,0.5,0.5,512,512,262144,0.28992286914189763,0.01156009615790096,2.241621799292659e-07
G,20260720,sCMOS,training,content_086,low,91.4432,3595515255,0.08429625776186209,91.59047794495119,0.001610594827731146,0.00443669967353344,-0.00488591194152832,0.0,0.0,0.0,0.0,0.08429632568073053,2.084279481171129,0.5,0.5,512,512,262144,0.1786,0.4719835261022513,6.791886844603745e-08
CG,20260720,sCMOS,training,content_086,low,55.29993549356029,3595515255,0.05097783696977219,55.38899941094623,0.0016105609634265686,0.004436491522938013,-0.00488591194152832,0.0,0.0,0.0,0.0,0.050977912163494565,1.39626860747583,0.5,0.5,512,512,262144,0.10800768651085994,0.4719834172602751,7.519372237363431e-08
G,20260720,sCMOS,training,content_086,mid,91.4432,366556400,0.03563963892126676,91.54197284010289,0.0010801551138070603,0.0004701581783592701,0.019031047821044922,0.0,0.0,0.0,0.0,0.0356395832003642,1.4274602260313425,0.5,0.5,512,512,262144,0.1786,0.19955004995110165,-5.572090255867579e-08
CG,20260720,sCMOS,training,content_086,mid,88.23103152697934,366556400,0.0343877007194604,88.32633296173945,0.0010801351079180747,0.0004701369034592062,0.01903057098388672,0.0,0.0,0.0,0.0,0.03438779102343581,1.398000873934892,0.5,0.5,512,512,262144,0.17232623345113152,0.19955000484132387,9.030397540854551e-08
G,20260720,sCMOS,training,content_086,high,91.4432,2583852408,0.34979347456157484,91.34362752297608,0.001088899743490236,-0.002700642915442586,-7.748603820800781e-05,0.0,0.0,0.0,0.0,0.34979358957556883,1.148635740829703,0.5,0.5,512,512,262144,0.1786,1.9585300927299822,1.1501399399538315e-07
CG,20260720,sCMOS,training,content_086,high,148.4405090006516,2583852408,0.5678226828888954,148.2788776622301,0.001088862733694823,-0.002700604498386383,-7.915496826171875e-05,0.0,0.0,0.0,0.0,0.5678224695424561,1.3930524861238764,0.5,0.5,512,512,262144,0.28992286914189763,1.9585301586229287,-2.1334643929282748e-07
G,20260720,sCMOS,training,content_087,low,91.4432,148731786,0.00948341069543468,91.2914579602587,0.001659413053581979,0.007284559775143862,-0.01198267936706543,0.0,0.0,0.0,0.0,0.009483477329217394,2.0796027891397633,0.5,0.5,512,512,262144,0.1786,0.05309860411777536,6.66337827137653e-08
CG,20260720,sCMOS,training,content_087,low,55.29993549356029,148731786,0.005735050647474538,55.208168162675214,0.0016594473405084345,0.007284627296030521,-0.011983871459960938,0.0,0.0,0.0,0.0,0.005735071874362063,1.39550067902956,0.5,0.5,512,512,262144,0.10800768651085994,0.05309854171256497,2.122688752548285e-08
G,20260720,sCMOS,training,content_087,mid,91.4432,1675204875,0.08484335581716115,91.4410641569557,2.3357046169645696e-05,0.0002728755061980337,-0.003037691116333008,0.0,0.0,0.0,0.0,0.08484353674788281,1.425136943709207,0.5,0.5,512,512,262144,0.1786,0.475046785090488,1.8093072165492607e-07
CG,20260720,sCMOS,training,content_087,mid,88.23103152697934,1675204875,0.08186301693258996,88.22896898028922,2.337665846603655e-05,0.00027283126837573946,-0.003039121627807617,0.0,0.0,0.0,0.0,0.08186298153497695,1.395816201543738,0.5,0.5,512,512,262144,0.17232623345113152,0.4750467487923409,-3.5397613007415174e-08
G,20260720,sCMOS,training,content_087,high,91.4432,3202636963,0.14476909518985503,91.44175551634402,1.5796512545355837e-05,-8.75869081937708e-05,0.010743141174316406,0.0,0.0,0.0,0.0,0.14476920670375648,1.150331379180454,0.5,0.5,512,512,262144,0.1786,0.8105772407046754,1.115139014462585e-07
CG,20260720,sCMOS,training,content_087,high,148.4405090006516,3202636963,0.23500489136042546,148.43816963348738,1.5759627745556013e-05,-8.753394649829715e-05,0.010743856430053711,0.0,0.0,0.0,0.0,0.2350051248141405,1.3956811732924073,0.5,0.5,512,512,262144,0.28992286914189763,0.8105772823509361,2.3345371502614398e-07
G,20260720,sCMOS,training,content_088,low,91.4432,12097161,0.3241831121312392,91.5329836506456,0.0009818515826830233,0.004075778182595968,-0.019184350967407227,0.0,0.0,0.0,0.0,0.32418313005710964,2.092572091480763,0.5,0.5,512,512,262144,0.1786,1.815135006333926,1.7925870454682524e-08
CG,20260720,sCMOS,training,content_088,low,55.29993549356029,12097161,0.19604852150898378,55.35422993950663,0.000981817527665336,0.004075983073562384,-0.019185543060302734,0.0,0.0,0.0,0.0,0.19604850166229149,1.400393522671133,0.5,0.5,512,512,262144,0.10800768651085994,1.8151349023596715,-1.9846692289604562e-08
G,20260720,sCMOS,training,content_088,mid,91.4432,3811121799,0.22274654530901472,91.69709745603586,0.0027765591759240514,-0.004319146741181612,0.0148162841796875,0.0,0.0,0.0,0.0,0.2227465146830454,1.427341628413527,0.5,0.5,512,512,262144,0.1786,1.2471811047537218,-3.0625969316133705e-08
CG,20260720,sCMOS,training,content_088,mid,88.23103152697934,3811121799,0.21492200402720552,88.47600845650399,0.0027765393341201592,-0.004319073166698217,0.01481771469116211,0.0,0.0,0.0,0.0,0.2149219670470437,1.3978160723392024,0.5,0.5,512,512,262144,0.17232623345113152,1.2471809992188645,-3.698016182163144e-08
G,20260720,sCMOS,training,content_088,high,91.4432,35278141,0.162141999044767,91.71181806359849,0.0029375400641981158,0.0015853041550144553,-0.019799470901489258,0.0,0.0,0.0,0.0,0.16214196935802505,1.1542535771218585,0.5,0.5,512,512,262144,0.1786,0.9078499386605094,-2.9686741953582896e-08
CG,20260720,sCMOS,training,content_088,high,148.4405090006516,35278141,0.2632064917452954,148.8765644489134,0.0029375771559763193,0.0015851869247853756,-0.01980113983154297,0.0,0.0,0.0,0.0,0.26320640620350666,1.403853497563744,0.5,0.5,512,512,262144,0.28992286914189763,0.9078500517200444,-8.554178876352125e-08
G,20260720,sCMOS,training,content_089,low,91.4432,3959554467,0.18615428481652896,91.3543344056738,0.0009718119480312149,-0.0023570156190544367,0.007524013519287109,0.0,0.0,0.0,0.0,0.18615433317689778,2.0785421448985075,0.5,0.5,512,512,262144,0.1786,1.0422972274161755,4.8360368820610233e-08
CG,20260720,sCMOS,training,content_089,low,55.29993549356029,3959554467,0.11257610259126904,55.24619247998208,0.0009718458638070473,-0.002357048448175192,0.0075225830078125,0.0,0.0,0.0,0.0,0.11257599942775531,1.3958096982743706,0.5,0.5,512,512,262144,0.10800768651085994,1.0422971385462436,-1.0316351373163002e-07
G,20260720,sCMOS,training,content_089,mid,91.4432,971620997,0.2158020535047594,91.5674862284698,0.0013591631577831833,-0.0019213471096009016,0.0007812976837158203,0.0,0.0,0.0,0.0,0.21580216881662118,1.426421079862435,0.5,0.5,512,512,262144,0.1786,1.2082981719191455,1.1531186178137531e-07
CG,20260720,sCMOS,training,content_089,mid,88.23103152697934,971620997,0.2082214647414609,88.35095017013562,0.0013591436151306176,-0.00192128901835531,0.0007834434509277344,0.0,0.0,0.0,0.0,0.20822143945645522,1.39704334607556,0.5,0.5,512,512,262144,0.17232623345113152,1.208298124849973,-2.5285005672559535e-08
G,20260720,sCMOS,training,content_089,high,91.4432,1078582547,-0.08102047229679887,91.62035667349708,0.0019373411417916303,0.0027690683491528034,0.007548093795776367,0.0,0.0,0.0,0.0,-0.08102033221407012,1.1502905563967458,0.5,0.5,512,512,262144,0.1786,-0.45364206213213254,1.4008272875010164e-07
CG,20260720,sCMOS,training,content_089,high,148.4405090006516,1078582547,-0.131521217935874,148.72809437331463,0.0019373779745108723,0.0027689889539033175,0.00755000114440918,0.0,0.0,0.0,0.0,-0.1315213738669918,1.3953760190497824,0.5,0.5,512,512,262144,0.28992286914189763,-0.45364209565511465,-1.5593111779566016e-07
G,20260720,sCMOS,training,content_090,low,91.4432,2309716351,-0.10024725128232959,91.59074202469594,0.001613482737873755,-0.004944145679473877,0.008299827575683594,0.0,0.0,0.0,0.0,-0.10024722615432413,2.0489702853246294,0.5,0.5,512,512,262144,0.1786,-0.5612948000130435,2.5128005454178037e-08
CG,20260720,sCMOS,training,content_090,low,55.29993549356029,2309716351,-0.06062415166892121,55.389159120164074,0.0016134490177510757,-0.0049442811869084835,0.008299827575683594,0.0,0.0,0.0,0.0,-0.060624186793032386,1.3815200730822241,0.5,0.5,512,512,262144,0.10800768651085994,-0.5612947895409794,-3.512411117512215e-08
G,20260720,sCMOS,training,content_090,mid,91.4432,2696419044,0.05198325034509879,91.30004729647386,0.001565482217662342,-0.0010774146066978574,0.009979724884033203,0.0,0.0,0.0,0.0,0.051983192837212755,1.4130189731905363,0.5,0.5,512,512,262144,0.1786,0.2910596323913706,-5.750788603653412e-08
CG,20260720,sCMOS,training,content_090,mid,88.23103152697934,2696419044,0.05015719905953955,88.09290565718358,0.0015655021527604092,-0.0010773037793114781,0.00998067855834961,0.0,0.0,0.0,0.0,0.050157109707011927,1.3845162414828796,0.5,0.5,512,512,262144,0.17232623345113152,0.2910595679778679,-8.935252762687362e-08
G,20260720,sCMOS,training,content_090,high,91.4432,4233423900,0.09464321061104608,91.49382926940385,0.0005536690470569945,0.006999954581260681,-0.01854872703552246,0.0,0.0,0.0,0.0,0.09464327254422145,1.1451931409669351,0.5,0.5,512,512,262144,0.1786,0.5299171926710307,6.193317536595799e-08
CG,20260720,sCMOS,training,content_090,high,148.4405090006516,4233423900,0.153635089993725,148.52270136770923,0.0005537057748655597,0.007000082638114691,-0.01854848861694336,0.0,0.0,0.0,0.0,0.15363492984967309,1.3837408931231974,0.5,0.5,512,512,262144,0.28992286914189763,0.5299171136393901,-1.601440519083397e-07
G,20260720,sCMOS,training,content_091,low,91.4432,1562019990,0.1930203382854876,91.64211426741386,0.0021752767555581485,0.0010200703982263803,-0.0021827220916748047,0.0,0.0,0.0,0.0,0.19302036538122014,2.062737264020261,0.5,0.5,512,512,262144,0.1786,1.0807409758425957,2.709573254655595e-08
CG,20260720,sCMOS,training,content_091,low,55.29993549356029,1562019990,0.11672833132910332,55.42022628192853,0.0021752428333708467,0.0010201012482866645,-0.0021812915802001953,0.0,0.0,0.0,0.0,0.11672836273752374,1.388450693076594,0.5,0.5,512,512,262144,0.10800768651085994,1.080740964832781,3.140842042004266e-08
G,20260720,sCMOS,training,content_091,mid,91.4432,1770523181,0.1313963943611567,91.50832200811658,0.0007121580184920764,-0.008574447594583035,0.0010423660278320312,0.0,0.0,0.0,0.0,0.13139640567213284,1.4140432929429896,0.5,0.5,512,512,262144,0.1786,0.7357020960871035,1.1310976155698427e-08
CG,20260720,sCMOS,training,content_091,mid,88.23103152697934,1770523181,0.12678076855463838,88.29386421161576,0.0007121381621522341,-0.00857454352080822,0.0010437965393066406,0.0,0.0,0.0,0.0,0.12678071499622412,1.3854298655177353,0.5,0.5,512,512,262144,0.17232623345113152,0.7357020809637265,-5.35584142591361e-08
G,20260720,sCMOS,training,content_091,high,91.4432,1255693407,-0.02596866382426155,91.29819089712217,0.0015857833373923481,0.001920886104926467,0.010030984878540039,0.0,0.0,0.0,0.0,-0.02596873745481787,1.1481855175950224,0.5,0.5,512,512,262144,0.1786,-0.14540125321535022,-7.363055631870452e-08
CG,20260720,sCMOS,training,content_091,high,148.4405090006516,1255693407,-0.04215514404356657,148.20512000028774,0.001585746383844718,0.0019207908771932125,0.010031938552856445,0.0,0.0,0.0,0.0,-0.04215517087759579,1.388342834892247,0.5,0.5,512,512,262144,0.28992286914189763,-0.14540123781313188,-2.6834029220879074e-08
G,20260720,sCMOS,training,content_092,low,91.4432,1907497638,0.0953171155637765,91.7079580218768,0.0028953276118596164,0.005900138523429632,0.006697654724121094,0.0,0.0,0.0,0.0,0.09531711372600782,2.0717958251175324,0.5,0.5,512,512,262144,0.1786,0.533690456684079,-1.837768687229513e-09
CG,20260720,sCMOS,training,content_092,low,55.29993549356029,1907497638,0.05764266077069789,55.46004503489557,0.002895293455702597,0.00590019254013896,0.006697177886962891,0.0,0.0,0.0,0.0,0.05764267367126763,1.3911181022720898,0.5,0.5,512,512,262144,0.10800768651085994,0.5336903569812325,1.2900569737461787e-08
G,20260720,sCMOS,training,content_092,mid,91.4432,4067534768,0.05115060606790467,91.31528141480447,0.001398885703863496,0.0002493324864190072,0.014324665069580078,0.0,0.0,0.0,0.0,0.0511507595034022,1.4203096480162511,0.5,0.5,512,512,262144,0.1786,0.2863975703690071,1.5343549752966368e-07
CG,20260720,sCMOS,training,content_092,mid,88.23103152697934,4067534768,0.049353818788972395,88.10760464236547,0.0013989056058595639,0.00024935664259828627,0.014324188232421875,0.0,0.0,0.0,0.0,0.04935395158596201,1.3913546452895362,0.5,0.5,512,512,262144,0.17232623345113152,0.2863975948442476,1.3279698961310427e-07
G,20260720,sCMOS,training,content_092,high,91.4432,3441874797,0.09089598577210067,91.51150271203171,0.0007469414022224641,-0.002183490665629506,0.015981674194335938,0.0,0.0,0.0,0.0,0.09089599967675,1.148969673304789,0.5,0.5,512,512,262144,0.1786,0.5089360905492759,1.3904649320828355e-08
CG,20260720,sCMOS,training,content_092,high,148.4405090006516,3441874797,0.14755223003172335,148.5513908274138,0.0007469782171234881,-0.002183492062613368,0.015982389450073242,0.0,0.0,0.0,0.0,0.1475520187251611,1.3920716358202683,0.5,0.5,512,512,262144,0.28992286914189763,0.5089361541862588,-2.1130656224777056e-07
G,20260720,sCMOS,training,content_093,low,91.4432,3476379526,0.00016707642333047001,91.43998735294215,3.513270596228483e-05,0.00239285989664495,-0.0029218196868896484,0.0,0.0,0.0,0.0,0.00016713283178759752,2.0624817504767963,0.5,0.5,512,512,262144,0.1786,0.0009354782941235723,5.64084571275103e-08
CG,20260720,sCMOS,training,content_093,low,55.29993549356029,3476379526,0.00010103269812089533,55.297990782768814,3.516660144574021e-05,0.0023928910959511995,-0.002921581268310547,0.0,0.0,0.0,0.0,0.00010110446575950505,1.387448171354101,0.5,0.5,512,512,262144,0.10800768651085994,0.0009354213703182755,7.176763860972102e-08
G,20260720,sCMOS,training,content_093,mid,91.4432,2271660852,0.33869639483848446,91.39293878770162,0.0005496440664629031,-0.00545765133574605,0.013449907302856445,0.0,0.0,0.0,0.0,0.33869631003121015,1.4178932371893411,0.5,0.5,512,512,262144,0.1786,1.896396387673485,-8.480727431425805e-08
CG,20260720,sCMOS,training,content_093,mid,88.23103152697934,2271660852,0.3267988282882952,88.18253410686772,0.0005496639818473207,-0.0054575661197304726,0.013449907302856445,0.0,0.0,0.0,0.0,0.3267987995844024,1.3890218049429348,0.5,0.5,512,512,262144,0.17232623345113152,1.896396281306579,-2.870389281817154e-08
G,20260720,sCMOS,training,content_093,high,91.4432,832461821,-0.44131425559247006,91.21642725563035,0.002479930102726658,-0.00022399460431188345,-0.011407613754272461,0.0,0.0,0.0,0.0,-0.4413143628231708,1.1454804041593005,0.5,0.5,512,512,262144,0.1786,-2.470964477001512,-1.0723070076323893e-07
CG,20260720,sCMOS,training,content_093,high,148.4405090006516,832461821,-0.7163891383621563,148.07239237970896,0.0024798932812943506,-0.0002239593886770308,-0.011406898498535156,0.0,0.0,0.0,0.0,-0.7163890234689596,1.3853900509656796,0.5,0.5,512,512,262144,0.28992286914189763,-2.470964572344696,1.1489319673430032e-07
G,20260720,sCMOS,training,content_094,low,91.4432,623682342,-0.14878618519554931,91.53855877630396,0.0010428197646621467,0.00024890631902962923,-0.011446237564086914,0.0,0.0,0.0,0.0,-0.14878622483163628,2.080252930177332,0.5,0.5,512,512,262144,0.1786,-0.8330693459997162,-3.963608696810894e-08
CG,20260720,sCMOS,training,content_094,low,55.29993549356029,623682342,-0.0899778873801706,55.35760146656827,0.0010427855384152031,0.00024897747789509594,-0.011445045471191406,0.0,0.0,0.0,0.0,-0.08997786688165199,1.3937178402777564,0.5,0.5,512,512,262144,0.10800768651085994,-0.8330692961479507,2.049851860475016e-08
G,20260720,sCMOS,training,content_094,mid,91.4432,329268046,0.16720008117963103,91.4796920304383,0.00039906773208173266,-0.001015653950162232,-0.02027750015258789,0.0,0.0,0.0,0.0,0.16720017388048625,1.425403955789173,0.5,0.5,512,512,262144,0.1786,0.9361706672991659,9.270085521428939e-08
CG,20260720,sCMOS,training,content_094,mid,88.23103152697934,329268046,0.16132676872313567,88.26623992529602,0.0003990477919995472,-0.0010155963245779276,-0.02027726173400879,0.0,0.0,0.0,0.0,0.16132669887322315,1.3960164202569436,0.5,0.5,512,512,262144,0.17232623345113152,0.9361706891184673,-6.984991252068085e-08
G,20260720,sCMOS,training,content_094,high,91.4432,1356364329,0.10482085745022518,91.54436949716205,0.0011063643569127846,0.007136612664908171,0.0026443004608154297,0.0,0.0,0.0,0.0,0.1048211106888175,1.1514277557064256,0.5,0.5,512,512,262144,0.1786,0.5869028972576997,2.5323859231818346e-07
CG,20260720,sCMOS,training,content_094,high,148.4405090006516,1356364329,0.17015658601677763,148.60474375989534,0.001106401213182539,0.0071367123164236546,0.002645254135131836,0.0,0.0,0.0,0.0,0.17015659097756597,1.397823713026745,0.5,0.5,512,512,262144,0.28992286914189763,0.5869029460159539,4.960788335672817e-09
G,20260720,sCMOS,training,content_095,low,91.4432,2665836737,-0.245759776164987,91.44062448560162,2.8165182303191632e-05,0.003340630093589425,-0.02193760871887207,0.0,0.0,0.0,0.0,-0.24575970814237458,2.0774878731344453,0.5,0.5,512,512,262144,0.1786,-1.3760345809909686,6.802261243166186e-08
CG,20260720,sCMOS,training,content_095,low,55.29993549356029,2665836737,-0.14862230386221142,55.298376086554946,2.8199074581685295e-05,0.00334059726446867,-0.02193737030029297,0.0,0.0,0.0,0.0,-0.14862214558535314,1.3947797113062226,0.5,0.5,512,512,262144,0.10800768651085994,-1.3760345088705124,1.5827685828639915e-07
G,20260720,sCMOS,training,content_095,mid,91.4432,951408092,0.09008245228004219,91.56754052851934,0.0013597569695651553,0.0009656379115767777,-0.0005714893341064453,0.0,0.0,0.0,0.0,0.09008242498806496,1.4242200325658816,0.5,0.5,512,512,262144,0.1786,0.5043810318031478,-2.729197723372323e-08
CG,20260720,sCMOS,training,content_095,mid,88.23103152697934,951408092,0.08691809189013083,88.35100252912918,0.0013597370457258478,0.0009657542104832828,-0.00057220458984375,0.0,0.0,0.0,0.0,0.08691801914334718,1.395009098479596,0.5,0.5,512,512,262144,0.17232623345113152,0.5043810808687997,-7.274678365254417e-08
G,20260720,sCMOS,training,content_095,high,91.4432,844651386,0.14560862535058622,91.24599708114589,0.0021565618750668952,0.006124574225395918,0.0010886192321777344,0.0,0.0,0.0,0.0,0.14560848969416895,1.149200638315013,0.5,0.5,512,512,262144,0.1786,0.8152778575060818,-1.3565641726609456e-07
CG,20260720,sCMOS,training,content_095,high,148.4405090006516,844651386,0.23636772019194618,148.12039334421965,0.0021565249175380585,0.00612465338781476,0.0010883808135986328,0.0,0.0,0.0,0.0,0.23636763314121012,1.3919669650135862,0.5,0.5,512,512,262144,0.28992286914189763,0.8152779423421758,-8.705073606396496e-08
G,20260720,sCMOS,training,content_096,low,91.4432,2543468416,0.19891673308095584,91.43792264779574,5.7711805845158035e-05,-0.005110998172312975,0.0024271011352539062,0.0,0.0,0.0,0.0,0.19891684620795935,2.055796193091003,0.5,0.5,512,512,262144,0.1786,1.113755504372653,1.1312700351484573e-07
CG,20260720,sCMOS,training,content_096,low,55.29993549356029,2543468416,0.12029415272179633,55.296742152696346,5.7745833434407775e-05,-0.005111074540764093,0.002427339553833008,0.0,0.0,0.0,0.0,0.12029412377951854,1.3846455200428875,0.5,0.5,512,512,262144,0.10800768651085994,1.1137554798907854,-2.8942277796595306e-08
G,20260720,sCMOS,training,content_096,mid,91.4432,764023837,-0.044959139774910284,91.64510016419068,0.0022079297770711812,-0.004230966791510582,-0.01785421371459961,0.0,0.0,0.0,0.0,-0.0449590242981035,1.4214645849533285,0.5,0.5,512,512,262144,0.1786,-0.25173090579457047,1.154768067834766e-07
CG,20260720,sCMOS,training,content_096,mid,88.23103152697934,764023837,-0.043379827280001004,88.42583772470174,0.0022079102369196727,-0.004230833146721125,-0.017853498458862305,0.0,0.0,0.0,0.0,-0.043379882004268566,1.3923956254664804,0.5,0.5,512,512,262144,0.17232623345113152,-0.25173083871935675,-5.472426756192306e-08
G,20260720,sCMOS,training,content_096,high,91.4432,574508074,0.14519564264185258,91.65068183030651,0.0022689694838599894,0.002610086230561137,0.006265878677368164,0.0,0.0,0.0,0.0,0.14519535175809395,1.1477008274338862,0.5,0.5,512,512,262144,0.1786,0.8129655243104847,-2.9088375863572935e-07
CG,20260720,sCMOS,training,content_096,high,148.4405090006516,574508074,0.23569730875853567,148.77732142059105,0.0022690060968329367,0.0026102419942617416,0.0062673091888427734,0.0,0.0,0.0,0.0,0.23569746224568533,1.3895764499745382,0.5,0.5,512,512,262144,0.28992286914189763,0.812965563758883,1.5348714965668364e-07
G,20260720,sCMOS,training,content_097,low,91.4432,66977395,0.1532144321428029,91.24424367133955,0.002175736726847462,0.011390225030481815,-0.014487981796264648,0.0,0.0,0.0,0.0,0.15321447503123142,2.074937131302969,0.5,0.5,512,512,262144,0.1786,0.8578635618298034,4.288842853084063e-08
CG,20260720,sCMOS,training,content_097,low,55.29993549356029,66977395,0.09265586120129679,55.17961550836884,0.0021757708054733955,0.011390169151127338,-0.014488458633422852,0.0,0.0,0.0,0.0,0.09265584926204884,1.3920183824688752,0.5,0.5,512,512,262144,0.10800768651085994,0.8578635854030671,-1.1939247951398002e-08
G,20260720,sCMOS,training,content_097,mid,91.4432,360903824,-0.25282432244276043,91.50657845516665,0.0006930909588317371,-0.003240238642320037,-0.0032052993774414062,0.0,0.0,0.0,0.0,-0.25282440757071534,1.4260350802341655,0.5,0.5,512,512,262144,0.1786,-1.4155897113256461,-8.512795490744907e-08
CG,20260720,sCMOS,training,content_097,mid,88.23103152697934,360903824,-0.2439432386934266,88.29218192182383,0.0006930712900686256,-0.003240233287215233,-0.0032041072845458984,0.0,0.0,0.0,0.0,-0.24394330747599113,1.39665634926289,0.5,0.5,512,512,262144,0.17232623345113152,-1.4155896859580832,-6.878256453290987e-08
G,20260720,sCMOS,training,content_097,high,91.4432,3695281627,0.25067132892650107,91.48989322143855,0.0005106254094185806,0.005803404841572046,-0.004558086395263672,0.0,0.0,0.0,0.0,0.2506710218203345,1.1511314735478617,0.5,0.5,512,512,262144,0.1786,1.4035348764081805,-3.071061665527175e-07
CG,20260720,sCMOS,training,content_097,high,148.4405090006516,3695281627,0.4069168930564172,148.5163119481535,0.0005106621367187976,0.005803337320685387,-0.004559040069580078,0.0,0.0,0.0,0.0,0.40691691680951436,1.3978600037008977,0.5,0.5,512,512,262144,0.28992286914189763,1.4035349962588115,2.3753097155854164e-08
G,20260720,sCMOS,training,content_098,low,91.4432,4224143210,-0.18259761050233037,91.43582475652562,8.065382088974609e-05,0.007916771806776524,0.007012844085693359,0.0,0.0,0.0,0.0,-0.18259757311382518,2.0819428815996037,0.5,0.5,512,512,262144,0.1786,-1.0223830375270457,3.738850518075765e-08
CG,20260720,sCMOS,training,content_098,low,55.29993549356029,4224143210,-0.11042522282236655,55.29547345594294,8.068793530276011e-05,0.00791683979332447,0.007012844085693359,0.0,0.0,0.0,0.0,-0.11042515079418447,1.39646517092847,0.5,0.5,512,512,262144,0.10800768651085994,-1.0223830024473632,7.202818208540407e-08
