folder,frame_count,crop_size,crop_top,crop_left,crop_height,crop_width,metric_definition,value,valid_sample_count,warning_flags,frame_index,frame_mean_dn,frame_std_dn,rolling_mean_dn,rolling_variance_dn2
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2234.2665405273438,262144,,168,2234.2665405273438,1422.1191443901284,2239.300037384033,2025160.3763491553
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2242.1139526367188,262144,,169,2242.1139526367188,1423.2052112033723,2239.4414291381836,2025159.8332265085
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2239.1341552734375,262144,,170,2239.1341552734375,1421.526712261252,2239.6090126037598,2024894.2216412616
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2244.3707275390625,262144,,171,2244.3707275390625,1424.3165940274757,2239.784999847412,2024801.8943770076
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2240.764892578125,262144,,172,2240.764892578125,1422.5405416625983,2239.9052963256836,2024683.4631903933
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2241.3562622070312,262144,,173,2241.3562622070312,1424.0072999938016,2239.882392883301,2024820.1473570836
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2244.1580200195312,262144,,174,2244.1580200195312,1424.9459840812222,2240.2844429016113,2024818.7906521694
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2240.43310546875,262144,,175,2240.43310546875,1422.251899194866,2240.2843170166016,2024340.9811301182
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2241.55712890625,262144,,176,2241.55712890625,1421.4493515223535,2240.3940353393555,2023887.5147879978
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2243.7618408203125,262144,,177,2243.7618408203125,1422.337506137746,2240.987091064453,2023963.996184985
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2241.1018676757812,262144,,178,2241.1018676757812,1424.0520646935406,2241.1839866638184,2024477.1052336819
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2240.6075439453125,262144,,179,2240.6075439453125,1421.565682025361,2241.230209350586,2024129.5419328425
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2241.8433227539062,262144,,180,2241.8433227539062,1423.1473015150823,2241.2298164367676,2024270.1707642176
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2238.4414672851562,262144,,181,2238.4414672851562,1422.907131461796,2241.1220626831055,2024461.8372520152
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2238.9690551757812,262144,,182,2238.9690551757812,1423.4604116722319,2240.8930587768555,2024653.4229058567
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2239.9219970703125,262144,,183,2239.9219970703125,1423.7719220798824,2240.800117492676,2024859.7675630543
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2234.37353515625,262144,,184,2234.37353515625,1422.038580261709,2240.8068046569824,2024845.4464950436
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2243.3020629882812,262144,,185,2243.3020629882812,1421.4894991468304,2240.881061553955,2024540.4041818106
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2243.3042602539062,262144,,186,2243.3042602539062,1423.4335911132227,2241.1416931152344,2024879.4663466355
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2241.8696899414062,262144,,187,2241.8696899414062,1421.016723572803,2240.985378265381,2024292.6393873575
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2243.3909301757812,262144,,188,2243.3909301757812,1424.6228628648455,2241.1495056152344,2024663.183682577
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2240.1717529296875,262144,,189,2240.1717529296875,1422.7204518712754,2241.0754737854004,2024434.22704115
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2239.672607421875,262144,,190,2239.672607421875,1423.272395831513,2240.795135498047,2024136.3054903233
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2243.5264282226562,262144,,191,2243.5264282226562,1424.4490323452437,2240.988468170166,2024527.2168019419
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2243.6744995117188,262144,,192,2243.6744995117188,1422.7809287783991,2241.120803833008,2024763.9238239548
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2239.3037109375,262144,,193,2239.3037109375,1424.7836621506935,2240.842170715332,2025199.2052342922
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2240.6482543945312,262144,,194,2240.6482543945312,1424.7487205399766,2240.813819885254,2025323.24484194
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2236.140869140625,262144,,195,2236.140869140625,1419.4749832958523,2240.534652709961,2024952.0098350982
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2241.7057495117188,262144,,196,2241.7057495117188,1423.038855947296,2240.526054382324,2024932.7188179812
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2238.873779296875,262144,,197,2238.873779296875,1423.4293122658225,2240.5530738830566,2025025.6127087758
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2239.2730712890625,262144,,198,2239.2730712890625,1422.2733462927051,2240.5720748901367,2024814.4832073115
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2233.806884765625,262144,,199,2233.806884765625,1419.8406913041579,2240.1898803710938,2024115.802118563
8,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,2240.2822265625,262144,,200,2240.2822265625,1422.503700441599,2240.5591735839844,2024198.4929946447
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1394.207275390625,262144,,1,1394.207275390625,516.5641645899132,1394.207275390625,266838.5361384749
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1390.7964477539062,262144,,2,1390.7964477539062,517.0579989842082,1392.5018615722656,267093.7552260142
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1396.3372192382812,262144,,3,1396.3372192382812,517.1885914395411,1393.7803141276042,267223.8498557483
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1400.2039184570312,262144,,4,1400.2039184570312,516.5987409958651,1395.386215209961,267136.45219143946
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1394.8054809570312,262144,,5,1394.8054809570312,517.5283217824048,1395.270068359375,267276.274522534
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1393.39697265625,262144,,6,1393.39697265625,513.951615729679,1394.9578857421875,266754.60598730296
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1393.8632202148438,262144,,7,1393.8632202148438,516.0261830319208,1394.801504952567,266687.236785473
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1395.0980834960938,262144,,8,1395.0980834960938,516.3307750478018,1394.8385772705078,266676.0158449719
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1393.9191284179688,262144,,9,1393.9191284179688,516.8371977871058,1394.7364162868923,266725.4239751336
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1394.8846435546875,262144,,10,1394.8846435546875,516.6534602344084,1394.751239013672,266745.961374839
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1392.1487426757812,262144,,11,1392.1487426757812,515.5625003263949,1394.5146484375,266660.39140829036
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1389.1634521484375,262144,,12,1389.1634521484375,516.5318889260718,1394.0687154134114,266672.4581473942
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1395.8828125,262144,,13,1395.8828125,516.9891273048834,1394.208261343149,266719.0196553996
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1395.0846557617188,262144,,14,1395.0846557617188,515.654521443155,1394.2708609444755,266660.4886432117
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1394.0015869140625,262144,,15,1394.0015869140625,516.6755561941899,1394.252909342448,266680.0314249026
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1391.2274169921875,262144,,16,1391.2274169921875,516.825797603623,1394.0638160705566,266706.836027635
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1393.6180419921875,262144,,17,1393.6180419921875,517.0847245943952,1394.0269889831543,266740.4657945342
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1394.3606567382812,262144,,18,1394.3606567382812,517.3977127124515,1394.2497520446777,266762.4294699419
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1393.1209106445312,262144,,19,1393.1209106445312,517.6899243921398,1394.0487327575684,266794.85563881206
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1398.6102294921875,262144,,20,1398.6102294921875,516.6969578701917,1393.9491271972656,266801.1985809244
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1392.2048950195312,262144,,21,1392.2048950195312,517.7566109798536,1393.7865905761719,266815.9701038264
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1396.6898803710938,262144,,22,1396.6898803710938,517.4828878347499,1393.9923973083496,267043.61234699166
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1399.5694580078125,262144,,23,1399.5694580078125,517.4325799462603,1394.3490371704102,267134.453172951
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1397.0942993164062,262144,,24,1397.0942993164062,516.7401428792932,1394.4738006591797,267160.88479804154
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1401.8013916015625,262144,,25,1401.8013916015625,516.8677798657001,1394.9664421081543,267162.8606009709
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1398.2531127929688,262144,,26,1398.2531127929688,516.9090084284283,1395.1769714355469,267179.368414863
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1400.1640625,262144,,27,1400.1640625,517.619310330716,1395.6779289245605,267312.18458264065
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1398.837890625,262144,,28,1398.837890625,517.1951652470522,1396.2825813293457,267355.0374999775
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1397.9669799804688,262144,,29,1397.9669799804688,516.5155620249744,1396.412841796875,267324.4480038844
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1398.0318603515625,262144,,30,1398.0318603515625,518.0474247005039,1396.5970420837402,267479.04480101285
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1397.8634033203125,262144,,31,1397.8634033203125,517.4345250261171,1396.8384056091309,267528.0983835396
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1400.3876342773438,262144,,32,1400.3876342773438,517.3302032481691,1397.4109191894531,267560.7005163003
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1399.8644409179688,262144,,33,1399.8644409179688,518.1417680326354,1397.8013191223145,267629.0929769955
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1401.1240844726562,262144,,34,1401.1240844726562,517.1883233646361,1398.224033355713,267615.55352103594
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1401.8482055664062,262144,,35,1401.8482055664062,517.962212586434,1398.76948928833,267633.17826167936
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1400.5625610351562,262144,,36,1400.5625610351562,517.4156935495209,1398.8915100097656,267679.6316153682
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1402.7557373046875,262144,,37,1402.7557373046875,517.6133817272864,1399.550937652588,267670.36316098156
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1402.4163818359375,262144,,38,1402.4163818359375,518.3306823400221,1399.9088439941406,267725.2479768116
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1404.5100708007812,262144,,39,1404.5100708007812,517.8607165651513,1400.2176322937012,267752.95091253216
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1399.8151245117188,262144,,40,1399.8151245117188,517.4865459082524,1400.3876838684082,267801.1977833535
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1404.5303955078125,262144,,41,1404.5303955078125,517.4847398574115,1400.5582466125488,267841.0824159782
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1399.2876586914062,262144,,42,1399.2876586914062,518.7162417399903,1400.6229057312012,267958.05844412814
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1403.4708862304688,262144,,43,1403.4708862304688,517.6983351625009,1400.8295822143555,267963.17193180183
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1401.9417114257812,262144,,44,1401.9417114257812,518.0586519556584,1401.0235710144043,268019.0424262511
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1399.9815673828125,262144,,45,1399.9815673828125,517.7243962201208,1401.1494827270508,268097.1814654707
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1400.4358520507812,262144,,46,1400.4358520507812,517.8758518444502,1401.299732208252,268086.0729457701
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1401.6354370117188,262144,,47,1401.6354370117188,518.0423063854493,1401.5354843139648,268125.40691552963
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1403.0255126953125,262144,,48,1403.0255126953125,518.2877539382013,1401.700351715088,268187.3854586242
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1402.0713500976562,262144,,49,1402.0713500976562,518.5432650337848,1401.8382835388184,268213.39957936876
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1398.5791015625,262144,,50,1398.5791015625,518.0828320755093,1401.6792221069336,268271.2782710348
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1400.0000610351562,262144,,51,1400.0000610351562,517.4834160990054,1401.5637130737305,268240.2927879137
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1396.0636596679688,262144,,52,1396.0636596679688,518.3500522901154,1401.2825317382812,268300.7788365283
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1400.9410400390625,262144,,53,1400.9410400390625,517.5260270386359,1401.1691131591797,268295.12731898064
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1396.950439453125,262144,,54,1396.950439453125,518.3239129117004,1400.827491760254,268294.6887215446
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1397.6602783203125,262144,,55,1397.6602783203125,518.0174499346876,1400.3993797302246,268304.8360137611
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1398.8138427734375,262144,,56,1398.8138427734375,517.5472910756889,1400.336799621582,268308.76559524424
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1397.583251953125,262144,,57,1397.583251953125,517.8596040290533,1399.902603149414,268333.02268898394
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1400.25146484375,262144,,58,1400.25146484375,517.9805600537122,1399.9628410339355,268285.3552607775
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1402.5084228515625,262144,,59,1402.5084228515625,518.1207957481274,1399.902687072754,268312.704808068
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1404.8409423828125,262144,,60,1404.8409423828125,518.2676568193034,1400.0838890075684,268326.2421354966
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1400.144775390625,262144,,61,1400.144775390625,518.7383983426389,1400.0940895080566,268391.92810259643
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1399.7376098632812,262144,,62,1399.7376098632812,518.990617670051,1400.050449371338,268464.1695592168
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1396.290771484375,262144,,63,1396.290771484375,518.3346731800738,1399.716407775879,268483.10719768796
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1395.3058471679688,262144,,64,1395.3058471679688,518.680110208657,1399.23392868042,268508.5360004229
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1399.9896240234375,262144,,65,1399.9896240234375,518.3204866156306,1399.1038208007812,268494.0990712708
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1397.8771362304688,262144,,66,1397.8771362304688,518.7670924256771,1399.0599479675293,268538.44127704646
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1402.6068725585938,262144,,67,1402.6068725585938,518.5495349830026,1399.2228736877441,268607.47467039595
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1403.74658203125,262144,,68,1403.74658203125,518.9568772709666,1399.7030563354492,268646.8161552502
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1396.3482055664062,262144,,69,1396.3482055664062,518.5389238709952,1399.4160041809082,268712.4053369311
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1400.921630859375,262144,,70,1400.921630859375,518.271628274869,1399.6642036437988,268709.0179605929
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1402.4384765625,262144,,71,1402.4384765625,518.958327072901,1399.9628410339355,268769.9971356846
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1398.5281982421875,262144,,72,1398.5281982421875,517.5465047518297,1399.9449882507324,268769.94626575033
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1398.0274047851562,262144,,73,1398.0274047851562,519.4292592379576,1399.9727478027344,268871.7078824607
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1396.3391723632812,262144,,74,1396.3391723632812,517.6913432313112,1399.728229522705,268852.9870239033
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1397.6749267578125,262144,,75,1397.6749267578125,518.3928479596034,1399.4261360168457,268870.6111382155
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1399.5310668945312,262144,,76,1399.5310668945312,518.5627098124128,1399.0942687988281,268889.73113215435
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1399.9990844726562,262144,,77,1399.9990844726562,517.9641261097739,1399.085163116455,268839.5630085028
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1399.2021484375,262144,,78,1399.2021484375,518.4727460849647,1399.0516967773438,268805.98345871177
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1401.9959106445312,262144,,79,1401.9959106445312,518.61041300896,1399.4082679748535,268823.85390000115
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1396.246826171875,262144,,80,1396.246826171875,518.2506252395802,1399.4670791625977,268796.0197646981
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1397.5452270507812,262144,,81,1397.5452270507812,518.3921388646271,1399.3143043518066,268800.6624391468
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1400.7471923828125,262144,,82,1400.7471923828125,517.9747843770178,1399.4936828613281,268749.32375581097
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1400.41162109375,262144,,83,1400.41162109375,518.194765453179,1399.3564796447754,268726.33592531015
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1400.1721801757812,262144,,84,1400.1721801757812,518.72209793418,1399.1330795288086,268711.1093264604
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1397.6104125976562,262144,,85,1397.6104125976562,518.1800095467999,1399.2119674682617,268687.8534967499
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1400.9935302734375,262144,,86,1400.9935302734375,517.4831285058681,1399.2164611816406,268636.81022259593
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1403.5606079101562,262144,,87,1403.5606079101562,518.7252590118734,1399.2865943908691,268621.69454126037
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1402.2332153320312,262144,,88,1402.2332153320312,518.303784985727,1399.5181579589844,268670.7213506163
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1401.33642578125,262144,,89,1401.33642578125,517.3411979902685,1399.7249717712402,268535.41883721086
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1398.8675537109375,262144,,90,1398.8675537109375,517.314435694484,1399.8829956054688,268511.0374947898
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1401.28369140625,262144,,91,1401.28369140625,517.9747582491337,1400.108543395996,268483.95658026356
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1395.9881591796875,262144,,92,1395.9881591796875,517.4165777194015,1399.8871116638184,268409.7460109426
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1399.49658203125,262144,,93,1399.49658203125,517.9751126004741,1399.8557052612305,268410.45734449336
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1396.8698120117188,262144,,94,1396.8698120117188,519.2087079315099,1399.7099342346191,268458.18821693235
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1399.1447143554688,262144,,95,1399.1447143554688,518.341931865652,1399.5317344665527,268440.7880824881
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1398.5670166015625,262144,,96,1398.5670166015625,519.6480134540157,1399.6767463684082,268531.4347903312
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1396.6522216796875,262144,,97,1396.6522216796875,518.4663996969264,1399.6209335327148,268536.2471639593
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1402.2084350585938,262144,,98,1402.2084350585938,520.216077554166,1399.7122611999512,268681.6777949233
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1400.3612670898438,262144,,99,1400.3612670898438,518.9777590686954,1399.709114074707,268732.4340114789
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1400.1878662109375,262144,,100,1400.1878662109375,520.4446752718168,1399.7100944519043,268844.31183232577
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1401.6220703125,262144,,101,1401.6220703125,519.0443082126046,1399.960823059082,268900.3413069495
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1402.53564453125,262144,,102,1402.53564453125,519.3295352759519,1400.0572052001953,269019.9899270567
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1403.7135620117188,262144,,103,1403.7135620117188,519.4047190693979,1400.066764831543,269064.0754179708
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1402.0376586914062,262144,,104,1402.0376586914062,519.3897432265411,1400.054542541504,269134.50615787087
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1395.3738403320312,262144,,105,1395.3738403320312,518.2257752326456,1399.6818809509277,269191.75859396276
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1398.0291748046875,262144,,106,1398.0291748046875,518.5875466904547,1399.629482269287,269274.1847317454
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1394.9961547851562,262144,,107,1394.9961547851562,518.3841430215539,1399.2365112304688,269300.7015788043
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1398.407958984375,262144,,108,1398.407958984375,518.6671494222278,1399.3877487182617,269381.6826407369
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1399.0480346679688,262144,,109,1399.0480346679688,518.3927892982132,1399.3597145080566,269408.73681091866
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1397.021484375,262144,,110,1397.021484375,519.1715733601915,1399.3691940307617,269406.32682300545
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1401.0738525390625,262144,,111,1401.0738525390625,517.8951664973804,1399.4897651672363,269377.39214495127
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1396.9747314453125,262144,,112,1396.9747314453125,519.034784495025,1399.3902473449707,269337.58274676953
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1396.8916625976562,262144,,113,1396.8916625976562,518.7994275739837,1399.4052124023438,269359.17264904454
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1395.889892578125,262144,,114,1395.889892578125,517.9180429416228,1399.0103034973145,269210.06839020946
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1401.2089233398438,262144,,115,1401.2089233398438,518.1538097279691,1399.0632820129395,269156.6593981872
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1401.0645141601562,262144,,116,1401.0645141601562,518.4012528892101,1399.1180725097656,269023.98433433194
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1400.783447265625,262144,,117,1400.783447265625,518.7887593571993,1399.065658569336,269007.4082685495
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1401.0828247070312,262144,,118,1401.0828247070312,519.2501047093335,1398.9748573303223,269002.25233296934
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1400.96533203125,262144,,119,1400.96533203125,518.7228849928634,1398.803092956543,268958.0129094543
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1398.0103759765625,262144,,120,1398.0103759765625,519.0891703617697,1398.5513877868652,268938.5042480754
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1401.6707153320312,262144,,121,1401.6707153320312,519.1220707456766,1398.9449424743652,268996.6148868131
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1405.4500732421875,262144,,122,1405.4500732421875,518.2806025984185,1399.408748626709,268976.7236022728
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1401.8062744140625,262144,,123,1401.8062744140625,517.9723039750688,1399.8343811035156,268950.04784908844
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1401.4111328125,262144,,124,1401.4111328125,519.4079871754818,1400.0220794677734,268998.11317733256
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1399.7098388671875,262144,,125,1399.7098388671875,519.5299556242085,1400.0634422302246,269071.88135198946
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1399.544677734375,262144,,126,1399.544677734375,519.5176151462618,1400.2211418151855,269094.34571836214
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1400.6575927734375,262144,,127,1400.6575927734375,518.8118423166479,1400.195125579834,269153.74098377745
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1401.3561401367188,262144,,128,1401.3561401367188,519.5959412215703,1400.4689636230469,269190.16814741073
9,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1401.7376708984375,262144,,129,1401.7376708984375,520.3771131351269,1400.7718391418457,269292.63651139545
