source_pair_key,path,scope,crop_top,crop_left,crop_height,crop_width,dtype,shape,raw_min_dn,raw_max_dn,raw_mean_dn,raw_std_dn,raw_p0_1_dn,raw_p1_dn,raw_p5_dn,raw_p25_dn,raw_p50_dn,raw_median_dn,raw_p75_dn,raw_p95_dn,raw_p99_dn,raw_p99_9_dn,norm_min,norm_max,norm_mean,norm_std,norm_p0_1,norm_p1,norm_p5,norm_p25,norm_p50,norm_median,norm_p75,norm_p95,norm_p99,norm_p99_9,normalization_max_abs_error_vs_float64_div65535,zero_ratio,saturation_ratio,negative_before_clipping_ratio,dynamic_range_dn,robust_dynamic_range_dn_p1_p99,local_contrast_mean_norm,gradient_energy_norm,laplacian_variance_norm,high_frequency_energy_norm,row_mean_variation_norm,column_mean_variation_norm,bad_pixel_candidate_ratio,unique_value_count,nan_count,inf_count,preprocessing
15ms_to_500ms_038,F:\目标传感器噪声参数估计\data\500ms\P251621320038.tif,center_roi,768,768,512,512,uint16,512x512,3369.0,55438.0,12825.749290466309,3762.6229646725783,6079.0,7329.43,8655.150000000001,10756.0,12223.0,12223.0,13892.0,19048.0,30241.280000000028,38369.42800000007,0.051407646387815475,0.8459296822547913,0.19570837914943695,0.057413943111896515,0.09275959411001755,0.11183993286030366,0.13206912336919205,0.1641260395208667,0.18651102464332037,0.18651102464332037,0.2119783321889067,0.29065384908827346,0.461452353704128,0.5854799420157178,2.9708188242771882e-08,0.0,0.0,0.0,52069.0,22911.850000000028,0.028269587084650993,0.0006921889143995941,0.004674597177654505,0.00025028790696524084,0.024500053375959396,0.02026287652552128,0.009647369384765625,20618,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_039,F:\目标传感器噪声参数估计\data\500ms\P251621320039.tif,center_roi,768,768,512,512,uint16,512x512,3351.0,53594.0,12847.608638763428,3804.3586134574,6009.0,7274.0,8617.0,10762.0,12241.0,12241.0,13917.0,19148.849999999977,30217.130000000063,38850.85700000002,0.05113298073410988,0.8177919983863831,0.19604191184043884,0.05805078521370888,0.09169146257724879,0.11099412527656977,0.13148699168383307,0.1642175936522469,0.1867856870374609,0.1867856870374609,0.2123598077363241,0.29219272144655495,0.4610838483253233,0.5928260776684218,2.9720921390641308e-08,0.0,0.0,0.0,50243.0,22943.130000000063,0.028339965268969536,0.0006906410562805831,0.004634391982108355,0.00024904764723032713,0.025047078728675842,0.02054128237068653,0.00962066650390625,20800,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_040,F:\目标传感器噪声参数估计\data\500ms\P251621330040.tif,center_roi,768,768,512,512,uint16,512x512,3987.0,57136.0,12878.931720733643,3796.429231187701,6159.572,7383.0,8681.0,10781.0,12274.0,12274.0,13945.0,19285.0,30136.570000000007,38802.71300000016,0.06083771958947182,0.8718394637107849,0.1965198665857315,0.05792979896068573,0.09398904402227817,0.11265735866330968,0.13246356908522164,0.16450751506828412,0.18728923476005188,0.18728923476005188,0.2127870603494316,0.2942702372777905,0.4598545815213246,0.5920914473182294,2.9713645322004822e-08,0.0,0.0,0.0,53149.0,22753.570000000007,0.02834099717438221,0.0006910624215379357,0.004653438925743103,0.0002493233769200742,0.025031302124261856,0.020596353337168694,0.009334564208984375,20712,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_041,F:\目标传感器噪声参数估计\data\500ms\P251621330041.tif,center_roi,768,768,512,512,uint16,512x512,3669.0,52183.0,12828.85640335083,3770.635485091565,6049.143,7303.0,8628.0,10757.0,12230.0,12230.0,13890.0,19094.699999999953,29943.0,38723.141000000236,0.05598535016179085,0.7962615489959717,0.19575582444667816,0.057536207139492035,0.09230400549324788,0.11143663691157397,0.13165484092469673,0.1641412985427634,0.18661783779659724,0.18661783779659724,0.2119478141451133,0.29136644541084844,0.45690089265278094,0.5908772564278666,2.9708188242771882e-08,0.0,0.0,0.0,48514.0,22640.0,0.028227023780345917,0.000687813269905746,0.004651268478482962,0.00024794985074549913,0.024899642914533615,0.020429985597729683,0.009521484375,20694,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_042,F:\目标传感器噪声参数估计\data\500ms\P251621340042.tif,center_roi,768,768,512,512,uint16,512x512,4349.0,57276.0,12921.893898010254,3781.6892519812773,6116.429,7407.0,8723.0,10849.0,12313.0,12313.0,13981.0,19287.849999999977,30112.99000000005,38621.85700000002,0.06636148691177368,0.8739757537841797,0.19717542827129364,0.05770488083362579,0.093330724040589,0.1130235751888304,0.13310444800488289,0.16554512855725947,0.18788433661402304,0.18788433661402304,0.21333638513771266,0.29431372549019574,0.45949477378500114,0.5893317616540783,2.9706369253368337e-08,0.0,0.0,0.0,52927.0,22705.99000000005,0.028215551748871803,0.0006850617937743664,0.00461488775908947,0.00024662460782565176,0.024930786341428757,0.020415738224983215,0.00951385498046875,20731,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_043,F:\目标传感器噪声参数估计\data\500ms\P251621340043.tif,center_roi,768,768,512,512,uint16,512x512,3903.0,54198.0,12845.875637054443,3792.8682035663574,6059.001,7290.0,8631.0,10750.0,12241.0,12241.0,13926.0,19159.0,29952.130000000063,38814.571000000054,0.059555962681770325,0.8270084857940674,0.19601550698280334,0.057875458151102066,0.09245442893110552,0.11123826962691691,0.13170061799038682,0.16403448538948653,0.1867856870374609,0.1867856870374609,0.21249713893339436,0.29234760051880676,0.45704020752269875,0.5922723887998788,2.9708188242771882e-08,0.0,0.0,0.0,50295.0,22662.130000000063,0.028351640328764915,0.0006944937631487846,0.004703618120402098,0.00025048962561413646,0.02508692257106304,0.020616788417100906,0.00930023193359375,20727,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_044,F:\目标传感器噪声参数估计\data\500ms\P251621350044.tif,center_roi,768,768,512,512,uint16,512x512,3959.0,52969.0,12859.948307037354,3779.2243208449527,6054.715,7306.86,8657.0,10796.0,12256.0,12256.0,13927.0,19175.0,30146.140000000014,38649.85700000002,0.06041046604514122,0.808255136013031,0.1962302327156067,0.057667262852191925,0.09238902876325628,0.1114955367360952,0.13209735255970093,0.16473640039673457,0.18701457236591135,0.18701457236591135,0.21251239795529106,0.2925917448691539,0.4600006103608761,0.5897590142671858,2.970455026396479e-08,0.0,0.0,0.0,49010.0,22839.280000000013,0.028155354782938957,0.0006835837266407907,0.0045968228951096535,0.00024669687263667583,0.024720750749111176,0.020512349903583527,0.00959014892578125,20778,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_045,F:\目标传感器噪声参数估计\data\500ms\P251621350045.tif,center_roi,768,768,512,512,uint16,512x512,4183.0,57471.0,12906.749412536621,3787.584811982509,6039.429,7304.43,8681.0,10830.0,12310.0,12310.0,13987.0,19164.0,30380.850000000035,38906.571000000054,0.0638284906744957,0.8769512176513672,0.19694440066814423,0.05779484286904335,0.09215577935454337,0.11145845731288624,0.13246356908522164,0.16525520714122224,0.18783855954833295,0.18783855954833295,0.21342793926909284,0.29242389562829024,0.46358205539025,0.5936762188143748,2.9773672860500255e-08,0.0,0.0,0.0,53288.0,23076.420000000035,0.02827039174735546,0.0006915605627000332,0.0046605211682617664,0.0002492601051926613,0.024990923702716827,0.020439988002181053,0.009613037109375,20699,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_046,F:\目标传感器噪声参数估计\data\500ms\P251621360046.tif,center_roi,768,768,512,512,uint16,512x512,3639.0,54656.0,12832.381290435791,3771.7896558101247,5950.143,7301.0,8645.0,10768.0,12243.0,12243.0,13895.25,19049.0,30210.140000000014,38572.571000000054,0.05552757903933525,0.8339971303939819,0.19580955803394318,0.05755382403731346,0.09079336232547494,0.11140611886778058,0.13191424429694057,0.16430914778362707,0.1868162050812543,0.1868162050812543,0.21202792401007095,0.29066910811017016,0.46097718776226465,0.5885797055008782,2.9706369253368337e-08,0.0,0.0,0.0,51017.0,22909.140000000014,0.028210608288645744,0.0006887445924803615,0.004640698432922363,0.00024775724159553647,0.024791458621621132,0.019921639934182167,0.0095977783203125,20628,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_047,F:\目标传感器噪声参数估计\data\500ms\P251621360047.tif,center_roi,768,768,512,512,uint16,512x512,3805.0,54257.0,12861.943714141846,3782.901775739853,5997.429,7332.0,8659.0,10785.0,12257.0,12257.0,13926.0,19157.0,30223.140000000014,38685.28400000022,0.058060579001903534,0.8279087543487549,0.19626067578792572,0.057723380625247955,0.09151490043488213,0.11187914854657817,0.13212787060349432,0.1645685511558709,0.18702983138780804,0.18702983138780804,0.21249713893339436,0.29231708247501337,0.4611755550469217,0.590299595635923,2.9714554816706595e-08,0.0,0.0,0.0,50452.0,22891.140000000014,0.02818882092833519,0.000683488033246249,0.004579278640449047,0.0002469252794981003,0.025070693343877792,0.02037844993174076,0.009609222412109375,20567,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_048,F:\目标传感器噪声参数估计\data\500ms\P251621370048.tif,center_roi,768,768,512,512,uint16,512x512,3971.0,58414.0,12849.454048156738,3785.1458608440553,5968.286,7322.0,8656.0,10765.0,12252.0,12252.0,13914.0,19145.0,30037.570000000007,38698.0,0.06059357523918152,0.8913404941558838,0.1960701048374176,0.05775762349367142,0.0910702067597467,0.1117265583276112,0.13208209353780423,0.16426337071793698,0.18695353627832456,0.18695353627832456,0.212314030670634,0.292133974212253,0.45834393835355164,0.5904936293583581,2.97382020120196e-08,0.0,0.0,0.0,54443.0,22715.570000000007,0.028270794078707695,0.0006886904593557119,0.004641368053853512,0.0002481367555446923,0.024843459948897362,0.020551597699522972,0.009494781494140625,20690,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_049,F:\目标传感器噪声参数估计\data\500ms\P251621370049.tif,center_roi,768,768,512,512,uint16,512x512,3551.0,54983.0,12856.551387786865,3781.387816958362,6077.0,7339.0,8673.0,10791.0,12239.0,12239.0,13908.0,19208.0,29960.560000000056,38605.141000000236,0.05418478697538376,0.8389868140220642,0.19617842137813568,0.05770028010010719,0.09272907606622416,0.11198596169985504,0.13234149691004807,0.16466010528725109,0.1867551689936675,0.1867551689936675,0.21222247653925383,0.2930952925917449,0.4571688410772878,0.5890766918440564,2.9708188242771882e-08,0.0,0.0,0.0,51432.0,22621.560000000056,0.02804918959736824,0.0006846890319138765,0.004630843177437782,0.00024678625050000846,0.02537723258137703,0.020333442836999893,0.00958251953125,20664,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_050,F:\目标传感器噪声参数估计\data\500ms\P251621380050.tif,center_roi,768,768,512,512,uint16,512x512,3491.0,57336.0,12846.693458557129,3781.795306935025,6023.143,7328.43,8663.0,10774.0,12244.0,12244.0,13913.0,19093.849999999977,30266.570000000007,38786.85700000002,0.053269244730472565,0.8748912811279297,0.1960279494524002,0.057706497609615326,0.09190727092393378,0.11182467383840697,0.1321889066910811,0.16440070191500725,0.186831464103151,0.186831464103151,0.2122987716487373,0.2913534752422366,0.4618382543678951,0.5918495002670332,2.9713645322004822e-08,0.0,0.0,0.0,53845.0,22938.140000000007,0.028338588774204254,0.0006972776027396321,0.004718008451163769,0.0002514618681743741,0.024781804531812668,0.020422836765646935,0.009639739990234375,20697,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_051,F:\目标传感器噪声参数估计\data\500ms\P251621380051.tif,center_roi,768,768,512,512,uint16,512x512,2805.0,51708.0,12878.128677368164,3782.7237600863937,5974.429,7313.0,8693.0,10815.0,12273.0,12273.0,13927.0,19169.0,30176.140000000014,38784.85700000002,0.04280155524611473,0.7890135049819946,0.19650764763355255,0.057720668613910675,0.09116394293125811,0.11158922713054094,0.132646677347982,0.1650263218127718,0.18727397573815519,0.18727397573815519,0.21251239795529106,0.2925001907377737,0.460458381017777,0.5918189822232398,2.9710007232175428e-08,0.0,0.0,0.0,48903.0,22863.140000000014,0.028344033285975456,0.0006923580076545477,0.004667558241635561,0.0002492692437954247,0.02457929216325283,0.02059241198003292,0.009685516357421875,20779,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_052,F:\目标传感器噪声参数估计\data\500ms\P251621390052.tif,center_roi,768,768,512,512,uint16,512x512,3935.0,55798.0,12830.098934173584,3782.280075225837,6033.429,7285.0,8630.0,10756.0,12226.0,12226.0,13901.0,19110.0,30160.980000000098,38683.571000000054,0.06004425138235092,0.851422905921936,0.19577477872371674,0.05771389603614807,0.0920642252231632,0.11116197451743343,0.13168535896849012,0.1641260395208667,0.18655680170901046,0.18655680170901046,0.21211566338597695,0.29159990844586864,0.46022705424582433,0.5902734569314115,2.9723649874746627e-08,0.0,0.0,0.0,51863.0,22875.980000000098,0.028258608654141426,0.0006898626452311873,0.00466478057205677,0.000248701311647892,0.025006325915455818,0.020803745836019516,0.00955963134765625,20774,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_053,F:\目标传感器噪声参数估计\data\500ms\P251621390053.tif,center_roi,768,768,512,512,uint16,512x512,3639.0,57024.0,12859.666648864746,3774.5858632685677,6127.143,7366.43,8691.0,10799.0,12259.0,12259.0,13918.0,19100.0,30297.280000000028,38882.141000000236,0.05552757903933525,0.8701304793357849,0.19622591137886047,0.05759648233652115,0.0934942092011902,0.11240451667048143,0.1326161593041886,0.16478217746242466,0.18706034943160144,0.18706034943160144,0.2123750667582208,0.2914473182269017,0.462306858930343,0.5933034409094413,2.9709097737473655e-08,0.0,0.0,0.0,53385.0,22930.850000000028,0.02818142995238304,0.000686576240696013,0.004607237409800291,0.0002470506587997079,0.024423647671937943,0.020359519869089127,0.009738922119140625,20506,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_054,F:\目标传感器噪声参数估计\data\500ms\P251621400054.tif,center_roi,768,768,512,512,uint16,512x512,4119.0,57198.0,12846.284664154053,3789.893769098142,6033.429,7321.0,8633.0,10767.0,12251.0,12251.0,13924.0,19108.0,30383.280000000028,38880.571000000054,0.0628519132733345,0.8727855086326599,0.19602176547050476,0.057830072939395905,0.0920642252231632,0.11171129930571451,0.1317311360341802,0.16429388876173037,0.18693827725642786,0.18693827725642786,0.21246662088960097,0.29156939040207525,0.4636191348134589,0.5932794842450607,2.9708188242771882e-08,0.0,0.0,0.0,53079.0,23062.280000000028,0.028102142736315727,0.0006790448096580803,0.004563504830002785,0.00024434010265395045,0.024688057601451874,0.02073103003203869,0.00970458984375,20599,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_055,F:\目标传感器噪声参数估计\data\500ms\P251621400055.tif,center_roi,768,768,512,512,uint16,512x512,3341.0,57493.0,12852.866569519043,3773.719778138319,6088.715,7363.0,8674.0,10780.0,12239.0,12239.0,13918.0,19200.0,30021.280000000028,38716.714000000036,0.05098039284348488,0.877286970615387,0.1961221694946289,0.0575832724571228,0.09290783550774395,0.11235217822537576,0.13235675593194476,0.16449225604638743,0.1867551689936675,0.1867551689936675,0.2123750667582208,0.2929732204165713,0.45809536888685476,0.5907791866941334,2.970727874807011e-08,0.0,0.0,0.0,54152.0,22658.280000000028,0.028219249099493027,0.0006841016001999378,0.00460559967905283,0.0002463687851559371,0.02478037402033806,0.020549550652503967,0.00954437255859375,20654,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_056,F:\目标传感器噪声参数估计\data\500ms\P251621410056.tif,center_roi,768,768,512,512,uint16,512x512,3731.0,51902.0,12851.170307159424,3783.4819463973777,6049.286,7317.43,8642.150000000001,10783.0,12247.0,12247.0,13916.0,19141.0,30076.71000000002,38836.42800000007,0.05693140998482704,0.7919737696647644,0.1960962861776352,0.0577322356402874,0.09230618753337912,0.11165682459754331,0.131870756084535,0.16453803311207751,0.18687724116884108,0.18687724116884108,0.2123445487144274,0.2920729381246662,0.4589411764705886,0.5926059052414752,2.971273582730305e-08,0.0,0.0,0.0,48171.0,22759.28000000002,0.028108222410082817,0.0006831134087406099,0.004605897236615419,0.00024571927497163415,0.025172874331474304,0.02064041793346405,0.00951385498046875,20756,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_057,F:\目标传感器噪声参数估计\data\500ms\P251621410057.tif,center_roi,768,768,512,512,uint16,512x512,3671.0,53081.0,12884.569995880127,3777.1370155380846,6086.572,7345.0,8680.0,10825.0,12281.0,12281.0,13944.0,19165.0,30070.140000000014,38814.714000000036,0.05601586773991585,0.809964120388031,0.19660596549510956,0.057635415345430374,0.09287513542381934,0.11207751583123522,0.13244831006332494,0.16517891203173876,0.18739604791332876,0.18739604791332876,0.2127718013275349,0.29243915465018694,0.45884092469672716,0.5922745708400097,2.9713645322004822e-08,0.0,0.0,0.0,49410.0,22725.140000000014,0.02816934324800968,0.0006783008575439453,0.004561364185065031,0.0002441813994664699,0.024766918271780014,0.02062041684985161,0.009647369384765625,20582,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_058,F:\目标传感器噪声参数估计\data\500ms\P251621420058.tif,center_roi,768,768,512,512,uint16,512x512,3319.0,55769.0,12789.61351776123,3763.9527084154206,6031.0,7298.0,8607.0,10742.0,12186.0,12186.0,13845.0,19016.849999999977,30038.71000000002,38693.0,0.05064469203352928,0.8509804010391235,0.19515696167945862,0.057434238493442535,0.09202716105897613,0.11136034180209049,0.1313344014648661,0.16391241321431296,0.1859464408331426,0.1859464408331426,0.21126115815976196,0.290178530556191,0.4583613336385141,0.5904173342488747,2.971637380611014e-08,0.0,0.0,0.0,52450.0,22740.71000000002,0.028116554021835327,0.0006851813523098826,0.004619986284524202,0.000246645649895072,0.024517973884940147,0.020186951383948326,0.0096893310546875,20581,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_059,F:\目标传感器噪声参数估计\data\500ms\P251621420059.tif,center_roi,768,768,512,512,uint16,512x512,3647.0,55152.0,12843.076225280762,3782.6152811484853,6097.0,7334.0,8656.0,10763.0,12231.0,12231.0,13903.0,19189.0,30107.140000000014,38767.42800000007,0.05564965307712555,0.8415655493736267,0.1959727555513382,0.05771901085972786,0.09303425650415809,0.11190966659037156,0.13208209353780423,0.1642328526741436,0.18663309681849394,0.18663309681849394,0.21214618142977035,0.29280537117570765,0.4594055085069049,0.5915530327306031,2.970727874807011e-08,0.0,0.0,0.0,51505.0,22773.140000000014,0.02821176126599312,0.0006842833245173097,0.004624310415238142,0.0002460263203829527,0.024742906913161278,0.020594773814082146,0.00958251953125,20701,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_060,F:\目标传感器噪声参数估计\data\500ms\P251621430060.tif,center_roi,768,768,512,512,uint16,512x512,2645.0,59057.0,12867.779457092285,3792.040833591973,5937.286,7302.0,8639.0,10792.0,12269.0,12269.0,13932.0,19163.699999999953,30420.570000000007,38770.85700000002,0.040360111743211746,0.9011520743370056,0.19634972512722015,0.05786282941699028,0.09059717708094911,0.11142137788967728,0.1318226901655604,0.16467536430914778,0.1872129396505684,0.1872129396505684,0.21258869306477454,0.2924193179217205,0.46418814373998635,0.5916053559166861,2.970455026396479e-08,0.0,0.0,0.0,56412.0,23118.570000000007,0.028180059045553207,0.0006849945057183504,0.004619873594492674,0.0002465163415763527,0.025189068168401718,0.02064966969192028,0.009693145751953125,20800,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_061,F:\目标传感器噪声参数估计\data\500ms\P251621430061.tif,center_roi,768,768,512,512,uint16,512x512,3963.0,53413.0,12808.296974182129,3792.490557605749,6056.143,7265.0,8591.0,10741.0,12215.0,12215.0,13863.0,19133.0,30312.850000000035,38732.571000000054,0.06047150492668152,0.8150301575660706,0.1954420953989029,0.057869698852300644,0.09241081864652476,0.1108567940794995,0.13109025711451897,0.16389715419241627,0.1863889524681468,0.1863889524681468,0.2115358205539025,0.29195086594949266,0.46254444190127464,0.5910211490043497,2.9708188242771882e-08,0.0,0.0,0.0,49450.0,23047.850000000035,0.02830529771745205,0.0006911989185027778,0.004654606804251671,0.00024896045215427876,0.024953240528702736,0.02030656486749649,0.00971221923828125,20695,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_062,F:\目标传感器噪声参数估计\data\500ms\P251621440062.tif,center_roi,768,768,512,512,uint16,512x512,3703.0,53388.0,12873.853973388672,3787.2663622135606,6028.143,7314.0,8640.0,10799.0,12267.0,12267.0,13938.0,19243.849999999977,30003.570000000007,38723.0,0.056504156440496445,0.8146486878395081,0.19644242525100708,0.057789985090494156,0.09198356603341726,0.11160448615243763,0.1318379491874571,0.16478217746242466,0.187182421606775,0.187182421606775,0.21268024719615472,0.2936423285267411,0.45782513160906396,0.5908751049057756,2.97109167268772e-08,0.0,0.0,0.0,49685.0,22689.570000000007,0.028206197544932365,0.0006880834698677063,0.0046487427316606045,0.0002476375666446984,0.025168204680085182,0.02047630213201046,0.009387969970703125,20720,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_063,F:\目标传感器噪声参数估计\data\500ms\P251621440063.tif,center_roi,768,768,512,512,uint16,512x512,3475.0,55939.0,12862.174877166748,3759.207444975569,6168.0,7393.0,8698.0,10808.0,12269.0,12269.0,13923.0,19123.849999999977,30190.0,38755.714000000036,0.053025100380182266,0.8535744547843933,0.19626420736312866,0.05736182630062103,0.09411764705882353,0.11280994888227665,0.13272297245746548,0.16491950865949492,0.1872129396505684,0.1872129396505684,0.21245136186770427,0.2918112458991375,0.46066987106126495,0.5913742885481046,2.970455026396479e-08,0.0,0.0,0.0,52464.0,22797.0,0.028115008026361465,0.0006827315082773566,0.004579000174999237,0.0002463229466229677,0.024520521983504295,0.020499059930443764,0.009601593017578125,20520,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_064,F:\目标传感器噪声参数估计\data\500ms\P251621450064.tif,center_roi,768,768,512,512,uint16,512x512,3535.0,56008.0,12859.567218780518,3767.140311680767,6045.0,7366.0,8684.0,10798.0,12261.0,12261.0,13923.0,19076.0,30089.280000000028,38818.99900000013,0.05394064262509346,0.8546273112297058,0.19622443616390228,0.057482875883579254,0.09224078736552987,0.11239795529106585,0.13250934615091173,0.16476691844052796,0.18709086747539483,0.18709086747539483,0.21245136186770427,0.29108110170138096,0.4591329823758301,0.5923399557488385,2.97109167268772e-08,0.0,0.0,0.0,52473.0,22723.280000000028,0.02812250144779682,0.000683702586684376,0.0046126944944262505,0.00024599320022389293,0.024615716189146042,0.020436463877558708,0.009624481201171875,20569,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_065,F:\目标传感器噪声参数估计\data\500ms\P251621450065.tif,center_roi,768,768,512,512,uint16,512x512,3883.0,53611.0,12835.060203552246,3742.742195286374,6115.143,7379.43,8671.0,10774.0,12239.0,12239.0,13895.25,19109.849999999977,29810.270000000077,38531.714000000036,0.059250783175230026,0.8180513978004456,0.1958504468202591,0.05711058899760246,0.09331110093842984,0.11260288395513848,0.13231097886625467,0.16440070191500725,0.1867551689936675,0.1867551689936675,0.21202792401007095,0.29159761959258373,0.4548755626764336,0.5879562676432446,2.970455026396479e-08,0.0,0.0,0.0,49728.0,22430.840000000077,0.027986429631710052,0.000675000948831439,0.004574887920171022,0.0002434726629871875,0.02445797622203827,0.020529208704829216,0.009311676025390625,20574,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_066,F:\目标传感器噪声参数估计\data\500ms\P251621460066.tif,center_roi,768,768,512,512,uint16,512x512,3469.0,55331.0,12766.537574768066,3738.487913192921,6017.429,7306.43,8631.0,10706.0,12172.0,12172.0,13831.0,18995.849999999977,29524.840000000084,38531.571000000054,0.052933547645807266,0.844296932220459,0.1948048621416092,0.05704566836357117,0.09182008087281605,0.11148897535667965,0.13170061799038682,0.1633630884260319,0.18573281452658885,0.18573281452658885,0.2110475318532082,0.28985809109636035,0.45052018005645966,0.5879540856031137,2.9708188242771882e-08,0.0,0.0,0.0,51862.0,22218.410000000084,0.028013762086629868,0.0006763662677258253,0.004547820892184973,0.00024399399990215898,0.024447433650493622,0.020250162109732628,0.009204864501953125,20514,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_067,F:\目标传感器噪声参数估计\data\500ms\P251621460067.tif,center_roi,768,768,512,512,uint16,512x512,3687.0,53330.0,12779.043991088867,3741.2063903601634,5949.143,7297.43,8603.0,10712.0,12173.0,12173.0,13848.0,19095.0,29420.140000000014,38375.85700000002,0.056260012090206146,0.8137636184692383,0.19499571621418,0.05708715692162514,0.09077810330357824,0.11135164415960937,0.13127336537727932,0.16345464255741207,0.18574807354848555,0.18574807354848555,0.21130693522545205,0.2913710231174182,0.44892256046387446,0.5855780422674909,2.9703640658240715e-08,0.0,0.0,0.0,49643.0,22122.710000000014,0.02813217043876648,0.0006776415393687785,0.0045545767061412334,0.00024452529032714665,0.024955989792943,0.02020588144659996,0.008945465087890625,20667,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_068,F:\目标传感器噪声参数估计\data\500ms\P251621470068.tif,center_roi,768,768,512,512,uint16,512x512,3563.0,52506.0,12774.384906768799,3759.203453970738,6047.0,7315.43,8627.0,10704.0,12159.0,12159.0,13834.0,19048.0,29719.140000000014,38494.85700000002,0.05436789616942406,0.801190197467804,0.19492460787296295,0.057361770421266556,0.09227130540932327,0.11162630655374992,0.13163958190280003,0.1633325703822385,0.1855344472419318,0.1855344472419318,0.2110933089188983,0.29065384908827346,0.45348500801098673,0.5873938658731978,2.9702731163538942e-08,0.0,0.0,0.0,48943.0,22403.710000000014,0.028319871053099632,0.0006899490253999829,0.004652105737477541,0.00024877407122403383,0.02461727149784565,0.020097382366657257,0.009357452392578125,20598,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_069,F:\目标传感器噪声参数估计\data\500ms\P251621480069.tif,center_roi,768,768,512,512,uint16,512x512,3691.0,55227.0,12819.02241897583,3765.3793249180835,5970.143,7290.0,8626.0,10762.75,12223.0,12223.0,13877.0,19169.0,30028.850000000035,38622.42800000007,0.056321050971746445,0.842710018157959,0.19560572504997253,0.05745600163936615,0.09109854276340887,0.11123826962691691,0.13162432288090334,0.1642290379186694,0.18651102464332037,0.18651102464332037,0.21174944686045624,0.2925001907377737,0.45821087968261287,0.5893404745555821,2.9703640658240715e-08,0.0,0.0,0.0,51536.0,22738.850000000035,0.028048725798726082,0.0006774774519726634,0.004567835014313459,0.00024359315284527838,0.02522720769047737,0.020440608263015747,0.009552001953125,20709,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_070,F:\目标传感器噪声参数估计\data\500ms\P251621480070.tif,center_roi,768,768,512,512,uint16,512x512,4369.0,55684.0,12809.451637268066,3773.198113523099,6137.143,7293.0,8614.0,10736.0,12199.0,12199.0,13864.0,19166.0,29648.130000000063,38650.571000000054,0.06666667014360428,0.849683403968811,0.19545969367027283,0.05757530778646469,0.09364679942015716,0.111284046692607,0.13144121461814298,0.16382085908293278,0.18614480811779965,0.18614480811779965,0.2115510795757992,0.29245441367208364,0.45240146486610305,0.5897699092088206,2.970727874807011e-08,0.0,0.0,0.0,51315.0,22355.130000000063,0.028198694810271263,0.00068396091228351,0.004608494695276022,0.00024675813619978726,0.02511425130069256,0.020370716229081154,0.00933074951171875,20657,0,0,raw_uint16.astype(np.float32)/65535.0
