source_pair_key_a,source_pair_key_b,full_image_correlation,center_roi_correlation,center_roi_ssim,low_frequency_correlation,high_frequency_correlation,gradient_map_correlation,downsampled_perceptual_similarity,high_content_similarity
15ms_to_500ms_017,15ms_to_500ms_025,0.9979487481143179,0.9491650434877156,0.832885597036334,0.9971239774642386,0.873732128908941,0.9215353885300643,0.832885597036334,True
15ms_to_500ms_017,15ms_to_500ms_026,0.9978268291424378,0.9489224915222182,0.8325930523499145,0.9963260940860647,0.8752846789240852,0.9238573759304786,0.8325930523499145,True
15ms_to_500ms_017,15ms_to_500ms_027,0.9978356359291786,0.9507914220790322,0.8382231242648378,0.9974565918975064,0.8779373981027385,0.9240006879391848,0.8382231242648378,True
15ms_to_500ms_017,15ms_to_500ms_028,0.9978399944892867,0.9500005545785574,0.8364947268484549,0.9965211640485726,0.876402991263801,0.9231234960457713,0.8364947268484549,True
15ms_to_500ms_017,15ms_to_500ms_029,0.997842047692473,0.9497980816794972,0.8375885286332138,0.9965593621948021,0.876635345251266,0.9238501101152641,0.8375885286332138,True
15ms_to_500ms_017,15ms_to_500ms_030,0.9975996727290813,0.9504737648498701,0.8388185407871266,0.9966119460533123,0.8781057370953371,0.924143943945913,0.8388185407871266,True
15ms_to_500ms_017,15ms_to_500ms_031,0.9976916499844222,0.9499420467846822,0.8355142658026236,0.9971734825415299,0.8768006021367182,0.9217236995129685,0.8355142658026236,True
15ms_to_500ms_017,15ms_to_500ms_032,0.9978926859512081,0.949780161195779,0.8363729399783866,0.9967127116689456,0.8762825288119235,0.9222722817727079,0.8363729399783866,True
15ms_to_500ms_017,15ms_to_500ms_033,0.9978331244040611,0.949269778011659,0.8356524146522639,0.9963298424014807,0.8762691446138402,0.9233077809759554,0.8356524146522639,True
15ms_to_500ms_017,15ms_to_500ms_034,0.9978058670316315,0.9504103843718547,0.8389525253609027,0.9964783648701898,0.8781746456593873,0.9236892382198758,0.8389525253609027,True
15ms_to_500ms_017,15ms_to_500ms_035,0.9978009394810226,0.9491112508616133,0.8336398793513081,0.9963234632114005,0.8752535743641014,0.9224826112151688,0.8336398793513081,True
15ms_to_500ms_017,15ms_to_500ms_036,0.9977843522424441,0.9500040852313241,0.8388062648012637,0.9961754657123678,0.8781672641016681,0.9231385181114662,0.8388062648012637,True
15ms_to_500ms_017,15ms_to_500ms_037,0.9977433771071087,0.9500398363647489,0.8377536898120953,0.9962541603823332,0.8780404545116532,0.9230317100528023,0.8377536898120953,True
15ms_to_500ms_017,15ms_to_500ms_038,0.9976790655485122,0.9500532474155586,0.8371493190374787,0.9969788619785549,0.8771122272466224,0.922586705224802,0.8371493190374787,True
15ms_to_500ms_017,15ms_to_500ms_039,0.9977580884622451,0.9505273130569314,0.8379479991399739,0.9966677835798881,0.8783190757891357,0.9246187307416401,0.8379479991399739,True
15ms_to_500ms_017,15ms_to_500ms_040,0.997709721277759,0.9500208760003912,0.8367069259394051,0.9962571652859644,0.877252669058519,0.9234102676038304,0.8367069259394051,True
15ms_to_500ms_017,15ms_to_500ms_041,0.9975881226426395,0.9508305195592974,0.8390865135908896,0.9964564414341301,0.879154166137284,0.9235765383909293,0.8390865135908896,True
15ms_to_500ms_017,15ms_to_500ms_042,0.9976063123326154,0.9503493965366474,0.8371786654868519,0.9968849539573108,0.8774256900009172,0.9233891536074282,0.8371786654868519,True
15ms_to_500ms_017,15ms_to_500ms_043,0.997605230026778,0.9503374005417282,0.8388114903073131,0.9964708639891753,0.8780345339274845,0.9228133699468856,0.8388114903073131,True
15ms_to_500ms_017,15ms_to_500ms_044,0.9976150913944293,0.9496823494757479,0.8369244049270446,0.9963468756745207,0.876843996681181,0.9233378093491156,0.8369244049270446,True
15ms_to_500ms_017,15ms_to_500ms_045,0.9976017186391485,0.9500323378014681,0.8355856129708902,0.9970714326397021,0.876016406190922,0.9235172875463087,0.8355856129708902,True
15ms_to_500ms_017,15ms_to_500ms_046,0.9975704317355456,0.9505714849287219,0.8370762393859662,0.9966960651051464,0.8783029354011977,0.9243282119942132,0.8370762393859662,True
15ms_to_500ms_017,15ms_to_500ms_047,0.9975331517818957,0.9500321049283825,0.8365946231999086,0.9970743334872586,0.8759426638388605,0.9230316198335915,0.8365946231999086,True
15ms_to_500ms_017,15ms_to_500ms_048,0.9975812615507651,0.9497926094806771,0.8355414988981142,0.9964948675223272,0.876526211868812,0.9232017518966741,0.8355414988981142,True
15ms_to_500ms_017,15ms_to_500ms_049,0.9975773672844531,0.9506933656251481,0.8390881920879613,0.9964859980477777,0.8782469609361123,0.9240369433387198,0.8390881920879613,True
15ms_to_500ms_017,15ms_to_500ms_050,0.997533917420572,0.949673903758701,0.8353964421768978,0.9966295521093128,0.8770781031594773,0.9233981238743917,0.8353964421768978,True
15ms_to_500ms_017,15ms_to_500ms_051,0.9975760697375403,0.9512324824927608,0.8403952239990811,0.9971536310450456,0.879686886293446,0.9235944814949602,0.8403952239990811,True
15ms_to_500ms_017,15ms_to_500ms_052,0.9975874362186523,0.9496309321927381,0.835504090952572,0.9964881164660561,0.876008595959256,0.9219954909804466,0.835504090952572,True
15ms_to_500ms_017,15ms_to_500ms_053,0.9975670449786804,0.950052639005801,0.8370817284755763,0.9965861025023435,0.8779184419737976,0.9249299240927932,0.8370817284755763,True
15ms_to_500ms_017,15ms_to_500ms_054,0.9975636595665703,0.9504727538726789,0.8370122303007367,0.9967862592904319,0.8784855081835464,0.9238227101439066,0.8370122303007367,True
15ms_to_500ms_017,15ms_to_500ms_055,0.99755523883847,0.9500192562188903,0.8379376995182268,0.9966870068046787,0.8772452261228593,0.9224139149881622,0.8379376995182268,True
15ms_to_500ms_017,15ms_to_500ms_056,0.9975262176187896,0.9516775535558999,0.8412620681959978,0.9967123073853468,0.8804199510072509,0.9250640149247402,0.8412620681959978,True
15ms_to_500ms_017,15ms_to_500ms_057,0.9975668948706018,0.9515524364505535,0.8399309881694277,0.996945776082818,0.8806073423201164,0.9247311434105929,0.8399309881694277,True
15ms_to_500ms_017,15ms_to_500ms_058,0.9976101174400378,0.949234930194131,0.8345317623646341,0.9963445712816459,0.8758627056943408,0.9227269317914145,0.8345317623646341,True
15ms_to_500ms_017,15ms_to_500ms_059,0.9976486427904617,0.9506487533643652,0.8397159255686641,0.9963663982859964,0.8790661048731537,0.9244772210562799,0.8397159255686641,True
15ms_to_500ms_017,15ms_to_500ms_060,0.9976056340806814,0.9510537038327848,0.8397073359362575,0.9963116124073746,0.8797376927576983,0.9230408524873867,0.8397073359362575,True
15ms_to_500ms_017,15ms_to_500ms_061,0.9976189031778152,0.9505300940979808,0.838955099373311,0.9967966769595809,0.8785481753566856,0.9233796695719318,0.838955099373311,True
15ms_to_500ms_017,15ms_to_500ms_062,0.9976223623971415,0.9506675957059318,0.838619796499646,0.9963109735246212,0.8792466719780052,0.9253684324697394,0.838619796499646,True
15ms_to_500ms_017,15ms_to_500ms_063,0.9977841374903792,0.9508733190122,0.8386138869658236,0.9967814531040785,0.8795560388713671,0.9256007545848235,0.8386138869658236,True
15ms_to_500ms_017,15ms_to_500ms_064,0.9977698709874435,0.9510385455131816,0.8390200749956707,0.9967682380022433,0.8794973020268204,0.924701508803469,0.8390200749956707,True
15ms_to_500ms_017,15ms_to_500ms_065,0.9975500366214386,0.9492640544082531,0.83615065324582,0.9961457511489407,0.8756933363487169,0.9213741752872766,0.83615065324582,True
15ms_to_500ms_017,15ms_to_500ms_066,0.9970932206291789,0.9496615679562003,0.8382063079580316,0.9965212115395548,0.8763328518344886,0.9220982699801822,0.8382063079580316,True
15ms_to_500ms_017,15ms_to_500ms_067,0.9970002397707485,0.948952720684866,0.8366866765027724,0.994915418402932,0.8760726307708662,0.9226602429114085,0.8366866765027724,True
15ms_to_500ms_017,15ms_to_500ms_068,0.9969687015791304,0.9485741556096242,0.8356366260169944,0.995674876685802,0.875059327160073,0.9221696122887644,0.8356366260169944,True
15ms_to_500ms_017,15ms_to_500ms_069,0.9971608840190245,0.9491209093677246,0.837852514333156,0.9957933253928463,0.8749390707830933,0.9200804206075972,0.837852514333156,True
15ms_to_500ms_017,15ms_to_500ms_070,0.9970926499855828,0.9500712897783054,0.8364996222903799,0.9959527989260855,0.8774559546315436,0.9226019046887314,0.8364996222903799,True
15ms_to_500ms_017,15ms_to_500ms_071,0.9970335485335938,0.9493388766642413,0.8380771921794923,0.9956034727018205,0.8765918326582357,0.9236094228087693,0.8380771921794923,True
15ms_to_500ms_017,15ms_to_500ms_072,0.9971926238083084,0.9496295884059484,0.8375892490228637,0.9959891790145784,0.8770004828882949,0.9240966828234264,0.8375892490228637,True
15ms_to_500ms_017,15ms_to_500ms_073,0.9974293942833125,0.9484789331242515,0.8356205328670249,0.9960150447440019,0.8730712050176218,0.9198029855585708,0.8356205328670249,True
15ms_to_500ms_017,15ms_to_500ms_074,0.9973363304959392,0.9508763254004102,0.8415162908761804,0.9959079094285701,0.8798109690221128,0.9249125554406765,0.8415162908761804,True
15ms_to_500ms_017,15ms_to_500ms_075,0.9972784166511439,0.9504473236873109,0.8407031993324864,0.9959366494832859,0.8786662099552072,0.9239788096560195,0.8407031993324864,True
15ms_to_500ms_017,15ms_to_500ms_076,0.9972527038569704,0.9502554232686242,0.8376309016408603,0.9961538011583294,0.8784289159326637,0.922735407019575,0.8376309016408603,True
15ms_to_500ms_017,15ms_to_500ms_077,0.9972676242737144,0.9499324222535163,0.8387488998919205,0.9965979705210225,0.8767864925860236,0.9221980124857692,0.8387488998919205,True
15ms_to_500ms_017,15ms_to_500ms_078,0.9971849966272717,0.9497952181595039,0.8392013486988343,0.996050531270114,0.8782194087141502,0.9246943620413757,0.8392013486988343,True
15ms_to_500ms_017,15ms_to_500ms_079,0.997250090196275,0.9496964460247656,0.8366690608193496,0.9962393129263258,0.8771480259058172,0.923075257883181,0.8366690608193496,True
15ms_to_500ms_017,15ms_to_500ms_080,0.9972797109981192,0.9496314942187096,0.8371402227055222,0.9958879862556815,0.8769004418634593,0.9230430054577804,0.8371402227055222,True
15ms_to_500ms_017,15ms_to_500ms_081,0.9974066627585408,0.9494944019906332,0.8340383928306191,0.9966761847145944,0.8757169433177169,0.9234857810610445,0.8340383928306191,True
15ms_to_500ms_017,15ms_to_500ms_082,0.9974635865893574,0.9494733875369148,0.8363966685658467,0.996405802778482,0.8762846446543574,0.9230249337134502,0.8363966685658467,True
15ms_to_500ms_017,15ms_to_500ms_083,0.9973490084415225,0.9495710019643996,0.8372993063490995,0.9954875856023483,0.8767526266205679,0.921598716244194,0.8372993063490995,True
15ms_to_500ms_017,15ms_to_500ms_084,0.9973665079185488,0.950129327900895,0.8376684105626936,0.996149783849813,0.8776942640543477,0.9217806951733263,0.8376684105626936,True
15ms_to_500ms_017,15ms_to_500ms_085,0.9973734613692691,0.9495518057693593,0.836824352772157,0.9964259691076848,0.8763822163018639,0.9225320688347078,0.836824352772157,True
15ms_to_500ms_017,15ms_to_500ms_086,0.9973864619272363,0.949983037566899,0.8365395404228245,0.9963977503199143,0.877146766319345,0.9229442060335391,0.8365395404228245,True
15ms_to_500ms_017,15ms_to_500ms_087,0.9974712784090665,0.9497770372730271,0.8370239516117982,0.9957993121977758,0.8773075036624866,0.9226536346482732,0.8370239516117982,True
15ms_to_500ms_017,15ms_to_500ms_088,0.9974665599280066,0.9502426149770652,0.837329818689192,0.996370675211499,0.878750197267778,0.925326648785249,0.837329818689192,True
15ms_to_500ms_017,15ms_to_500ms_089,0.9974964817075798,0.9489355390778775,0.8348256693279446,0.9961153618296982,0.8752131522404588,0.9234281910097646,0.8348256693279446,True
15ms_to_500ms_017,15ms_to_500ms_090,0.9974423619818371,0.94943311050947,0.8360706846245,0.9964176031187423,0.8765387190276752,0.9219808929997092,0.8360706846245,True
15ms_to_500ms_017,15ms_to_500ms_091,0.9974354637976642,0.9496213083260148,0.8377251604797699,0.9958804101708267,0.8772591702010091,0.9226171921268133,0.8377251604797699,True
15ms_to_500ms_017,15ms_to_500ms_092,0.9974220656361237,0.9504191174193327,0.8388218254219362,0.9959485268879323,0.8782570611275864,0.9238432752739969,0.8388218254219362,True
15ms_to_500ms_017,15ms_to_500ms_093,0.9973903375954918,0.9490666342975191,0.8343858466301193,0.9960481210830716,0.87583152043518,0.9219005194490071,0.8343858466301193,True
15ms_to_500ms_017,15ms_to_500ms_094,0.9974699019518217,0.9498247919719848,0.8381933494821667,0.9960675862894822,0.8778500550627089,0.9235078814480665,0.8381933494821667,True
15ms_to_500ms_017,15ms_to_500ms_095,0.9974544618434618,0.9503627133129297,0.8377393941882797,0.9965480425179996,0.8783204514407824,0.9242533671355156,0.8377393941882797,True
15ms_to_500ms_017,15ms_to_500ms_096,0.9973875872329313,0.947862436387474,0.8299386169850522,0.9959486908634784,0.8725994423773888,0.9225664057100478,0.8299386169850522,True
15ms_to_500ms_017,15ms_to_500ms_097,0.9973595140659209,0.9497300133009962,0.8373982289030615,0.995916236299239,0.8770194733890786,0.9219325098894992,0.8373982289030615,True
15ms_to_500ms_017,15ms_to_500ms_098,0.9973982308229604,0.9493786561653474,0.8362463320600702,0.9961803830640459,0.8759068733898775,0.9230934879441576,0.8362463320600702,True
15ms_to_500ms_017,15ms_to_500ms_099,0.9974107029948042,0.9498334680597592,0.8380564366319877,0.9960357476189835,0.8773714638225649,0.9214021983633303,0.8380564366319877,True
15ms_to_500ms_018,15ms_to_500ms_019,0.9983884979381941,0.9541527914702419,0.8409002377994277,0.9969950882056116,0.8887269959734536,0.9296611239569311,0.8409002377994277,True
15ms_to_500ms_018,15ms_to_500ms_020,0.9981927426388186,0.953789147426685,0.8363537152699007,0.9969441197084827,0.8885191628364417,0.9299725065958188,0.8363537152699007,True
15ms_to_500ms_018,15ms_to_500ms_021,0.9986133746491113,0.9523236869753671,0.8383474801535633,0.9965986990293446,0.8854266851959929,0.9264767323834495,0.8383474801535633,True
15ms_to_500ms_018,15ms_to_500ms_022,0.9977062168296842,0.9515446103542528,0.8393305538883455,0.9954421524073245,0.8833852569753651,0.9258607062552783,0.8393305538883455,True
15ms_to_500ms_018,15ms_to_500ms_023,0.9980558861845118,0.9509541164179611,0.8382146063069764,0.9957234143744027,0.8828839621299905,0.9259467545893405,0.8382146063069764,True
15ms_to_500ms_018,15ms_to_500ms_024,0.9977281234132088,0.9496575347146802,0.8357663373894603,0.9951899275691108,0.8796192797517847,0.9231605238118283,0.8357663373894603,True
15ms_to_500ms_018,15ms_to_500ms_025,0.9976774438954757,0.9490529764033417,0.8347570871920779,0.9951037148450487,0.877544399618886,0.9218455227605158,0.8347570871920779,True
15ms_to_500ms_018,15ms_to_500ms_026,0.9974496108503362,0.9499736865419396,0.8381113177047753,0.9950758222052289,0.8801011800775561,0.9236070894190337,0.8381113177047753,True
15ms_to_500ms_018,15ms_to_500ms_027,0.9975391448433506,0.9515353567013879,0.8419634995882436,0.9958594546252034,0.8828704443390406,0.9231712124944826,0.8419634995882436,True
15ms_to_500ms_018,15ms_to_500ms_028,0.9974434788555417,0.9486645277366063,0.8344082561544564,0.9945272767089007,0.8768742800493746,0.92159595423382,0.8344082561544564,True
15ms_to_500ms_018,15ms_to_500ms_029,0.9973938488403761,0.950904266795307,0.8412144929811346,0.994931516635449,0.8822271713000249,0.9250957493951224,0.8412144929811346,True
15ms_to_500ms_018,15ms_to_500ms_030,0.9972148765117155,0.9493481913013962,0.8355322226189184,0.9948871814276752,0.878608073553712,0.9237998390787893,0.8355322226189184,True
15ms_to_500ms_018,15ms_to_500ms_031,0.9972804256129365,0.950172557599328,0.8370011472407287,0.9958063049419906,0.8803722626145496,0.9238936325479037,0.8370011472407287,True
15ms_to_500ms_018,15ms_to_500ms_032,0.9974589601188865,0.9492469176054459,0.8371387693557455,0.9950367757760036,0.8781338806245004,0.9235167828681176,0.8371387693557455,True
15ms_to_500ms_018,15ms_to_500ms_033,0.997449508489933,0.9503458174257983,0.8410490941926057,0.9945565175972391,0.8827014694372223,0.9238586333169861,0.8410490941926057,True
15ms_to_500ms_018,15ms_to_500ms_034,0.9973365574079309,0.9505079214050705,0.8389675739799191,0.9948872692432958,0.8816933821544208,0.9241346126216611,0.8389675739799191,True
15ms_to_500ms_018,15ms_to_500ms_035,0.9973450098646461,0.949522959261902,0.8381231244782612,0.9941752267146091,0.8802707767130145,0.9243678606430614,0.8381231244782612,True
15ms_to_500ms_018,15ms_to_500ms_036,0.9974143576677847,0.9499569538004361,0.8388069905771167,0.9945126503752755,0.8807678184068761,0.9221269441963618,0.8388069905771167,True
15ms_to_500ms_018,15ms_to_500ms_037,0.9973573784690362,0.9493826001032927,0.836189677484796,0.9948436375041307,0.8795627799183418,0.9242342093360039,0.836189677484796,True
15ms_to_500ms_018,15ms_to_500ms_038,0.9974255763825707,0.9496325902539324,0.8387544871305657,0.9950778251462119,0.8794631332808088,0.9232826046455851,0.8387544871305657,True
15ms_to_500ms_018,15ms_to_500ms_039,0.9975732625378622,0.9506893992917178,0.8396630608700706,0.9951013282865406,0.8815765059926816,0.9240591709753982,0.8396630608700706,True
15ms_to_500ms_018,15ms_to_500ms_040,0.9975256536820176,0.9500390435987897,0.8372582077931986,0.9944186046849435,0.8804845658181267,0.9223440639175572,0.8372582077931986,True
15ms_to_500ms_018,15ms_to_500ms_041,0.9973410326271203,0.9496487505506856,0.8360291257264376,0.9944294487243757,0.8799830698983343,0.9250339742816838,0.8360291257264376,True
15ms_to_500ms_018,15ms_to_500ms_042,0.9973724877594456,0.9504238911578697,0.8391742732849405,0.9947259469929198,0.8818823559297744,0.9241903097514054,0.8391742732849405,True
15ms_to_500ms_018,15ms_to_500ms_043,0.9973589732130904,0.9496251564253932,0.8383047128037655,0.9945524399182412,0.88036601853049,0.9225342364262477,0.8383047128037655,True
15ms_to_500ms_018,15ms_to_500ms_044,0.9973746754308875,0.9496585616129398,0.8373811151496956,0.9952303008527749,0.8789080590060255,0.9238945659495719,0.8373811151496956,True
15ms_to_500ms_018,15ms_to_500ms_045,0.9973852565960726,0.9504923236287651,0.8383418595364772,0.994934640886279,0.8812579122539754,0.9234487576675969,0.8383418595364772,True
15ms_to_500ms_018,15ms_to_500ms_046,0.9973445595346666,0.9496098908626355,0.8363346843606072,0.9951189471888064,0.8787647392584843,0.9242617478154007,0.8363346843606072,True
15ms_to_500ms_018,15ms_to_500ms_047,0.9973046375801646,0.9503577989385591,0.8378741281571103,0.9950522122808033,0.8805228875887536,0.9243156245169085,0.8378741281571103,True
15ms_to_500ms_018,15ms_to_500ms_048,0.9973103168164509,0.9502121259893989,0.8385084259176857,0.9950177363610164,0.8806976751109058,0.9239062280613156,0.8385084259176857,True
15ms_to_500ms_018,15ms_to_500ms_049,0.9973636828378344,0.9500288957446776,0.8387407232991985,0.994000363345773,0.8809358043350619,0.9239842533236365,0.8387407232991985,True
15ms_to_500ms_018,15ms_to_500ms_050,0.9973242634027053,0.9507804544302436,0.8409231793725084,0.9949210868381322,0.8827181273081507,0.9234822371384618,0.8409231793725084,True
15ms_to_500ms_018,15ms_to_500ms_051,0.9973496377053536,0.9499789398005586,0.8374116847357165,0.9953066834143163,0.8798603539782824,0.9245443715454651,0.8374116847357165,True
15ms_to_500ms_018,15ms_to_500ms_052,0.997360344985434,0.9500140523333417,0.8379110122153081,0.9948809616275387,0.8800608888820424,0.9208659705078802,0.8379110122153081,True
15ms_to_500ms_018,15ms_to_500ms_053,0.9973203027382306,0.9509366097556644,0.8430833265493711,0.9946686017082228,0.8836143775273249,0.9237161033429536,0.8430833265493711,True
15ms_to_500ms_018,15ms_to_500ms_054,0.9973286623400025,0.9513112088645707,0.8396478946796511,0.9958133331543922,0.8825594152175146,0.9264449171538754,0.8396478946796511,True
15ms_to_500ms_018,15ms_to_500ms_055,0.9972881528183907,0.9497685623774298,0.838718968228575,0.9943556309752729,0.8805359541144969,0.922460231044981,0.838718968228575,True
15ms_to_500ms_018,15ms_to_500ms_056,0.9973063494444672,0.9505753241588104,0.8396933135951729,0.9943007427248248,0.8823745951006956,0.9271103893609094,0.8396933135951729,True
15ms_to_500ms_018,15ms_to_500ms_057,0.9973690178792846,0.9510849365195373,0.8394309264642518,0.99524654571387,0.8827154311517296,0.9257954317248571,0.8394309264642518,True
15ms_to_500ms_018,15ms_to_500ms_058,0.9974156278431158,0.9494950277097398,0.8385861077894289,0.9947643558912198,0.8793995051381351,0.9236683655385761,0.8385861077894289,True
15ms_to_500ms_018,15ms_to_500ms_059,0.9974741625728286,0.9504824232844443,0.8396401358360374,0.9944843159173866,0.8818618504487536,0.9259465639931028,0.8396401358360374,True
15ms_to_500ms_018,15ms_to_500ms_060,0.9973763784743166,0.9493134170817359,0.8353263884102007,0.994152795148066,0.879198870873618,0.9235497681654073,0.8353263884102007,True
15ms_to_500ms_018,15ms_to_500ms_061,0.9973613913392632,0.950240760562338,0.8369987842994042,0.9948599524536527,0.8815416356540428,0.9252825496945498,0.8369987842994042,True
15ms_to_500ms_018,15ms_to_500ms_062,0.9974092586065326,0.950547013568213,0.8390210285858901,0.9945266696447654,0.8822034318945222,0.9254663946216225,0.8390210285858901,True
15ms_to_500ms_018,15ms_to_500ms_063,0.9975251034707379,0.9510914908368489,0.8412252758874652,0.995097810585125,0.8833600955554672,0.9249907174244308,0.8412252758874652,True
15ms_to_500ms_018,15ms_to_500ms_064,0.9974469149988366,0.9521333021089815,0.8443371062195772,0.9951609417233415,0.8852483857436519,0.9265020821198524,0.8443371062195772,True
15ms_to_500ms_018,15ms_to_500ms_065,0.9970991875499665,0.9502935491045105,0.8396577855066022,0.9947775447556196,0.8806051718892175,0.9241262415345521,0.8396577855066022,True
15ms_to_500ms_018,15ms_to_500ms_066,0.9964763733413616,0.9480637849977098,0.8356305817720295,0.994160230734135,0.8762258514552054,0.9214459019319837,0.8356305817720295,True
15ms_to_500ms_018,15ms_to_500ms_067,0.9963253586603966,0.9480651060055875,0.8373824974496465,0.9922207578956976,0.878720345687285,0.9230107060484991,0.8373824974496465,True
15ms_to_500ms_018,15ms_to_500ms_068,0.9963239056401605,0.9486455704314818,0.8367766094677104,0.9932029080395506,0.8793670235591704,0.9220252427640807,0.8367766094677104,True
15ms_to_500ms_018,15ms_to_500ms_069,0.9965191793839923,0.9479417123800701,0.835799936220166,0.9933108904444644,0.8768713538308595,0.9209017388568409,0.835799936220166,True
15ms_to_500ms_018,15ms_to_500ms_070,0.9964177010450851,0.9489326915504146,0.8365139387021363,0.9932704827990277,0.879473244426333,0.9217152408318942,0.8365139387021363,True
15ms_to_500ms_018,15ms_to_500ms_071,0.9964049900429194,0.9493250220765791,0.8395209893107702,0.992945993287601,0.8811360831795443,0.9246255708469809,0.8395209893107702,True
15ms_to_500ms_018,15ms_to_500ms_072,0.9966356615470578,0.9494933193705656,0.8385547728579841,0.9935736324834017,0.8807698676402885,0.9241848673666193,0.8385547728579841,True
15ms_to_500ms_018,15ms_to_500ms_073,0.9969113287949346,0.9479293447027322,0.8369328034393443,0.9936476572011683,0.876121657341428,0.9205690689603317,0.8369328034393443,True
15ms_to_500ms_018,15ms_to_500ms_074,0.9968334857118889,0.9489307237621668,0.8348445838832368,0.9938434410059234,0.8783775012475545,0.9235783391135454,0.8348445838832368,True
15ms_to_500ms_018,15ms_to_500ms_075,0.9967773630761342,0.9490635742895038,0.8374203016595538,0.9937282090210461,0.8785660664369319,0.9223230377414697,0.8374203016595538,True
15ms_to_500ms_018,15ms_to_500ms_076,0.9968326512950878,0.9500167412824472,0.8394780178178674,0.9939649148595529,0.8815437852594864,0.9251377480595617,0.8394780178178674,True
15ms_to_500ms_018,15ms_to_500ms_077,0.9967732227107922,0.9491202615954231,0.8353399808481796,0.9947140235606778,0.8784478805909601,0.9236835597469152,0.8353399808481796,True
15ms_to_500ms_018,15ms_to_500ms_078,0.9966884429106154,0.9493317578136484,0.8363114038932327,0.9943726902171532,0.8799034718570152,0.9222993797062149,0.8363114038932327,True
15ms_to_500ms_018,15ms_to_500ms_079,0.996756557897235,0.949285029097443,0.8371672285833336,0.9943385383156063,0.8796703074294411,0.9232041315775996,0.8371672285833336,True
15ms_to_500ms_018,15ms_to_500ms_080,0.9968286978108777,0.9496220549429062,0.8385660464854626,0.9936324277740258,0.8808825706681852,0.92466839282568,0.8385660464854626,True
15ms_to_500ms_018,15ms_to_500ms_081,0.9969110184991745,0.9493047690959152,0.8365767356153458,0.9947981526443376,0.8786320815521419,0.9237082858616539,0.8365767356153458,True
15ms_to_500ms_018,15ms_to_500ms_082,0.9969429251059253,0.9491700572427142,0.836578948672053,0.9946041153887614,0.8792892160762837,0.9230463339947399,0.836578948672053,True
15ms_to_500ms_018,15ms_to_500ms_083,0.9968393972799857,0.9494011918112858,0.8403943532242374,0.9929116819204152,0.8807683808592887,0.9231391848798506,0.8403943532242374,True
15ms_to_500ms_018,15ms_to_500ms_084,0.996881047016374,0.9504668830193036,0.8413869214655411,0.9939107468590472,0.8824780072140059,0.9238485538068917,0.8413869214655411,True
15ms_to_500ms_018,15ms_to_500ms_085,0.9968817465103283,0.9485648720072115,0.8350813101333369,0.994169867584129,0.8778282299480824,0.9220813343043893,0.8350813101333369,True
15ms_to_500ms_018,15ms_to_500ms_086,0.9969462008387316,0.9501299699727229,0.8382355488578468,0.9943170490860543,0.881012010402202,0.9250710236912604,0.8382355488578468,True
15ms_to_500ms_018,15ms_to_500ms_087,0.9970466996795542,0.9481225040405092,0.8341510557929728,0.9936501516250359,0.8769523086711363,0.9222866973491389,0.8341510557929728,True
15ms_to_500ms_018,15ms_to_500ms_088,0.9970519306568371,0.9498158675074476,0.8398622998152327,0.9941548201971533,0.8816333724437496,0.9257523600508012,0.8398622998152327,True
15ms_to_500ms_018,15ms_to_500ms_089,0.9970780438517959,0.9496054242346667,0.8386802458452365,0.9940228177633269,0.8803813713997977,0.924028062815966,0.8386802458452365,True
15ms_to_500ms_018,15ms_to_500ms_090,0.9970359180390069,0.950431701725424,0.8406891200097778,0.9946922534446401,0.8818717388895911,0.926088053372007,0.8406891200097778,True
15ms_to_500ms_018,15ms_to_500ms_091,0.9970037973048053,0.9482079269593562,0.8350662724949666,0.9937099118319039,0.877768713758841,0.9225363601951486,0.8350662724949666,True
15ms_to_500ms_018,15ms_to_500ms_092,0.9969736767201779,0.9496503271238547,0.8394844909567757,0.9934647900153636,0.8805725751583717,0.9246922800022385,0.8394844909567757,True
15ms_to_500ms_018,15ms_to_500ms_093,0.996915549353364,0.9497615409575688,0.837430131211937,0.9941809428645965,0.8806657689677371,0.9231905938824718,0.837430131211937,True
15ms_to_500ms_018,15ms_to_500ms_094,0.9969825716019145,0.9493411220124715,0.8381149134899268,0.9943670140549749,0.8797710726328017,0.9229321085487585,0.8381149134899268,True
15ms_to_500ms_018,15ms_to_500ms_095,0.9969939277666738,0.9501381380542098,0.8386040783215197,0.994480453938502,0.8811390050349065,0.9230685964117074,0.8386040783215197,True
15ms_to_500ms_018,15ms_to_500ms_096,0.9969180517921403,0.9485729659133232,0.8351602216131807,0.9937623503621444,0.8784069728865634,0.9227513559306113,0.8351602216131807,True
15ms_to_500ms_018,15ms_to_500ms_097,0.9969191770476364,0.9487687636333999,0.8376163420129995,0.9937475251584681,0.8786901065951271,0.9204724710726405,0.8376163420129995,True
15ms_to_500ms_018,15ms_to_500ms_098,0.9969117888213546,0.9489512293285928,0.8363271889643975,0.9938521397996047,0.8788563191450779,0.9226270873790776,0.8363271889643975,True
15ms_to_500ms_018,15ms_to_500ms_099,0.9969415086808164,0.9492383795522256,0.8379042699905019,0.9942891627091264,0.8791086333203224,0.9216455250752363,0.8379042699905019,True
15ms_to_500ms_019,15ms_to_500ms_020,0.9985699547082687,0.9540573333892122,0.8364491180622652,0.9970796612648379,0.8889349161463471,0.9313267109688559,0.8364491180622652,True
