source_pair_key,path,scope,crop_top,crop_left,crop_height,crop_width,dtype,shape,raw_min_dn,raw_max_dn,raw_mean_dn,raw_std_dn,raw_p0_1_dn,raw_p1_dn,raw_p5_dn,raw_p25_dn,raw_p50_dn,raw_median_dn,raw_p75_dn,raw_p95_dn,raw_p99_dn,raw_p99_9_dn,norm_min,norm_max,norm_mean,norm_std,norm_p0_1,norm_p1,norm_p5,norm_p25,norm_p50,norm_median,norm_p75,norm_p95,norm_p99,norm_p99_9,normalization_max_abs_error_vs_float64_div65535,zero_ratio,saturation_ratio,negative_before_clipping_ratio,dynamic_range_dn,robust_dynamic_range_dn_p1_p99,local_contrast_mean_norm,gradient_energy_norm,laplacian_variance_norm,high_frequency_energy_norm,row_mean_variation_norm,column_mean_variation_norm,bad_pixel_candidate_ratio,unique_value_count,nan_count,inf_count,preprocessing
15ms_to_500ms_070,F:\目标传感器噪声参数估计\data\500ms\P251621480070.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17110.61727809906,7059.614288175357,5895.0,7341.0,8779.0,11949.0,15221.0,15221.0,21465.0,29384.0,39509.0,65503.0,1.5259021893143654e-05,1.0,0.26109129190444946,0.10772280395030975,0.0899519340810254,0.11201647974364844,0.13395895323109788,0.18233005264362553,0.23225757228961624,0.23225757228961624,0.3275349050125887,0.4483710994125277,0.6028686961165789,0.9995117112993057,2.9800958145642653e-08,0.0,0.00048422813415527344,0.0,65534.0,32168.0,0.0318497009575367,0.0009400107664987445,0.006542186252772808,0.0003464766778051853,0.0584862157702446,0.0342760793864727,0.00048422813415527344,45996,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_071,F:\目标传感器噪声参数估计\data\500ms\P251621500071.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17128.98366689682,7057.682357190638,5933.0,7381.0,8812.0,11956.0,15242.0,15242.0,21480.0,29403.0,39463.0,65503.0,1.5259021893143654e-05,1.0,0.26137158274650574,0.10769329965114594,0.09053177691309987,0.11262684061951629,0.13446250095368886,0.1824368657969024,0.23257801174944687,0.23257801174944687,0.32776379034103914,0.4486610208285649,0.6021667811093309,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32082.0,0.03186674043536186,0.0009403052972629666,0.006547911558300257,0.0003464686742518097,0.05840136855840683,0.03437839075922966,0.0,45909,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_072,F:\目标传感器噪声参数估计\data\500ms\P251621510072.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17110.773437023163,7059.41418751691,5887.0,7348.0,8791.0,11952.0,15223.0,15223.0,21446.0,29399.0,39537.0,65503.0,1.5259021893143654e-05,1.0,0.2610936760902405,0.1077197790145874,0.08982986190585183,0.11212329289692531,0.13414206149385824,0.18237582970931562,0.23228809033340964,0.23228809033340964,0.32724498359655146,0.4485999847409781,0.6032959487296864,0.9995117112993057,2.9798229550515032e-08,0.0,0.00048422813415527344,0.0,65534.0,32189.0,0.03181160241365433,0.0009372467757202685,0.0065329293720424175,0.00034534913720563054,0.05835774168372154,0.034420523792505264,0.0011806488037109375,46001,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_073,F:\目标传感器噪声参数估计\data\500ms\P251621510073.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17079.7434091568,7040.477356154635,5941.0,7360.0,8795.0,11944.0,15197.0,15197.0,21374.0,29323.0,39560.0,65503.0,1.5259021893143654e-05,1.0,0.26062023639678955,0.10743076354265213,0.09065384908827344,0.11230640115968567,0.13420309758144502,0.18225375753414205,0.23189135576409553,0.23189135576409553,0.3261463340199893,0.4474402990768292,0.6036469062333104,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32200.0,0.031735971570014954,0.000933967181481421,0.006508634891360998,0.00034416772541590035,0.058069538325071335,0.03430423513054848,0.0012540817260742188,45956,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_074,F:\目标传感器噪声参数估计\data\500ms\P251621520074.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17089.115023374557,7059.674342236134,5887.303,7348.0,8782.0,11928.0,15199.0,15199.0,21420.0,29369.0,39533.96999999974,65503.0,1.5259021893143654e-05,1.0,0.2607629895210266,0.10772372037172318,0.08983448538948653,0.11212329289692531,0.13400473029678797,0.1820096131837949,0.23192187380788892,0.23192187380788892,0.32684824902723736,0.44814221408407723,0.6032497138933355,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32185.96999999974,0.03181219846010208,0.0009385579032823443,0.006525842007249594,0.00034601520746946335,0.05849689990282059,0.034269023686647415,0.0011858940124511719,45982,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_075,F:\目标传感器噪声参数估计\data\500ms\P251621520075.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17137.456246614456,7052.892967488437,5935.0,7396.0,8839.0,11979.0,15251.0,15251.0,21466.0,29402.0,39582.0,65503.0,1.5259021893143654e-05,1.0,0.26150065660476685,0.1076202392578125,0.09056229495689326,0.11285572594796674,0.13487449454489966,0.18278782330052643,0.23271534294651713,0.23271534294651713,0.3275501640344854,0.4486457618066682,0.6039826047150377,0.9995117112993057,2.980004865094088e-08,0.0,0.00048422813415527344,0.0,65534.0,32186.0,0.031827714294195175,0.0009381084237247705,0.0065281447023153305,0.0003456934355199337,0.05825161561369896,0.034303225576877594,0.001161336898803711,45989,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_076,F:\目标传感器噪声参数估计\data\500ms\P251621530076.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17098.940797805786,7044.1626471848385,5916.0,7360.0,8811.0,11960.0,15215.0,15215.0,21394.0,29349.0,39592.0,65503.0,1.5259021893143654e-05,1.0,0.2609131634235382,0.1074870377779007,0.09027237354085603,0.11230640115968567,0.13444724193179217,0.1824979018844892,0.23216601815823606,0.23216601815823606,0.32645151445792325,0.4478370336461433,0.6041351949340047,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32232.0,0.03183600679039955,0.0009377332753501832,0.006521277129650116,0.0003454331890679896,0.05789218842983246,0.03432604297995567,0.0012390613555908203,45980,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_077,F:\目标传感器噪声参数估计\data\500ms\P251621530077.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17056.85780954361,7056.479785257677,5887.0,7320.0,8759.0,11893.0,15177.0,15177.0,21371.0,29346.0,39569.0,65503.0,1.5259021893143654e-05,1.0,0.26027101278305054,0.1076749712228775,0.08982986190585183,0.11169604028381781,0.13365377279316396,0.18147554741741054,0.2315861753261616,0.2315861753261616,0.32610055695429924,0.4477912565804532,0.6037842374303807,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32249.0,0.03186217322945595,0.0009401472052559257,0.0065473224967718124,0.00034604279790073633,0.05822952091693878,0.03435473144054413,0.001191854476928711,46086,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_078,F:\目标传感器噪声参数估计\data\500ms\P251621540078.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17105.27984380722,7061.795181724501,5895.0,7352.0,8795.0,11942.0,15213.0,15213.0,21440.0,29389.0,39561.0,65503.0,1.5259021893143654e-05,1.0,0.26100969314575195,0.10775609314441681,0.0899519340810254,0.1121843289845121,0.13420309758144502,0.18222323949034866,0.23213550011444267,0.23213550011444267,0.3271534294651713,0.44844739452201116,0.6036621652552071,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32209.0,0.03180709853768349,0.0009406186291016638,0.006551140453666449,0.0003468246723059565,0.05839470028877258,0.03432323411107063,0.001168966293334961,45980,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_079,F:\目标传感器噪声参数估计\data\500ms\P251621540079.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17107.850813388824,7053.61660474864,5931.0,7381.0,8821.0,11949.0,15214.0,15214.0,21437.0,29388.0,39564.0,65503.0,1.5259021893143654e-05,1.0,0.2610490918159485,0.10763130336999893,0.09050125886930648,0.11262684061951629,0.13459983215075913,0.18233005264362553,0.23215075913633937,0.23215075913633937,0.3271076523994812,0.44843213550011446,0.6037079423208972,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32183.0,0.03186299279332161,0.0009378914255648851,0.006511793006211519,0.0003457040002103895,0.05814092233777046,0.034327972680330276,0.0011968612670898438,46064,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_080,F:\目标传感器噪声参数估计\data\500ms\P251621550080.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17109.865620851517,7059.8223494811,5913.0,7352.0,8793.0,11952.0,15222.0,15222.0,21449.0,29378.0,39544.0,65503.0,1.5259021893143654e-05,1.0,0.2610797882080078,0.10772597789764404,0.09022659647516594,0.1121843289845121,0.13417257953765163,0.18237582970931562,0.23227283131151294,0.23227283131151294,0.32729076066224155,0.4482795452811475,0.6034027618829633,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32192.0,0.03180878981947899,0.0009373164502903819,0.006530479993671179,0.00034517422318458557,0.05836533382534981,0.03427024185657501,0.0011699199676513672,46093,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_081,F:\目标传感器噪声参数估计\data\500ms\P251621550081.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17115.504875421524,7059.634889665019,5907.0,7353.0,8791.0,11955.0,15236.0,15236.0,21448.0,29389.0,39591.0,65503.0,1.5259021893143654e-05,1.0,0.2611657381057739,0.10772310197353363,0.09013504234378576,0.11219958800640879,0.13414206149385824,0.1824216067750057,0.2324864576180667,0.2324864576180667,0.32727550164034486,0.44844739452201116,0.604119935912108,0.9995117112993057,2.9800958145642653e-08,0.0,0.00048422813415527344,0.0,65534.0,32238.0,0.03182343766093254,0.0009375404333695769,0.006521760486066341,0.0003453843528404832,0.05835159495472908,0.03429316356778145,0.0006473064422607422,46070,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_082,F:\目标传感器噪声参数估计\data\500ms\P251621560082.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17098.552883148193,7060.252134903565,5909.0,7341.0,8787.0,11941.0,15215.0,15215.0,21424.0,29369.0,39599.0,65503.0,1.5259021893143654e-05,1.0,0.2609071135520935,0.10773254185914993,0.09016556038757916,0.11201647974364844,0.13408102540627145,0.18220798046845196,0.23216601815823606,0.23216601815823606,0.32690928511482414,0.44814221408407723,0.6042420080872816,0.9995117112993057,2.9800958145642653e-08,0.0,0.00048422813415527344,0.0,65534.0,32258.0,0.031844012439250946,0.0009360890835523605,0.00650846166536212,0.0003447819035500288,0.05827188119292259,0.034332145005464554,0.001188039779663086,46017,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_083,F:\目标传感器噪声参数估计\data\500ms\P251621560083.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17076.629899263382,7058.261359160126,5887.303,7325.0,8763.0,11922.0,15187.0,15187.0,21406.0,29351.0,39556.0,65503.0,1.5259021893143654e-05,1.0,0.2605727016925812,0.10770215094089508,0.08983448538948653,0.1117723353933013,0.13371480888075074,0.18191805905241473,0.23173876554512857,0.23173876554512857,0.3266346227206836,0.4478675516899367,0.6035858701457236,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32231.0,0.03180862218141556,0.0009385799057781696,0.006540849804878235,0.00034586299443617463,0.05835999175906181,0.03434598445892334,0.0011854171752929688,46120,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_084,F:\目标传感器噪声参数估计\data\500ms\P251621570084.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17078.450685739517,7051.227467007781,5902.0,7347.0,8787.0,11929.0,15182.0,15182.0,21399.0,29344.0,39537.0,65503.0,1.5259021893143654e-05,1.0,0.26060014963150024,0.10759484767913818,0.09005874723430228,0.11210803387502861,0.13408102540627145,0.1820248722056916,0.23166247043564508,0.23166247043564508,0.32652780956740673,0.4477607385366598,0.6032959487296864,0.9995117112993057,2.9800958145642653e-08,0.0,0.00048422813415527344,0.0,65534.0,32190.0,0.03178168460726738,0.0009360949625261128,0.0065100062638521194,0.00034481819602660835,0.05813359469175339,0.03441786393523216,0.0012216567993164062,46053,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_085,F:\目标传感器噪声参数估计\data\500ms\P251621570085.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17097.188653945923,7063.824894007162,5894.0,7341.0,8782.0,11937.0,15208.0,15208.0,21424.0,29378.0,39553.96999999974,65503.0,1.5259021893143654e-05,1.0,0.26088637113571167,0.10778703540563583,0.08993667505912871,0.11201647974364844,0.13400473029678797,0.18214694438086518,0.2320592050049592,0.2320592050049592,0.32690928511482414,0.4482795452811475,0.6035548943312694,0.9995117112993057,2.9793682077006167e-08,0.0,0.00048422813415527344,0.0,65534.0,32212.96999999974,0.03184173256158829,0.0009397434769198298,0.006535886321216822,0.00034636224154382944,0.05832801014184952,0.034427009522914886,0.001188039779663086,46019,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_086,F:\目标传感器噪声参数估计\data\500ms\P251621580086.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17145.6234459877,7058.378656261276,5951.0,7397.0,8835.0,11992.0,15251.0,15251.0,21476.0,29434.0,39559.96999999974,65503.0,1.5259021893143654e-05,1.0,0.26162540912628174,0.10770396888256073,0.0908064393072404,0.11287098496986343,0.13481345845731288,0.18298619058518348,0.23271534294651713,0.23271534294651713,0.32770275425345236,0.4491340505073625,0.6036464484626496,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32162.96999999974,0.03185607120394707,0.0009388539474457502,0.006536783650517464,0.00034572905860841274,0.05825595185160637,0.03440962731838226,0.0011875629425048828,45998,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_087,F:\目标传感器噪声参数估计\data\500ms\P251622000087.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17098.638480901718,7058.514639211344,5920.0,7362.0,8797.0,11944.0,15215.0,15215.0,21404.0,29400.0,39616.96999999974,65503.0,1.5259021893143654e-05,1.0,0.26090845465660095,0.10770604014396667,0.09033340962844282,0.11233691920347906,0.13423361562523842,0.18225375753414205,0.23216601815823606,0.23216601815823606,0.3266041046768902,0.4486152437628748,0.6045162127107613,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32254.96999999974,0.031829267740249634,0.0009393347427248955,0.006552130915224552,0.00034598546335473657,0.05822042003273964,0.03441028296947479,0.0012013912200927734,46036,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_088,F:\目标传感器噪声参数估计\data\500ms\P251622000088.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17117.751804351807,7048.595583405761,5957.0,7390.0,8828.0,11975.0,15227.0,15227.0,21415.0,29391.0,39571.0,65503.0,1.5259021893143654e-05,1.0,0.26120007038116455,0.10755469650030136,0.09089799343862058,0.11276417181658656,0.134706645304036,0.18272678721293964,0.23234912642099642,0.23234912642099642,0.3267719539177539,0.44847791256580455,0.6038147554741741,0.9995117112993057,2.9800958145642653e-08,0.0,0.00048422813415527344,0.0,65534.0,32181.0,0.031767331063747406,0.0009366630692966282,0.006527812220156193,0.0003450589720159769,0.058079298585653305,0.0344291552901268,0.0012352466583251953,45949,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_089,F:\目标传感器噪声参数估计\data\500ms\P251622010089.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17084.958137512207,7050.576404896002,5887.0,7347.0,8779.0,11948.0,15204.0,15204.0,21382.0,29379.0,39552.0,65503.0,1.5259021893143654e-05,1.0,0.2606997787952423,0.10758490860462189,0.08982986190585183,0.11210803387502861,0.13395895323109788,0.18231479362172884,0.2319981689173724,0.2319981689173724,0.3262684061951629,0.4482948043030442,0.6035248340581368,0.9995117112993057,2.9799139156239107e-08,0.0,0.00048422813415527344,0.0,65534.0,32205.0,0.03180082142353058,0.0009383383439853787,0.006534059066325426,0.00034586936817504466,0.058106109499931335,0.03438273072242737,0.0012292861938476562,46090,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_090,F:\目标传感器噪声参数估计\data\500ms\P251622010090.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17076.279202461243,7060.0524833690515,5877.0,7324.0,8768.0,11934.0,15180.0,15180.0,21380.0,29385.0,39617.0,65503.0,1.5259021893143654e-05,1.0,0.260567307472229,0.10772950202226639,0.08967727168688487,0.1117570763714046,0.13379110399023422,0.1821011673151751,0.2316319523918517,0.2316319523918517,0.3262378881513695,0.44838635843442437,0.6045166704814221,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32293.0,0.031879112124443054,0.0009406047174707055,0.006541694514453411,0.00034665255225263536,0.05815189331769943,0.03440878540277481,0.0012514591217041016,46101,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_091,F:\目标传感器噪声参数估计\data\500ms\P251622020091.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17090.107409000397,7058.316386692207,5881.0,7341.0,8786.0,11942.0,15195.0,15195.0,21405.0,29383.0,39566.0,65503.0,1.5259021893143654e-05,1.0,0.2607782185077667,0.10770297050476074,0.08973830777447166,0.11201647974364844,0.13406576638437476,0.18222323949034866,0.23186083772030214,0.23186083772030214,0.3266193636987869,0.448355840390631,0.6037384603646906,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32225.0,0.03183571994304657,0.0009409718913957477,0.006567153614014387,0.00034653733018785715,0.05819221958518028,0.03438872471451759,0.0012199878692626953,46042,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_092,F:\目标传感器噪声参数估计\data\500ms\P251622020092.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17101.540038347244,7055.8355424146475,5916.303,7359.029999999999,8806.0,11953.0,15214.0,15214.0,21413.0,29394.0,39555.0,65503.0,1.5259021893143654e-05,1.0,0.26095274090766907,0.10766514390707016,0.09027699702449073,0.11229159990844585,0.13437094682230868,0.18239108873121232,0.23215075913633937,0.23215075913633937,0.3267414358739605,0.44852368963149464,0.6035706111238269,0.9995117112993057,2.9800958145642653e-08,0.0,0.00048422813415527344,0.0,65534.0,32195.97,0.03181521221995354,0.0009371547494083643,0.00651822704821825,0.00034519375185482204,0.058067359030246735,0.03442202880978584,0.0012271404266357422,46081,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_093,F:\目标传感器噪声参数估计\data\500ms\P251622030093.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17092.589315891266,7063.3591555646235,5903.0,7339.0,8779.0,11941.0,15200.0,15200.0,21408.0,29401.0,39575.0,65503.0,1.5259021893143654e-05,1.0,0.26081618666648865,0.10777998715639114,0.09007400625619898,0.11198596169985504,0.13395895323109788,0.18220798046845196,0.23193713282978562,0.23193713282978562,0.326665140764477,0.4486305027847715,0.6038757915617609,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32236.0,0.03185926377773285,0.0009393966756761074,0.006540694274008274,0.0003460187290329486,0.058315176516771317,0.03439399227499962,0.001220703125,46006,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_094,F:\目标传感器噪声参数估计\data\500ms\P251622030094.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17123.903388738632,7059.974356657218,5915.0,7349.0,8805.0,11973.0,15244.0,15244.0,21433.0,29424.0,39595.0,65503.0,1.5259021893143654e-05,1.0,0.2612941265106201,0.1077282503247261,0.09025711451895933,0.11213855191882201,0.134355687800412,0.18269626916914625,0.23260852979324026,0.23260852979324026,0.3270466163118944,0.44898146028839553,0.6041809719996948,0.9995117112993057,2.980004865094088e-08,0.0,0.00048422813415527344,0.0,65534.0,32246.0,0.03184477612376213,0.0009402119321748614,0.0065546790137887,0.00034629207220859826,0.05826308950781822,0.03443458676338196,0.0011944770812988281,46059,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_095,F:\目标传感器噪声参数估计\data\500ms\P251622040095.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17085.51141858101,7052.450503071642,5913.0,7339.0,8788.0,11943.0,15194.0,15194.0,21394.0,29347.0,39621.0,65503.0,1.5259021893143654e-05,1.0,0.2607082724571228,0.10761348158121109,0.09022659647516594,0.11198596169985504,0.13409628442816815,0.18223849851224536,0.23184557869840544,0.23184557869840544,0.32645151445792325,0.4478065156023499,0.6045777065690089,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32282.0,0.03182109072804451,0.0009410184575244784,0.006555402185767889,0.00034669539309106767,0.05806519463658333,0.03434663638472557,0.0012464523315429688,46011,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_096,F:\目标传感器噪声参数估计\data\500ms\P251622040096.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17102.143526792526,7053.438491680525,5914.0,7365.0,8803.0,11956.0,15215.0,15215.0,21405.0,29390.0,39553.0,65503.0,1.5259021893143654e-05,1.0,0.2609620690345764,0.10762859135866165,0.09024185549706264,0.11238269626916915,0.1343251697566186,0.1824368657969024,0.23216601815823606,0.23216601815823606,0.3266193636987869,0.44846265354390785,0.6035400930800335,0.9995117112993057,2.9800958145642653e-08,0.0,0.00048422813415527344,0.0,65534.0,32188.0,0.03182118758559227,0.0009385130251757801,0.006533056031912565,0.000345882261171937,0.0581853985786438,0.03435147553682327,0.0012280941009521484,45983,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_097,F:\目标传感器噪声参数估计\data\500ms\P251622050097.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17106.85431098938,7055.666798382474,5889.0,7348.0,8793.0,11960.0,15225.0,15225.0,21417.0,29400.0,39619.96999999974,65503.0,1.5259021893143654e-05,1.0,0.2610338032245636,0.10766256600618362,0.08986037994964523,0.11212329289692531,0.13417257953765163,0.1824979018844892,0.23231860837720303,0.23231860837720303,0.32680247196154727,0.4486152437628748,0.6045619897764514,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32271.96999999974,0.031803734600543976,0.0009347813902422786,0.006500241346657276,0.0003440705477260053,0.058177296072244644,0.03436315432190895,0.0011951923370361328,46081,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_098,F:\目标传感器噪声参数估计\data\500ms\P251622050098.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17102.925688505173,7067.568482787045,5896.0,7341.0,8781.0,11939.0,15211.0,15211.0,21434.0,29403.0,39575.0,65503.0,1.5259021893143654e-05,1.0,0.2609739899635315,0.10784417390823364,0.0899671931029221,0.11201647974364844,0.13398947127489128,0.18217746242465857,0.23210498207064928,0.23210498207064928,0.3270618753337911,0.4486610208285649,0.6038757915617609,0.9995117112993057,2.9800958145642653e-08,0.0,0.00048422813415527344,0.0,65534.0,32234.0,0.03186056390404701,0.0009378198301419616,0.006517072673887014,0.0003454523684922606,0.058404769748449326,0.03440599516034126,0.0011610984802246094,46066,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_099,F:\目标传感器噪声参数估计\data\500ms\P251622060099.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17134.73192191124,7066.54222668473,5925.0,7366.0,8806.0,11969.0,15253.0,15253.0,21461.0,29440.0,39602.96999999974,65503.0,1.5259021893143654e-05,1.0,0.2614592909812927,0.1078285276889801,0.0904097047379263,0.11239795529106585,0.13437094682230868,0.18263523308155946,0.23274586099031053,0.23274586099031053,0.3274738689250019,0.44922560463874267,0.6043025864042075,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32236.96999999974,0.0318414643406868,0.0009404774755239487,0.006550894118845463,0.00034668901935219765,0.05844510346651077,0.03442167490720749,0.001155853271484375,46069,0,0,raw_uint16.astype(np.float32)/65535.0
