source,content_id,content_sha256,condition_id,seed,source_mean_DN,target_iccd_signal_DN,gain,scaled_mean_DN,relative_mean_error,source_zero_ratio,scaled_zero_ratio,added_zero_ratio,clipping_high_ratio,unique_values,scaled_std_DN,effective_dynamic_range_DN,round_trip_max_error_DN,scale_gate_pass,failure_reason,scene_id,patch_top,patch_left
sCMOS,content_088,ec3826d99261c49304ff1d17a9c047bddc5d422fd5e37e9c2bd0b4d84b7a4177,high,3570667471,12831.356227874756,2510.12255859375,0.19562410348648696,2510.1230125427246,1.80847334746751e-07,0.0,0.0,0.0,0.0,6017,733.4286132019632,4410.570000000007,0.5,True,,,,
sCMOS,content_089,442f902bb0636da20fd64237511becf3bafc48f97b72ba9228e0cb3d57d03eec,low,1362164793,12831.749172210693,935.1195068359376,0.07287545090587462,935.1189575195312,5.87429095797979e-07,0.0,0.0,0.0,0.0,2541,273.7880233515728,1652.570000000007,0.5,True,,,,
sCMOS,content_089,442f902bb0636da20fd64237511becf3bafc48f97b72ba9228e0cb3d57d03eec,mid,3802269328,12831.749172210693,1491.98291015625,0.11627276142424833,1491.9828338623047,5.1135937813463296e-08,0.0,0.0,0.0,0.0,3870,436.82718628738047,2637.0,0.5,True,,,,
sCMOS,content_089,442f902bb0636da20fd64237511becf3bafc48f97b72ba9228e0cb3d57d03eec,high,2755820813,12831.749172210693,2510.12255859375,0.1956181129249192,2510.1228790283203,1.2765694217417718e-07,0.0,0.0,0.0,0.0,5991,734.9233115478328,4436.570000000007,0.5,True,,,,
sCMOS,content_090,cacf549f7e1db7582e409b57ada6f0bb28c00daa8862c5b9d5ee31286ea773a4,low,374002870,12808.317821502686,935.1195068359376,0.07300876819796374,935.119556427002,5.303179323810073e-08,0.0,0.0,0.0,0.0,2554,274.1370308422569,1654.570000000007,0.4998779296875,True,,,,
sCMOS,content_090,cacf549f7e1db7582e409b57ada6f0bb28c00daa8862c5b9d5ee31286ea773a4,mid,4112074405,12808.317821502686,1491.98291015625,0.11648546912628133,1491.9825592041016,2.3522531394193117e-07,0.0,0.0,0.0,0.0,3881,437.38363826562903,2639.570000000007,0.5,True,,,,
sCMOS,content_090,cacf549f7e1db7582e409b57ada6f0bb28c00daa8862c5b9d5ee31286ea773a4,high,952066464,12808.317821502686,2510.12255859375,0.19597597386127788,2510.123748779297,4.7415435664694377e-07,0.0,0.0,0.0,0.0,6035,735.858947738462,4441.0,0.5,True,,,,
sCMOS,content_091,e4a43968f31edfcbc4170be6bb060edf3e3d240751a8aa56058ede52ed5916eb,low,1043234573,12812.306629180908,935.1195068359376,0.07298603865022546,935.1186256408691,9.423341744358065e-07,0.0,0.0,0.0,0.0,2548,274.19634106556697,1649.0,0.5,True,,,,
sCMOS,content_091,e4a43968f31edfcbc4170be6bb060edf3e3d240751a8aa56058ede52ed5916eb,mid,2528561145,12812.306629180908,1491.98291015625,0.11644920413925752,1491.983283996582,2.5056609528597015e-07,0.0,0.0,0.0,0.0,3867,437.4801254673739,2630.0,0.5,True,,,,
sCMOS,content_091,e4a43968f31edfcbc4170be6bb060edf3e3d240751a8aa56058ede52ed5916eb,high,496662403,12812.306629180908,2510.12255859375,0.1959149613916337,2510.122142791748,1.6565007972601563e-07,0.0,0.0,0.0,0.0,5956,736.0173403058021,4426.0,0.5,True,,,,
sCMOS,content_092,6a08959cf383d051b38fa6e2808f93f4783a3b3fdcef57f44e7c25bf7c35fe47,low,283939592,12826.480068206787,935.1195068359376,0.07290538806151768,935.1206092834473,1.178937559951209e-06,0.0,0.0,0.0,0.0,2530,275.138684815531,1629.0,0.5,True,,,,
sCMOS,content_092,6a08959cf383d051b38fa6e2808f93f4783a3b3fdcef57f44e7c25bf7c35fe47,mid,733152572,12826.480068206787,1491.98291015625,0.11632052614765709,1491.9832801818848,2.48009298395297e-07,0.0,0.0,0.0,0.0,3845,438.98327845449137,2599.0,0.5,True,,,,
sCMOS,content_092,6a08959cf383d051b38fa6e2808f93f4783a3b3fdcef57f44e7c25bf7c35fe47,high,2964186910,12826.480068206787,2510.12255859375,0.19569847263206944,2510.122528076172,1.2157804016588302e-08,0.0,0.0,0.0,0.0,5966,738.5495805423656,4374.0,0.5,True,,,,
sCMOS,content_093,137b23d22671ccdb0d5b22223156f94fcf8323b14f8edceb87f4190b0f3eb813,low,3716608361,12816.93977355957,935.1195068359376,0.07295965521855867,935.1195755004883,7.342863683797588e-08,0.0,0.0,0.0,0.0,2538,275.15393285716107,1660.570000000007,0.5,True,,,,
sCMOS,content_093,137b23d22671ccdb0d5b22223156f94fcf8323b14f8edceb87f4190b0f3eb813,mid,3632524753,12816.93977355957,1491.98291015625,0.11640710938145345,1491.983081817627,1.1505586008029243e-07,0.0,0.0,0.0,0.0,3874,439.0076010702833,2648.570000000007,0.5,True,,,,
sCMOS,content_093,137b23d22671ccdb0d5b22223156f94fcf8323b14f8edceb87f4190b0f3eb813,high,4147698334,12816.93977355957,2510.12255859375,0.19584414087455987,2510.121967315674,2.3555745282139836e-07,0.0,0.0,0.0,0.0,5999,738.5885390056371,4457.140000000014,0.5,True,,,,
sCMOS,content_094,4a9ecee0488459cc37e8863d8d2430b6f07d753cac4c4ab99eb17082d313e040,low,1590242323,12849.826477050781,935.1195068359376,0.07277292876335875,935.1183624267578,1.2238106161140837e-06,0.0,0.0,0.0,0.0,2546,273.10535204471944,1631.0,0.5,True,,,,
sCMOS,content_094,4a9ecee0488459cc37e8863d8d2430b6f07d753cac4c4ab99eb17082d313e040,mid,3977719187,12849.826477050781,1491.98291015625,0.11610918737469841,1491.983985900879,7.210167231698325e-07,0.0,0.0,0.0,0.0,3871,435.73881332899845,2601.570000000007,0.5,True,,,,
sCMOS,content_094,4a9ecee0488459cc37e8863d8d2430b6f07d753cac4c4ab99eb17082d313e040,high,2892543181,12849.826477050781,2510.12255859375,0.19534291479162907,2510.1230087280273,1.7932760924467747e-07,0.0,0.0,0.0,0.0,5971,733.0909682482313,4376.570000000007,0.5,True,,,,
sCMOS,content_095,f759608f65bafb8313562aa94f319e49230cb0944dc455328dd490178796d9df,low,2543222203,12834.05630493164,935.1195068359376,0.0728623503448872,935.1198387145996,3.5490507851625296e-07,0.0,0.0,0.0,0.0,2540,273.67661846743243,1653.0,0.5,True,,,,
sCMOS,content_095,f759608f65bafb8313562aa94f319e49230cb0944dc455328dd490178796d9df,mid,3939335540,12834.05630493164,1491.98291015625,0.11625185948287742,1491.9833183288574,2.7357726730202863e-07,0.0,0.0,0.0,0.0,3852,436.65044418294485,2636.570000000007,0.5,True,,,,
sCMOS,content_095,f759608f65bafb8313562aa94f319e49230cb0944dc455328dd490178796d9df,high,2011432278,12834.05630493164,2510.12255859375,0.19558294735150922,2510.123348236084,3.1458317892922234e-07,0.0,0.0,0.0,0.0,5993,734.6237065783628,4436.570000000007,0.5,True,,,,
sCMOS,content_096,02aaffa2527faef5539d1b9d9100aceb38fc6870379cd83789651d273a23b212,low,1452626353,12839.923118591309,935.1195068359376,0.07282905810253257,935.1206703186035,1.2442074594708094e-06,0.0,0.0,0.0,0.0,2547,274.500041230939,1654.0,0.5,True,,,,
sCMOS,content_096,02aaffa2527faef5539d1b9d9100aceb38fc6870379cd83789651d273a23b212,mid,3602579683,12839.923118591309,1491.98291015625,0.11619874171956399,1491.9830474853516,9.204468806423394e-08,0.0,0.0,0.0,0.0,3864,437.96407242470116,2639.570000000007,0.5,True,,,,
sCMOS,content_096,02aaffa2527faef5539d1b9d9100aceb38fc6870379cd83789651d273a23b212,high,3854766,12839.923118591309,2510.12255859375,0.1954935816523129,2510.1216316223145,3.6929329700386966e-07,0.0,0.0,0.0,0.0,6005,736.8336088137837,4440.0,0.5,True,,,,
sCMOS,content_097,3a42aa1222393e68d35b40d7107aa5824850266525038ec5d3c35d4b02881d1a,low,4238965681,12851.980907440186,935.1195068359376,0.0727607295381667,935.119255065918,2.6923833563992666e-07,0.0,0.0,0.0,0.0,2564,274.2770586312103,1658.570000000007,0.5,True,,,,
sCMOS,content_097,3a42aa1222393e68d35b40d7107aa5824850266525038ec5d3c35d4b02881d1a,mid,3252458067,12851.980907440186,1491.98291015625,0.11608972351433551,1491.9843826293945,9.869235997998418e-07,0.0,0.0,0.0,0.0,3885,437.6097222469584,2646.570000000007,0.5,True,,,,
sCMOS,content_097,3a42aa1222393e68d35b40d7107aa5824850266525038ec5d3c35d4b02881d1a,high,3575641881,12851.980907440186,2510.12255859375,0.1953101686558378,2510.122917175293,1.4285419719491254e-07,0.0,0.0,0.0,0.0,6024,736.2379609381421,4451.710000000021,0.5,True,,,,
sCMOS,content_098,9c0106814b86766ec57a705b0d381ebf93c5c2fe8de6380a5f3e72e07cb790fb,low,188108244,12820.450534820557,935.1195068359376,0.07293967589486325,935.1198463439941,3.63063815956203e-07,0.0,0.0,0.0,0.0,2538,275.1783688462644,1652.570000000007,0.5,True,,,,
sCMOS,content_098,9c0106814b86766ec57a705b0d381ebf93c5c2fe8de6380a5f3e72e07cb790fb,mid,656218352,12820.450534820557,1491.98291015625,0.11637523237611655,1491.9831466674805,1.5852140722173622e-07,0.0,0.0,0.0,0.0,3856,439.04718256521744,2636.570000000007,0.5,True,,,,
sCMOS,content_098,9c0106814b86766ec57a705b0d381ebf93c5c2fe8de6380a5f3e72e07cb790fb,high,1925233052,12820.450534820557,2510.12255859375,0.19579051077621767,2510.1217651367188,3.1610290443129587e-07,0.0,0.0,0.0,0.0,5979,738.6569864942801,4435.570000000007,0.5,True,,,,
sCMOS,content_099,e1cba38611d11f6951389dfdce74c2389b206b8d3c98a0e54b1fc8c1a277d259,low,3673194992,12843.779678344727,935.1195068359376,0.07280718995924519,935.119457244873,5.303179348125005e-08,0.0,0.0,0.0,0.0,2558,274.2974119572358,1626.0,0.5,True,,,,
sCMOS,content_099,e1cba38611d11f6951389dfdce74c2389b206b8d3c98a0e54b1fc8c1a277d259,mid,250522203,12843.779678344727,1491.98291015625,0.11616385110309935,1491.9828758239746,2.3011172016058486e-08,0.0,0.0,0.0,0.0,3885,437.6428091772632,2594.0,0.5,True,,,,
sCMOS,content_099,e1cba38611d11f6951389dfdce74c2389b206b8d3c98a0e54b1fc8c1a277d259,high,136278836,12843.779678344727,2510.12255859375,0.19543488143337945,2510.1226654052734,4.2552314058059056e-08,0.0,0.0,0.0,0.0,5966,736.2929717642022,4363.0,0.5,True,,,,
PMRID,pmrid_gt_000,01cf0f0f8d011c55c969e3d6556532c2e3986feae322409f5c60132970188ff5,low,4186820725,9781.570720672607,935.1195068359376,0.09560013759954047,935.1193809509277,1.3461916788075065e-07,0.0,0.0,0.0,0.0,3702,806.3529292278627,2752.0,0.5,True,,Scene1,296.0,780.0
PMRID,pmrid_gt_000,01cf0f0f8d011c55c969e3d6556532c2e3986feae322409f5c60132970188ff5,mid,2377693255,9781.570720672607,1491.98291015625,0.1525299926527196,1491.981803894043,7.414710982952179e-07,0.0,0.0,0.0,0.0,5705,1286.5353230205042,4390.0,0.5,True,,Scene1,296.0,780.0
PMRID,pmrid_gt_000,01cf0f0f8d011c55c969e3d6556532c2e3986feae322409f5c60132970188ff5,high,406577849,9781.570720672607,2510.12255859375,0.25661753416440536,2510.1228370666504,1.1093996165136826e-07,0.0,0.0,0.0,0.0,9010,2164.4748743911864,7385.570000000007,0.5,True,,Scene1,296.0,780.0
PMRID,pmrid_gt_001,63344104a6077abf9659a2cd40e927fde093e4d8a8d92421ac31ca59724b3c63,low,2868237506,9315.91674041748,935.1195068359376,0.10037868874234179,935.1189079284668,6.404608891576544e-07,0.0,0.0,0.0,0.0,4115,826.7047043900585,3428.0,0.5,True,,Scene1,1220.0,2352.0
PMRID,pmrid_gt_001,63344104a6077abf9659a2cd40e927fde093e4d8a8d92421ac31ca59724b3c63,mid,85583428,9315.91674041748,1491.98291015625,0.16015416965710116,1491.9838180541992,6.085176599802133e-07,0.0,0.0,0.0,0.0,6425,1319.0047306721488,5469.0,0.5,True,,Scene1,1220.0,2352.0
PMRID,pmrid_gt_001,63344104a6077abf9659a2cd40e927fde093e4d8a8d92421ac31ca59724b3c63,high,2471231855,9315.91674041748,2510.12255859375,0.2694445032664882,2510.1224250793457,5.3190392572573825e-08,0.0,0.0,0.0,0.0,10488,2219.103420866263,9201.0,0.499969482421875,True,,Scene1,1220.0,2352.0
PMRID,pmrid_gt_002,6d4c0f1b882cc6c7a20a637fa6a551e49062fdcd29dcf9063ee7983a18bc3509,low,570120805,9230.805717468262,935.1195068359376,0.10130421281279153,935.1195487976074,4.4873055798150664e-08,0.0,0.0,0.0,0.0,4429,668.6766298933477,3261.0,0.5,True,,Scene1,814.0,3154.0
PMRID,pmrid_gt_002,6d4c0f1b882cc6c7a20a637fa6a551e49062fdcd29dcf9063ee7983a18bc3509,mid,2758094728,9230.805717468262,1491.98291015625,0.16163084305120193,1491.982063293457,5.676089097294426e-07,0.0,0.0,0.0,0.0,6715,1066.872348227732,5202.570000000007,0.5,True,,Scene1,814.0,3154.0
PMRID,pmrid_gt_002,6d4c0f1b882cc6c7a20a637fa6a551e49062fdcd29dcf9063ee7983a18bc3509,high,610282463,9230.805717468262,2510.12255859375,0.2719288689874195,2510.122001647949,2.2187992330273652e-07,0.0,0.0,0.0,0.0,10441,1794.9142328074347,8753.140000000014,0.5,True,,Scene1,814.0,3154.0
PMRID,pmrid_gt_003,a3124fc90173bc36078fd6e77fb35d2caa53c384fb0cf06aea8800a77f670868,low,3690304702,2790.5249404907227,935.1195068359376,0.3351052317315945,935.119026184082,5.140004588384284e-07,0.0,0.0,0.0,0.0,3184,522.6201379094827,2401.570000000007,0.5,True,,Scene1,52.0,186.0
PMRID,pmrid_gt_003,a3124fc90173bc36078fd6e77fb35d2caa53c384fb0cf06aea8800a77f670868,mid,3754379598,2790.5249404907227,1491.98291015625,0.5346603029800837,1491.9818572998047,7.056759418257935e-07,0.0,0.0,0.0,0.0,4881,833.8410292309536,3831.0,0.5,True,,Scene1,52.0,186.0
PMRID,pmrid_gt_003,a3124fc90173bc36078fd6e77fb35d2caa53c384fb0cf06aea8800a77f670868,high,2126354120,2790.5249404907227,2510.12255859375,0.8995162602461231,2510.122875213623,1.2613721667210363e-07,0.0,0.0,0.0,0.0,7474,1402.8571923391114,6444.570000000007,0.5,True,,Scene1,52.0,186.0
PMRID,pmrid_gt_004,8da2412f8c312de36fb331f21b4400f94755e7d1b84e4555d19fa01602203bdf,low,1850032399,7632.046817779541,935.1195068359376,0.12252538921243152,935.1195945739746,9.382548043785103e-08,0.0,0.0,0.0,0.0,4481,859.3147218996439,3694.570000000007,0.5,True,,Scene1,560.0,202.0
PMRID,pmrid_gt_004,8da2412f8c312de36fb331f21b4400f94755e7d1b84e4555d19fa01602203bdf,mid,2571327928,7632.046817779541,1491.98291015625,0.19548922402841415,1491.980754852295,1.444590243230338e-06,0.0,0.0,0.0,0.0,6925,1371.0377667884136,5895.570000000007,0.5,True,,Scene1,560.0,202.0
PMRID,pmrid_gt_004,8da2412f8c312de36fb331f21b4400f94755e7d1b84e4555d19fa01602203bdf,high,3591354983,7632.046817779541,2510.12255859375,0.3288924476650475,2510.1219787597656,2.3099827631517774e-07,0.0,0.0,0.0,0.0,11019,2306.6419588993213,9918.570000000007,0.5,True,,Scene1,560.0,202.0
PMRID,pmrid_gt_005,2e805c22ed7ff7b9b8174411050d4ee92cf0420693dc09df1ca0862f113fda18,low,905426463,964.7731781005859,935.1195068359376,0.9692635824277065,935.1196060180664,1.0606358659777611e-07,0.0,0.0,0.0,0.0,4128,716.1789112859344,2816.0,0.5,True,,Scene1,2130.0,2662.0
PMRID,pmrid_gt_005,2e805c22ed7ff7b9b8174411050d4ee92cf0420693dc09df1ca0862f113fda18,mid,2385175016,964.7731781005859,1491.98291015625,1.5464597731599643,1491.982494354248,2.78690861083375e-07,0.0,0.0,0.0,0.0,4227,1142.663317728495,4492.0,0.5,True,,Scene1,2130.0,2662.0
PMRID,pmrid_gt_005,2e805c22ed7ff7b9b8174411050d4ee92cf0420693dc09df1ca0862f113fda18,high,1126038641,964.7731781005859,2510.12255859375,2.601774816683438,2510.1229515075684,1.5653172671357438e-07,0.0,0.0,0.0,0.0,4227,1922.4250893235426,7558.0,0.5,True,,Scene1,2130.0,2662.0
PMRID,pmrid_gt_006,a45b5d32dd07065d0506138a2bda7fce59891a67073132fae2a255bfc5d63024,low,1197713673,3209.5701866149902,935.1195068359376,0.2913534998348711,935.1192054748535,3.2227012899960203e-07,0.0,0.0,0.0,0.0,2231,443.48932399156115,1913.0,0.499969482421875,True,,Scene1,316.0,1304.0
PMRID,pmrid_gt_006,a45b5d32dd07065d0506138a2bda7fce59891a67073132fae2a255bfc5d63024,mid,1851762283,3209.5701866149902,1491.98291015625,0.46485442704394847,1491.9835662841797,4.397690651957844e-07,0.0,0.0,0.0,0.0,3489,707.587513300362,3051.570000000007,0.5,True,,Scene1,316.0,1304.0
PMRID,pmrid_gt_006,a45b5d32dd07065d0506138a2bda7fce59891a67073132fae2a255bfc5d63024,high,3484122230,3209.5701866149902,2510.12255859375,0.7820743628108907,2510.1232719421387,2.8418866888775156e-07,0.0,0.0,0.0,0.0,5514,1190.4512505312687,5133.570000000007,0.5,True,,Scene1,316.0,1304.0
PMRID,pmrid_gt_007,fa537e8bbcb398e536f723b0c001fa9cb83d8c3eb52da04471f49b9e66d88c5e,low,2676960644,1958.152198791504,935.1195068359376,0.4775520040847986,935.1189041137695,6.445402578776294e-07,3.814697265625e-06,3.814697265625e-06,0.0,0.0,4424,624.764267658953,2856.0,0.5,True,,Scene1,2396.0,2496.0
PMRID,pmrid_gt_007,fa537e8bbcb398e536f723b0c001fa9cb83d8c3eb52da04471f49b9e66d88c5e,mid,2096823659,1958.152198791504,1491.98291015625,0.7619340882067515,1491.9806442260742,1.51873735305986e-06,3.814697265625e-06,3.814697265625e-06,0.0,0.0,5854,996.8092778096114,4557.570000000007,0.5,True,,Scene1,2396.0,2496.0
PMRID,pmrid_gt_007,fa537e8bbcb398e536f723b0c001fa9cb83d8c3eb52da04471f49b9e66d88c5e,high,3235387999,1958.152198791504,2510.12255859375,1.2818832775832751,2510.122325897217,9.270325562648581e-08,3.814697265625e-06,3.814697265625e-06,0.0,0.0,6968,1677.0392613877746,7667.570000000007,0.5,True,,Scene1,2396.0,2496.0
PMRID,pmrid_gt_008,116cd0076763dd2140c8f699b6f3383a973d9523d19a57d1f55e6aab8713b499,low,1775673533,1748.7363586425781,935.1195068359376,0.5347401294737222,935.1194648742676,4.487305604129999e-08,3.4332275390625e-05,3.4332275390625e-05,0.0,0.0,4250,624.6155878661953,3130.0,0.5,True,,Scene1,770.0,3222.0
PMRID,pmrid_gt_008,116cd0076763dd2140c8f699b6f3383a973d9523d19a57d1f55e6aab8713b499,mid,286929013,1748.7363586425781,1491.98291015625,0.8531777261807332,1491.9816131591797,8.693109428288761e-07,3.4332275390625e-05,3.4332275390625e-05,0.0,0.0,5980,996.5738487755393,4995.0,0.5,True,,Scene1,770.0,3222.0
PMRID,pmrid_gt_008,116cd0076763dd2140c8f699b6f3383a973d9523d19a57d1f55e6aab8713b499,high,329868904,1748.7363586425781,2510.12255859375,1.4353922168932216,2510.1250076293945,9.756637723312112e-07,3.4332275390625e-05,3.4332275390625e-05,0.0,0.0,6790,1676.6433644276935,8403.0,0.5,True,,Scene1,770.0,3222.0
PMRID,pmrid_gt_009,b76310e7add9c6b8a8dc92ad73b3cc5974e04104a35e17d525815c439e06802c,low,529168262,3419.143283843994,935.1195068359376,0.27349526744156316,935.1194343566895,7.750800580110023e-08,0.0,0.0,0.0,0.0,4149,610.9413946975071,2879.570000000007,0.49951171875,True,,Scene2,968.0,2884.0
PMRID,pmrid_gt_009,b76310e7add9c6b8a8dc92ad73b3cc5974e04104a35e17d525815c439e06802c,mid,1674474573,3419.143283843994,1491.98291015625,0.4363616222830178,1491.9852600097656,1.5749868846546697e-06,0.0,0.0,0.0,0.0,6176,974.7556124847149,4595.570000000007,0.5,True,,Scene2,968.0,2884.0
PMRID,pmrid_gt_009,b76310e7add9c6b8a8dc92ad73b3cc5974e04104a35e17d525815c439e06802c,high,1581808801,3419.143283843994,2510.12255859375,0.7341378673583192,2510.123447418213,3.540960419831343e-07,0.0,0.0,0.0,0.0,9178,1639.9391264458636,7731.570000000007,0.5,True,,Scene2,968.0,2884.0
PMRID,pmrid_gt_010,03783ec536533fd0a2bacd54c5b5c97060f73d045c71714b79e291cfcc07112d,low,3656339895,9679.104393005371,935.1195068359376,0.09661219353225532,935.1073913574219,1.295607505476227e-05,0.0,0.0,0.0,0.0,6152,1367.5723075157189,6274.0,0.5,True,,Scene2,1634.0,3036.0
PMRID,pmrid_gt_010,03783ec536533fd0a2bacd54c5b5c97060f73d045c71714b79e291cfcc07112d,mid,3966130142,9679.104393005371,1491.98291015625,0.15414472760872744,1491.9863319396973,2.293446810933829e-06,0.0,0.0,0.0,0.0,9310,2182.054103285485,10010.0,0.5,True,,Scene2,1634.0,3036.0
PMRID,pmrid_gt_010,03783ec536533fd0a2bacd54c5b5c97060f73d045c71714b79e291cfcc07112d,high,1257750365,9679.104393005371,2510.12255859375,0.2593341756296891,2510.1101417541504,4.946706509249366e-06,0.0,0.0,0.0,0.0,14171,3671.0328490034676,16841.0,0.5,True,,Scene2,1634.0,3036.0
PMRID,pmrid_gt_011,535609683c284fafae543d4d412aa3cbfd99bf85655060bdd73b1fe9b7006d32,low,2171725979,2675.994976043701,935.1195068359376,0.349447407490449,935.1191291809082,4.038575033991026e-07,0.0,0.0,0.0,0.0,3205,618.6941587298923,2599.0,0.49996185302734375,True,,Scene2,2454.0,3398.0
PMRID,pmrid_gt_011,535609683c284fafae543d4d412aa3cbfd99bf85655060bdd73b1fe9b7006d32,mid,3501019890,2675.994976043701,1491.98291015625,0.5575432403696279,1491.9820823669434,5.548249252760768e-07,0.0,0.0,0.0,0.0,4934,987.1266160020953,4147.0,0.499755859375,True,,Scene2,2454.0,3398.0
PMRID,pmrid_gt_011,535609683c284fafae543d4d412aa3cbfd99bf85655060bdd73b1fe9b7006d32,high,1398592043,2675.994976043701,2510.12255859375,0.9380146753133357,2510.1232948303223,2.933070219001928e-07,0.0,0.0,0.0,0.0,7724,1660.7464884603442,6976.0,0.5,True,,Scene2,2454.0,3398.0
PMRID,pmrid_gt_012,9a1b7d8a37ba74eb0fd4a0653a22c0666ac44ee8d1e9d74072726709ad06488f,low,1359728518,3544.1850509643555,935.1195068359376,0.26384612919167305,935.1186027526855,9.668103867556567e-07,0.0,0.0,0.0,0.0,8278,1432.5100453895302,6912.570000000007,0.5,True,,Scene2,258.0,1484.0
PMRID,pmrid_gt_012,9a1b7d8a37ba74eb0fd4a0653a22c0666ac44ee8d1e9d74072726709ad06488f,mid,3006428600,3544.1850509643555,1491.98291015625,0.4209664249191189,1491.9846649169922,1.1761265697096558e-06,0.0,0.0,0.0,0.0,12104,2285.5657679733417,11028.570000000007,0.5,True,,Scene2,258.0,1484.0
PMRID,pmrid_gt_012,9a1b7d8a37ba74eb0fd4a0653a22c0666ac44ee8d1e9d74072726709ad06488f,high,863565411,3544.1850509643555,2510.12255859375,0.7082368788590082,2510.121925354004,2.5227443334420725e-07,0.0,0.0,0.0,0.0,17075,3845.2530244042055,18554.0,0.5,True,,Scene2,258.0,1484.0
PMRID,pmrid_gt_013,1111e052e17530a994569aace69c8d23eca39e2d808dafeefe63479937f9d1da,low,3376120363,3995.9202156066895,935.1195068359376,0.23401856302928237,935.1198959350586,4.1609560931587837e-07,0.0,0.0,0.0,0.0,5741,912.8074905141472,4228.0,0.5,True,,Scene2,1190.0,2058.0
PMRID,pmrid_gt_013,1111e052e17530a994569aace69c8d23eca39e2d808dafeefe63479937f9d1da,mid,1703838912,3995.9202156066895,1491.98291015625,0.3733765514959678,1491.9812660217285,1.101979459880134e-06,0.0,0.0,0.0,0.0,8456,1456.383688186607,6746.0,0.4999885559082031,True,,Scene2,1190.0,2058.0
PMRID,pmrid_gt_013,1111e052e17530a994569aace69c8d23eca39e2d808dafeefe63479937f9d1da,high,173007884,3995.9202156066895,2510.12255859375,0.6281713405563192,2510.1241035461426,6.154888283397828e-07,0.0,0.0,0.0,0.0,12526,2450.2277677948537,11349.0,0.5,True,,Scene2,1190.0,2058.0
PMRID,pmrid_gt_014,0f5e338aa9575bac1bff9a88a0fad2f46f8cb2703a7aa1725c80671fe309f42b,low,926609379,994.6165084838867,935.1195068359376,0.9401809630742591,935.1204795837402,1.040239023472058e-06,0.0,0.0,0.0,0.0,2644,544.8523792696707,2177.0,0.5,True,,Scene2,2066.0,3428.0
PMRID,pmrid_gt_014,0f5e338aa9575bac1bff9a88a0fad2f46f8cb2703a7aa1725c80671fe309f42b,mid,2647094426,994.6165084838867,1491.98291015625,1.5000584621609676,1492.17529296875,0.00012894438079042906,0.0,0.0,0.0,0.0,2793,869.2780128310666,3473.0,0.4985389709472656,True,,Scene2,2066.0,3428.0
PMRID,pmrid_gt_014,0f5e338aa9575bac1bff9a88a0fad2f46f8cb2703a7aa1725c80671fe309f42b,high,1475309133,994.6165084838867,2510.12255859375,2.523708924176192,2510.1210403442383,6.04850749825268e-07,0.0,0.0,0.0,0.0,2793,1462.5388405327726,5842.0,0.5,True,,Scene2,2066.0,3428.0
PMRID,pmrid_gt_015,031f7263e8cf8fcba4d7b82fffc4f54ccb2dd3644d3ba95d54b22bd2fbbae000,low,1571831582,981.1840782165527,935.1195068359376,0.9530520598496214,935.1178932189941,1.7255729686710123e-06,0.0,0.0,0.0,0.0,4274,766.7695174032878,3511.0,0.49951171875,True,,Scene2,914.0,2720.0
PMRID,pmrid_gt_015,031f7263e8cf8fcba4d7b82fffc4f54ccb2dd3644d3ba95d54b22bd2fbbae000,mid,3341953585,981.1840782165527,1491.98291015625,1.5205942934460879,1491.9823951721191,3.451675802408773e-07,0.0,0.0,0.0,0.0,4458,1223.3807518838405,5601.0,0.5,True,,Scene2,914.0,2720.0
PMRID,pmrid_gt_015,031f7263e8cf8fcba4d7b82fffc4f54ccb2dd3644d3ba95d54b22bd2fbbae000,high,1139923088,981.1840782165527,2510.12255859375,2.558258551398703,2510.124256134033,6.762778484227243e-07,0.0,0.0,0.0,0.0,4458,2058.221434065748,9425.0,0.5,True,,Scene2,914.0,2720.0
PMRID,pmrid_gt_016,0fcbcd4b10b6854b2c424067f0fe03719a322beec14963b10e3e97f85134e830,low,3009148226,793.0970077514648,935.1195068359376,1.1790733008653322,935.1199951171875,5.221591960352291e-07,0.000354766845703125,0.000354766845703125,0.0,0.0,3767,631.172070745914,3341.0,0.5,True,,Scene2,336.0,122.0
PMRID,pmrid_gt_016,0fcbcd4b10b6854b2c424067f0fe03719a322beec14963b10e3e97f85134e830,mid,917649895,793.0970077514648,1491.98291015625,1.881211119918633,1491.9839057922363,6.67323988465696e-07,0.000354766845703125,0.000354766845703125,0.0,0.0,3767,1007.0384821563077,5329.0,0.5,True,,Scene2,336.0,122.0
PMRID,pmrid_gt_016,0fcbcd4b10b6854b2c424067f0fe03719a322beec14963b10e3e97f85134e830,high,1961452748,793.0970077514648,2510.12255859375,3.164962840687396,2510.123546600342,3.936089050370463e-07,0.000354766845703125,0.000354766845703125,0.0,0.0,3767,1694.2469123424887,8967.0,0.5,True,,Scene2,336.0,122.0
PMRID,pmrid_gt_017,58e895bc16d0ed85e4f7a5749462a8b94afe6082c20327c33f51428f8e10bd92,low,1512968148,1080.6024055480957,935.1195068359376,0.8653687073384153,935.1184539794922,1.1259057668346828e-06,0.0001220703125,0.0001220703125,0.0,0.0,5288,880.7330255310484,4475.570000000007,0.5,True,,Scene2,1404.0,1730.0
