reference,strategy,pair_key,folder,condition_score,psnr,psnr_gain,ssim,ssim_gain,residual_mean,residual_std,gradient_ratio_to_noisy,removed_residual_std,is_primary_strategy
ref25_q2,always_p99,folder_2_frame_131,2,-0.9639743404913954,63.07157122759014,0.030435396321657038,0.9994249086965613,3.801651271007067e-06,2.971937101392541e-05,0.0007015070877969265,0.9946341130362661,2.254334140161518e-05,0
ref25_q2,always_physical,folder_2_frame_131,2,-0.9639743404913954,62.96334128578452,-0.07779454548396103,0.9994037666439286,-1.7340401361698454e-05,-9.502640023129061e-05,0.0007045606034807861,0.9999998218035647,2.9523891664773316e-10,0
ref25_q2,lofo_best_hard,folder_2_frame_131,2,-0.9639743404913954,63.07157122759014,0.030435396321657038,0.9994249086965613,3.801651271007067e-06,2.971937101392541e-05,0.0007015070877969265,0.9946341130362661,2.254334140161518e-05,0
ref25_q2,lofo_best_linear,folder_2_frame_131,2,-0.9639743404913954,63.07157122759014,0.030435396321657038,0.9994249086965613,3.801651271007067e-06,2.971937101392541e-05,0.0007015070877969265,0.9946341130362661,2.254334140161518e-05,1
ref25_q3,always_noisy,folder_2_frame_131,2,-0.9639743404913954,63.06128248054155,0.0,0.9994250900754629,0.0,-2.6347519451519474e-05,0.0007024746155366302,1.0,0.0,0
ref25_q3,always_p99,folder_2_frame_131,2,-0.9639743404913954,63.104938416612306,0.04365593607075624,0.9994316866534687,6.596578005835241e-06,1.0899472727032844e-05,0.0006993592833168805,0.9946341130362661,2.254334140161518e-05,0
ref25_q3,always_physical,folder_2_frame_131,2,-0.9639743404913954,62.954793946891954,-0.1064885336495962,0.9994014959417626,-2.3594133700233222e-05,-0.0001138463121606037,0.0007024743827059865,0.9999998218035647,2.9523891664773316e-10,0
ref25_q3,lofo_best_hard,folder_2_frame_131,2,-0.9639743404913954,63.104938416612306,0.04365593607075624,0.9994316866534687,6.596578005835241e-06,1.0899472727032844e-05,0.0006993592833168805,0.9946341130362661,2.254334140161518e-05,0
ref25_q3,lofo_best_linear,folder_2_frame_131,2,-0.9639743404913954,63.104938416612306,0.04365593607075624,0.9994316866534687,6.596578005835241e-06,1.0899472727032844e-05,0.0006993592833168805,0.9946341130362661,2.254334140161518e-05,1
ref25_q4,always_noisy,folder_2_frame_131,2,-0.9639743404913954,63.087203724029884,0.0,0.9994294250318179,0.0,-2.5627785362303257e-05,0.0007004051003605127,1.0,0.0,0
ref25_q4,always_p99,folder_2_frame_131,2,-0.9639743404913954,63.130714186362205,0.043510462332321254,0.9994359009988579,6.475967040064923e-06,1.1619210454227868e-05,0.0006972748669795692,0.9946341130362661,2.254334140161518e-05,0
ref25_q4,always_physical,folder_2_frame_131,2,-0.9639743404913954,62.98117217013075,-0.1060315538991361,0.9994061606195699,-2.3264412247980815e-05,-0.00011312658170936629,0.0007004049839451909,0.9999998218035647,2.9523891664773316e-10,0
ref25_q4,lofo_best_hard,folder_2_frame_131,2,-0.9639743404913954,63.130714186362205,0.043510462332321254,0.9994359009988579,6.475967040064923e-06,1.1619210454227868e-05,0.0006972748669795692,0.9946341130362661,2.254334140161518e-05,0
ref25_q4,lofo_best_linear,folder_2_frame_131,2,-0.9639743404913954,63.130714186362205,0.043510462332321254,0.9994359009988579,6.475967040064923e-06,1.1619210454227868e-05,0.0006972748669795692,0.9946341130362661,2.254334140161518e-05,1
ref50_h1,always_noisy,folder_2_frame_131,2,-0.9639743404913954,63.10715069829663,0.0,0.9994288766970683,0.0,-1.748461727402173e-05,0.000699047464877367,1.0,0.0,0
ref50_h1,always_p99,folder_2_frame_131,2,-0.9639743404913954,63.14476284199502,0.03761214369838939,0.9994341278270232,5.25112995497512e-06,1.9762377633014694e-05,0.0006959641468711197,0.9946341130362661,2.254334140161518e-05,0
ref50_h1,always_physical,folder_2_frame_131,2,-0.9639743404913954,63.01300450604282,-0.0941461922538096,0.9994081994356988,-2.0677261369450584e-05,-0.00010498340270714834,0.0006990472902543843,0.9999998218035647,2.9523891664773316e-10,0
ref50_h1,lofo_best_hard,folder_2_frame_131,2,-0.9639743404913954,63.14476284199502,0.03761214369838939,0.9994341278270232,5.25112995497512e-06,1.9762377633014694e-05,0.0006959641468711197,0.9946341130362661,2.254334140161518e-05,0
ref50_h1,lofo_best_linear,folder_2_frame_131,2,-0.9639743404913954,63.14476284199502,0.03761214369838939,0.9994341278270232,5.25112995497512e-06,1.9762377633014694e-05,0.0006959641468711197,0.9946341130362661,2.254334140161518e-05,1
