folder,frame_index,frame_mean,frame_std
5,86,4684.549255371094,4008.2747805489757
5,87,4685.419616699219,4007.420424879229
5,88,4689.2880859375,4009.941034066959
5,89,4689.22216796875,4016.26645368663
5,90,4688.0770263671875,4013.9237057461996
5,91,4678.646301269531,4002.6011546789464
5,92,4692.515197753906,4015.798575857164
5,93,4692.544189453125,4017.364545732807
5,94,4684.1591796875,4010.509682829363
5,95,4689.210998535156,4012.842976152441
5,96,4687.017333984375,4015.775597515613
5,97,4686.129699707031,4013.6351880652082
5,98,4682.6761474609375,4008.672807073715
5,99,4681.911865234375,4003.271935126091
5,100,4683.357360839844,4013.3697299720984
5,101,4678.500183105469,4002.086332679637
5,102,4676.87646484375,4006.2978569895117
5,103,4680.7269287109375,4008.192063275647
5,104,4678.433349609375,4006.6019551793734
5,105,4684.4365234375,4009.3015322178207
5,106,4688.810119628906,4012.678211452685
5,107,4690.830261230469,4014.149355615915
5,108,4696.308044433594,4016.4567894397605
5,109,4688.9237060546875,4006.583842404928
5,110,4680.2015380859375,4006.4782945395777
5,111,4686.3731689453125,4010.861767631204
5,112,4680.019470214844,4006.3934127036605
5,113,4681.0499267578125,4008.458340896244
5,114,4679.199462890625,4003.2842722705923
5,115,4685.828674316406,4006.9400416351173
5,116,4685.0479736328125,4007.4594611069137
5,117,4682.283935546875,4005.8028565851714
5,118,4685.672546386719,4011.246612547105
5,119,4691.17138671875,4011.265895073294
5,120,4686.092834472656,4005.389466670106
5,121,4680.87060546875,4005.136666414205
5,122,4685.353576660156,4009.219248406735
5,123,4683.0638427734375,4006.4662913991237
5,124,4682.994384765625,4006.898315140855
5,125,4686.054138183594,4010.9989308877566
5,126,4686.838562011719,4011.053157624363
5,127,4679.6260986328125,4005.384095048767
5,128,4673.3035888671875,4002.457644640406
5,129,4677.6640625,4005.380548501961
5,130,4681.240539550781,4004.6020062722537
5,131,4678.2977294921875,4008.658863207492
5,132,4684.2958984375,4005.967679983092
5,133,4684.0869140625,4004.7976104478826
5,134,4678.319030761719,4001.754628895843
5,135,4683.669372558594,4008.4348506269434
5,136,4679.0989990234375,4007.7762945140917
5,137,4683.792236328125,4005.488450165895
5,138,4678.1881103515625,4005.3180553944017
5,139,4676.701599121094,4002.450395617635
5,140,4676.618713378906,4001.3818006968113
5,141,4682.316345214844,4006.1334387018946
5,142,4687.6600341796875,4008.3932069122293
5,143,4682.463317871094,4003.4624902177725
5,144,4677.889587402344,4004.3574682661215
5,145,4679.759582519531,4005.329735959566
5,146,4679.2158203125,4003.587065973193
5,147,4678.5625,4005.218322457201
5,148,4677.152160644531,4000.8844094499586
5,149,4677.388000488281,4003.2956469430987
5,150,4676.951416015625,4002.89406524104
5,151,4682.509216308594,4006.2634989931407
5,152,4674.439392089844,3999.0019122880417
5,153,4675.52685546875,3997.7271006719247
5,154,4681.410400390625,4002.4586910136545
5,155,4680.719909667969,3998.580309741047
5,156,4683.474914550781,3999.0390297291424
5,157,4685.0850830078125,4001.1976245860806
5,158,4676.635498046875,3996.320661623293
5,159,4675.0723876953125,3994.489882056996
5,160,4675.056823730469,3994.047889732559
5,161,4679.3719482421875,3999.671283622612
5,162,4679.6484375,4001.987165751698
5,163,4679.6226806640625,4000.2417766545823
5,164,4680.335266113281,3999.331696478303
5,165,4680.119934082031,4000.065560408845
5,166,4683.041564941406,4004.9120670619386
5,167,4677.655212402344,3997.695189254662
5,168,4684.836242675781,4005.7557818961322
5,169,4679.240539550781,4004.289869717206
5,170,4673.0440673828125,3996.8029220144554
5,171,4679.36181640625,4002.2593893543212
5,172,4674.16259765625,3999.4692671496427
5,173,4669.704833984375,3995.9087076886167
5,174,4679.747131347656,4003.737898109786
5,175,4668.574951171875,3995.8542744101387
5,176,4666.199645996094,3992.9419262006068
5,177,4676.091796875,4001.4273358384517
5,178,4666.347717285156,3994.969236566681
5,179,4670.658996582031,3998.3483146988497
5,180,4670.353942871094,3994.9588113964
5,181,4672.92919921875,3991.9392748009313
5,182,4682.080322265625,4000.61157145964
5,183,4672.197937011719,3993.725152123486
5,184,4671.8209228515625,3995.384030103926
5,185,4666.392333984375,3995.4434862400576
5,186,4664.774353027344,3994.301010256192
5,187,4666.0714111328125,3996.2158186729803
5,188,4672.725830078125,3997.463111360294
5,189,4668.4661865234375,3997.0044081442793
5,190,4665.647644042969,3991.3851344024006
5,191,4670.832824707031,3997.578885684701
5,192,4667.7156982421875,3996.5553461690997
5,193,4667.697509765625,3996.5631004065117
5,194,4679.685974121094,4003.0770297453987
5,195,4676.825256347656,3997.4765825986537
5,196,4674.8414306640625,4000.789248124974
5,197,4666.463073730469,3993.4228826893022
5,198,4672.7498779296875,3996.154090354244
5,199,4668.95751953125,3995.0611583964796
5,200,4663.9114990234375,3990.8151704369175
7,1,2510.8840942382812,1711.462575213344
7,2,2508.4494018554688,1715.3629347007009
7,3,2509.3570556640625,1712.9725828315925
7,4,2508.978515625,1713.2013269454926
7,5,2508.7940673828125,1712.0389888492039
7,6,2512.5438842773438,1712.4902201164764
7,7,2509.607421875,1713.9133105605986
7,8,2510.5635375976562,1713.6109501090311
7,9,2510.2003173828125,1714.915170041758
7,10,2506.6021118164062,1712.61266523504
7,11,2514.4259033203125,1715.0091044289911
7,12,2511.2420043945312,1715.5044409636766
7,13,2508.1429443359375,1715.1702904011395
7,14,2511.49365234375,1714.2682657540581
7,15,2505.3418579101562,1714.7596588731017
7,16,2509.876708984375,1714.2955201210607
7,17,2503.1582641601562,1714.1313906154548
7,18,2513.8154907226562,1716.5120441022605
7,19,2511.4540405273438,1716.880139626035
7,20,2510.2590942382812,1714.2360297042494
7,21,2512.9828491210938,1716.093132802796
7,22,2515.6053466796875,1717.6211791740327
7,23,2507.2896118164062,1716.3784839973655
7,24,2514.449951171875,1718.2310823712728
7,25,2514.8742065429688,1715.5033511263707
7,26,2509.1277465820312,1713.568905447046
7,27,2509.5585327148438,1715.2324280987564
7,28,2513.421630859375,1714.9219456718577
7,29,2512.1783447265625,1714.701252744019
7,30,2510.9814453125,1709.5898378611823
7,31,2508.068603515625,1714.9722754172465
7,32,2507.5758666992188,1715.5726119886244
7,33,2511.4467163085938,1715.5008788007706
7,34,2510.9736938476562,1713.1710074587538
7,35,2513.980712890625,1718.4926485226654
7,36,2506.6622924804688,1716.7507361096777
7,37,2508.4790649414062,1715.7196195699482
7,38,2509.8881225585938,1715.8597886738103
7,39,2506.833251953125,1714.085952445463
7,40,2505.214111328125,1713.2292791810025
7,41,2512.488525390625,1718.0434069201199
7,42,2507.4287719726562,1713.8163153218554
7,43,2506.249755859375,1714.5568336640808
7,44,2504.9022216796875,1713.3462697021553
7,45,2510.5142822265625,1716.7118334785246
7,46,2509.732666015625,1715.1200104401523
7,47,2509.1367797851562,1716.5789498965119
7,48,2501.9386596679688,1713.4543055261302
7,49,2509.379150390625,1715.0756538225435
7,50,2508.6599731445312,1705.2865799643587
7,51,2511.6283569335938,1710.2008858286915
7,52,2509.252685546875,1712.126972692934
7,53,2510.7435913085938,1704.7402989508066
7,54,2507.3651733398438,1713.860657504794
7,55,2510.1326904296875,1713.0138067795801
7,56,2510.6529541015625,1716.2827006394436
7,57,2511.3004150390625,1715.1336554022205
7,58,2509.4033203125,1712.3191656999436
7,59,2508.7511596679688,1714.0739062739701
7,60,2507.793212890625,1713.611341096003
7,61,2507.2430419921875,1712.08022634123
7,62,2509.4003295898438,1714.0384850513694
7,63,2508.2444458007812,1716.6545050644193
7,64,2511.61474609375,1716.373137202595
7,65,2510.5133666992188,1690.4007025077262
7,66,2515.4823608398438,1703.438394078515
7,67,2508.7001342773438,1712.306942969308
7,68,2509.1074829101562,1715.011304042431
7,69,2509.7708740234375,1711.6403800924438
7,70,2507.5370483398438,1712.7453630771165
7,71,2509.9136962890625,1715.3573325101102
7,72,2505.5678100585938,1712.069299447964
7,73,2512.2337646484375,1717.1268534680146
7,74,2510.3235473632812,1714.6629255616442
7,75,2513.23583984375,1715.2509234839026
7,76,2509.3656616210938,1714.1867202901542
7,77,2503.3318481445312,1714.0985191232724
7,78,2513.798828125,1714.8879269818194
7,79,2511.0547485351562,1714.5505663542276
7,80,2508.1076049804688,1715.4475234487127
7,81,2505.3897094726562,1713.375098135462
7,82,2504.193115234375,1712.3256947707498
7,83,2510.5822143554688,1713.3436296330565
7,84,2514.5416870117188,1713.0487036614559
7,85,2513.2979125976562,1710.7844583359483
7,86,2513.6766357421875,1713.1444240923875
7,87,2512.5123901367188,1712.4915505480699
7,88,2515.153564453125,1714.177297418317
7,89,2513.6571044921875,1713.3300913868222
7,90,2512.5101928710938,1712.3204845622997
7,91,2511.6633911132812,1711.9336520663605
7,92,2513.489501953125,1710.2392319797489
7,93,2512.912353515625,1713.2553180418156
7,94,2510.5662231445312,1713.0372948028564
7,95,2509.6920166015625,1711.3969649529395
7,96,2517.6411743164062,1715.92983869738
7,97,2510.7315063476562,1712.805953310908
7,98,2511.5316772460938,1715.5571868456784
7,99,2516.827880859375,1713.825021198243
7,100,2511.9949340820312,1714.3456725337721
7,101,2508.4312133789062,1713.4615848128133
7,102,2512.3989868164062,1715.0539845471571
7,103,2510.5223388671875,1711.6700504009093
7,104,2506.240234375,1712.024457497233
7,105,2510.720947265625,1714.858382557355
7,106,2515.3604736328125,1715.855750132813
7,107,2513.6266479492188,1714.2746221049326
7,108,2509.9457397460938,1714.1147165403252
7,109,2511.3045654296875,1713.2444814122439
7,110,2512.2805786132812,1714.8590253836323
7,111,2510.3654174804688,1713.1877077790678
7,112,2510.5175170898438,1712.7201234263964
7,113,2509.1041259765625,1711.6434304650795
7,114,2512.9559326171875,1713.7061104716383
7,115,2514.4214477539062,1713.3107982714591
7,116,2513.3378295898438,1715.237906654037
7,117,2512.1742553710938,1711.8355314186147
7,118,2511.7736206054688,1714.0428042744963
7,119,2509.93017578125,1714.6176046806554
7,120,2510.8641357421875,1712.8559224243768
7,121,2509.507568359375,1711.634807871963
7,122,2508.523193359375,1711.1498799975366
7,123,2509.8178100585938,1710.7336062185411
7,124,2505.6258544921875,1712.5113683346149
7,125,2502.401611328125,1713.3259914465064
7,126,2508.6865844726562,1710.593209876614
7,127,2501.3937377929688,1709.5545964767564
7,128,2504.1231079101562,1708.465369971342
7,129,2504.0233154296875,1708.7575460020332
7,130,2507.6261596679688,1711.2234388316112
7,131,2505.19873046875,1708.4268567205368
7,132,2506.8224487304688,1708.9462421014114
7,133,2508.7230834960938,1711.0370088362456
7,134,2508.347412109375,1711.0922796451032
7,135,2507.7352905273438,1711.7910247598634
7,136,2506.0009155273438,1709.07477603733
7,137,2510.934326171875,1714.1402611928866
7,138,2504.998046875,1710.6536876465339
7,139,2513.113037109375,1713.5115891719315
7,140,2505.6585693359375,1710.47606423921
7,141,2508.4332885742188,1709.7137102311647
7,142,2509.8438720703125,1709.6471525635343
7,143,2512.07080078125,1711.3017805313443
7,144,2513.6320190429688,1712.2478445716913
7,145,2509.7058715820312,1710.9148410777527
7,146,2511.1194458007812,1710.0648827852226
7,147,2511.5031127929688,1714.0479398246605
7,148,2512.803466796875,1711.955408659344
7,149,2512.5997314453125,1711.2275204222021
7,150,2512.9404907226562,1712.6102220598125
7,151,2510.1880493164062,1709.6286600637227
7,152,2507.8946533203125,1709.2325785149208
7,153,2506.3756713867188,1709.9539144048838
7,154,2506.3937377929688,1708.2861135654723
7,155,2501.5563354492188,1709.1568745621144
7,156,2505.4683837890625,1710.7863786288963
7,157,2504.0265502929688,1709.656343756898
7,158,2505.6656494140625,1710.2028853927768
7,159,2510.4411010742188,1704.5739818155662
7,160,2507.7511596679688,1709.703623887929
7,161,2507.3934326171875,1706.5057507061608
7,162,2510.6002807617188,1695.6923349734216
7,163,2508.468994140625,1705.1904387452582
7,164,2510.8843383789062,1707.6431670472632
7,165,2508.8521728515625,1706.6540774311497
7,166,2513.7703247070312,1710.8269655314332
7,167,2511.4456176757812,1713.3877119465105
7,168,2513.0235595703125,1712.5745242627927
7,169,2512.1488037109375,1712.631971798438
7,170,2512.77685546875,1713.3399895914065
7,171,2511.2312622070312,1713.196811889622
7,172,2507.9353637695312,1711.8894849303572
7,173,2508.1830444335938,1710.353384934825
7,174,2508.4368896484375,1709.5241609813527
7,175,2506.7394409179688,1710.1129495302216
7,176,2506.2923583984375,1710.3903785528314
7,177,2508.5303955078125,1710.5163742367881
7,178,2508.9384765625,1709.70293190235
7,179,2508.54638671875,1714.7338345459198
7,180,2511.5245361328125,1712.5647588430008
7,181,2506.002685546875,1713.7953081950088
7,182,2510.3564453125,1712.2819973858684
7,183,2509.9055786132812,1713.726284003659
7,184,2510.3087768554688,1713.8588165553733
7,185,2513.9804077148438,1716.1508338227711
7,186,2504.5843505859375,1713.013454714934
7,187,2506.5317993164062,1712.2956482065879
7,188,2501.1485595703125,1711.8989793154344
7,189,2505.9539794921875,1711.8119980680615
7,190,2507.94921875,1714.1514976209846
7,191,2508.8167724609375,1711.7186526905305
7,192,2507.1624755859375,1711.8602605009976
7,193,2505.664794921875,1708.1043986422471
7,194,2507.86279296875,1707.9944884514355
7,195,2502.0394287109375,1710.1175146675507
7,196,2504.8905029296875,1710.0847069813258
7,197,2504.563232421875,1710.4151574674024
7,198,2504.5424194335938,1711.4101067357892
7,199,2503.4185791015625,1709.9965688460793
7,200,2502.9237670898438,1710.5853923997688
8,1,2243.2109985351562,1429.9146810745276
8,2,2244.7877197265625,1429.0001351761903
8,3,2237.7422485351562,1424.1472603491127
8,4,2246.263427734375,1422.6044818081082
8,5,2246.91162109375,1429.2641658090122
8,6,2245.9881591796875,1427.8582010620885
8,7,2247.290283203125,1428.333388862547
8,8,2245.8017578125,1430.5874093182965
8,9,2246.1173706054688,1428.067226212254
8,10,2244.5777587890625,1426.8130370030858
8,11,2244.4937133789062,1428.522494222966
8,12,2249.4230346679688,1428.8596381721095
8,13,2251.7548828125,1429.2083378992334
8,14,2242.65185546875,1427.362445104194
8,15,2238.074462890625,1428.1337018752272
8,16,2241.4000854492188,1429.7531240796156
8,17,2237.9729614257812,1429.9463923727803
8,18,2244.2138671875,1427.3068030806135
8,19,2244.8484497070312,1429.0383804260644
8,20,2242.943115234375,1429.2885003978702
8,21,2242.2318115234375,1427.2575810312146
8,22,2246.100341796875,1431.2447968962058
8,23,2245.4086303710938,1428.113184318848
8,24,2241.9812622070312,1430.3491991244664
8,25,2236.4771728515625,1429.7896028573164
8,26,2243.8240966796875,1428.6971676977978
8,27,2240.586181640625,1428.1701114813263
8,28,2239.5989990234375,1427.7927059182005
8,29,2241.532958984375,1428.969611306256
8,30,2243.13525390625,1428.3915657496786
8,31,2238.8682861328125,1427.302283704287
8,32,2240.1343994140625,1426.3639968353266
8,33,2237.7515258789062,1429.2744451228787
8,34,2243.2709350585938,1429.237969357851
8,35,2239.2027587890625,1428.376734224974
8,36,2238.0755004882812,1427.3682207169127
8,37,2241.1070556640625,1428.1266312265107
8,38,2241.9454956054688,1429.2453329931795
8,39,2240.8555297851562,1429.7735833040479
8,40,2237.3624267578125,1428.8159509618504
8,41,2246.1632690429688,1427.8109444937957
8,42,2243.8792114257812,1428.9424703446425
8,43,2246.1372680664062,1426.8495292278953
8,44,2242.0077514648438,1426.0678027757801
8,45,2242.3578491210938,1427.4547668651212
8,46,2247.0410766601562,1428.2231867222386
8,47,2247.545166015625,1426.8804568175715
8,48,2247.6598510742188,1430.1654465869346
8,49,2243.2348022460938,1427.1472835913746
8,50,2241.251953125,1425.7009107489016
8,51,2241.8621215820312,1425.4858122962498
8,52,2243.7229614257812,1425.6577449616573
8,53,2240.386474609375,1427.3037138790753
8,54,2240.572509765625,1426.2797153887605
8,55,2237.632568359375,1426.604319195998
8,56,2237.37744140625,1427.2536219899032
8,57,2238.542236328125,1426.9641322369325
8,58,2234.7181396484375,1426.97206278429
8,59,2240.9510498046875,1424.6444779217793
8,60,2236.0888061523438,1427.2963318013612
8,61,2233.8152465820312,1427.6702249770758
8,62,2239.7530517578125,1424.4117280645423
8,63,2238.9677734375,1427.2506558093864
8,64,2240.941162109375,1425.5502415442988
8,65,2241.1595458984375,1427.3700429242883
8,66,2239.1393432617188,1426.4430229583443
8,67,2241.348388671875,1424.540404987426
8,68,2240.682861328125,1425.802090775498
8,69,2236.7769165039062,1425.0284191979604
8,70,2240.8948974609375,1426.6403442405463
8,71,2234.8958129882812,1425.9173147437004
8,72,2239.603515625,1427.560603404945
8,73,2241.1585693359375,1425.0283157487938
8,74,2240.4666137695312,1429.1354494440077
8,75,2240.7880249023438,1426.9395083401623
8,76,2241.7969360351562,1427.144702023264
8,77,2236.4692993164062,1426.8496185503814
8,78,2235.672607421875,1427.7189084290978
8,79,2237.7208862304688,1427.7172482645105
8,80,2238.7061767578125,1426.0064229199384
8,81,2237.3275146484375,1426.0395264048332
8,82,2241.0340576171875,1425.2616094367445
8,83,2235.1653442382812,1427.1894864401245
8,84,2236.6630249023438,1424.5938430046942
8,85,2240.725341796875,1426.4326273208726
8,86,2236.8478393554688,1424.190712634225
8,87,2237.0196533203125,1425.8526562100199
8,88,2240.472900390625,1425.8074305808607
8,89,2235.1921997070312,1424.4253190492398
8,90,2235.4143676757812,1421.7884281006343
8,91,2240.2626342773438,1425.3950310351854
8,92,2237.2951049804688,1424.8293966364865
8,93,2242.499755859375,1428.1548312153584
8,94,2236.7350463867188,1426.8580865866054
8,95,2245.3746337890625,1429.4793981165865
8,96,2239.5573120117188,1426.947463229255
8,97,2236.710205078125,1426.704865398761
8,98,2243.3238525390625,1426.5167622912984
8,99,2243.4196166992188,1427.1300071115425
8,100,2246.540283203125,1424.0043300908526
8,101,2242.4866943359375,1426.8342512057172
8,102,2240.4642333984375,1428.0251590220153
8,103,2241.3161010742188,1424.8440338534067
8,104,2241.8428955078125,1426.291880898646
8,105,2244.0191040039062,1427.9274672355793
8,106,2239.9553833007812,1427.3863793447924
8,107,2235.0529174804688,1426.1246425544668
8,108,2241.9854736328125,1426.3925081096468
8,109,2240.4520874023438,1425.228549966782
8,110,2245.774169921875,1428.9886327320237
8,111,2240.8336791992188,1426.5808745046418
8,112,2241.757080078125,1427.1028387187007
8,113,2238.8762817382812,1425.2702937018048
8,114,2235.0367431640625,1424.7881198248674
8,115,2237.7606201171875,1425.7607456820167
8,116,2240.280029296875,1426.800301134664
8,117,2239.2191772460938,1425.60388474999
8,118,2239.9913330078125,1423.3804406521585
8,119,2239.4953002929688,1424.83905826514
8,120,2244.9590454101562,1424.8012233405334
8,121,2233.3742065429688,1424.2626745947798
8,122,2244.0596313476562,1425.8537405745747
8,123,2239.089599609375,1422.7628976635579
8,124,2235.9945678710938,1424.956565425556
8,125,2238.9091796875,1424.294000533175
8,126,2245.7411499023438,1423.7491985629824
8,127,2240.0985717773438,1425.5045341236346
8,128,2238.9518432617188,1424.872431927114
8,129,2239.8897705078125,1427.2479245877655
8,130,2239.0403442382812,1425.8846547976382
8,131,2239.9041137695312,1423.2945762444142
8,132,2239.8185424804688,1425.2480462854016
8,133,2247.3709106445312,1426.2241044251973
8,134,2238.384033203125,1427.4644889337656
8,135,2240.5216674804688,1426.5496392943537
8,136,2241.1428833007812,1425.1704220561471
8,137,2239.9537963867188,1423.8718638905984
8,138,2239.2439575195312,1425.507549990337
8,139,2238.386962890625,1424.2946299951982
8,140,2234.1228637695312,1422.710812480672
8,141,2244.4996337890625,1423.8665151288374
8,142,2238.2474975585938,1423.1418779277608
8,143,2237.5144653320312,1425.1396370894151
8,144,2242.5060424804688,1426.4810163013988
8,145,2239.943359375,1427.8725914509457
8,146,2237.5933227539062,1422.5857900228527
8,147,2239.3516235351562,1424.14311905555
8,148,2244.9042358398438,1424.4824876601722
8,149,2242.0634155273438,1423.3149834527308
8,150,2236.6206665039062,1421.7956416822647
8,151,2237.322998046875,1422.8206250002731
8,152,2240.8405151367188,1423.7555378716672
8,153,2239.8516845703125,1423.208264154893
8,154,2236.4528198242188,1423.020723333373
8,155,2241.554931640625,1424.8350768598073
8,156,2238.8401489257812,1423.2064121762332
8,157,2241.7227172851562,1423.239208203804
8,158,2237.7252197265625,1424.9536009385824
8,159,2240.4351196289062,1424.936987068628
8,160,2239.8016357421875,1423.9991995844823
8,161,2234.27294921875,1421.9072680784598
8,162,2237.9515380859375,1421.1666116887163
8,163,2239.8679809570312,1423.5202847608664
8,164,2241.849609375,1422.3565588514225
8,165,2240.16552734375,1421.8291180588733
8,166,2242.6331176757812,1422.3832722359386
8,167,2241.4090576171875,1422.6120242665888
8,168,2234.2665405273438,1422.1191443901284
8,169,2242.1139526367188,1423.2052112033723
8,170,2239.1341552734375,1421.526712261252
8,171,2244.3707275390625,1424.3165940274757
8,172,2240.764892578125,1422.5405416625983
8,173,2241.3562622070312,1424.0072999938016
8,174,2244.1580200195312,1424.9459840812222
8,175,2240.43310546875,1422.251899194866
8,176,2241.55712890625,1421.4493515223535
8,177,2243.7618408203125,1422.337506137746
8,178,2241.1018676757812,1424.0520646935406
8,179,2240.6075439453125,1421.565682025361
8,180,2241.8433227539062,1423.1473015150823
8,181,2238.4414672851562,1422.907131461796
8,182,2238.9690551757812,1423.4604116722319
8,183,2239.9219970703125,1423.7719220798824
8,184,2234.37353515625,1422.038580261709
8,185,2243.3020629882812,1421.4894991468304
8,186,2243.3042602539062,1423.4335911132227
8,187,2241.8696899414062,1421.016723572803
8,188,2243.3909301757812,1424.6228628648455
8,189,2240.1717529296875,1422.7204518712754
8,190,2239.672607421875,1423.272395831513
8,191,2243.5264282226562,1424.4490323452437
8,192,2243.6744995117188,1422.7809287783991
8,193,2239.3037109375,1424.7836621506935
8,194,2240.6482543945312,1424.7487205399766
8,195,2236.140869140625,1419.4749832958523
8,196,2241.7057495117188,1423.038855947296
8,197,2238.873779296875,1423.4293122658225
8,198,2239.2730712890625,1422.2733462927051
8,199,2233.806884765625,1419.8406913041579
8,200,2240.2822265625,1422.503700441599
9,1,1394.207275390625,516.5641645899132
9,2,1390.7964477539062,517.0579989842082
9,3,1396.3372192382812,517.1885914395411
9,4,1400.2039184570312,516.5987409958651
9,5,1394.8054809570312,517.5283217824048
9,6,1393.39697265625,513.951615729679
9,7,1393.8632202148438,516.0261830319208
9,8,1395.0980834960938,516.3307750478018
9,9,1393.9191284179688,516.8371977871058
9,10,1394.8846435546875,516.6534602344084
9,11,1392.1487426757812,515.5625003263949
9,12,1389.1634521484375,516.5318889260718
9,13,1395.8828125,516.9891273048834
9,14,1395.0846557617188,515.654521443155
9,15,1394.0015869140625,516.6755561941899
9,16,1391.2274169921875,516.825797603623
9,17,1393.6180419921875,517.0847245943952
9,18,1394.3606567382812,517.3977127124515
9,19,1393.1209106445312,517.6899243921398
9,20,1398.6102294921875,516.6969578701917
9,21,1392.2048950195312,517.7566109798536
9,22,1396.6898803710938,517.4828878347499
9,23,1399.5694580078125,517.4325799462603
9,24,1397.0942993164062,516.7401428792932
9,25,1401.8013916015625,516.8677798657001
9,26,1398.2531127929688,516.9090084284283
9,27,1400.1640625,517.619310330716
9,28,1398.837890625,517.1951652470522
9,29,1397.9669799804688,516.5155620249744
9,30,1398.0318603515625,518.0474247005039
9,31,1397.8634033203125,517.4345250261171
9,32,1400.3876342773438,517.3302032481691
9,33,1399.8644409179688,518.1417680326354
9,34,1401.1240844726562,517.1883233646361
9,35,1401.8482055664062,517.962212586434
9,36,1400.5625610351562,517.4156935495209
9,37,1402.7557373046875,517.6133817272864
9,38,1402.4163818359375,518.3306823400221
9,39,1404.5100708007812,517.8607165651513
9,40,1399.8151245117188,517.4865459082524
9,41,1404.5303955078125,517.4847398574115
9,42,1399.2876586914062,518.7162417399903
9,43,1403.4708862304688,517.6983351625009
9,44,1401.9417114257812,518.0586519556584
9,45,1399.9815673828125,517.7243962201208
9,46,1400.4358520507812,517.8758518444502
9,47,1401.6354370117188,518.0423063854493
9,48,1403.0255126953125,518.2877539382013
9,49,1402.0713500976562,518.5432650337848
9,50,1398.5791015625,518.0828320755093
9,51,1400.0000610351562,517.4834160990054
9,52,1396.0636596679688,518.3500522901154
9,53,1400.9410400390625,517.5260270386359
9,54,1396.950439453125,518.3239129117004
9,55,1397.6602783203125,518.0174499346876
9,56,1398.8138427734375,517.5472910756889
9,57,1397.583251953125,517.8596040290533
9,58,1400.25146484375,517.9805600537122
9,59,1402.5084228515625,518.1207957481274
9,60,1404.8409423828125,518.2676568193034
9,61,1400.144775390625,518.7383983426389
9,62,1399.7376098632812,518.990617670051
9,63,1396.290771484375,518.3346731800738
9,64,1395.3058471679688,518.680110208657
9,65,1399.9896240234375,518.3204866156306
9,66,1397.8771362304688,518.7670924256771
9,67,1402.6068725585938,518.5495349830026
9,68,1403.74658203125,518.9568772709666
9,69,1396.3482055664062,518.5389238709952
9,70,1400.921630859375,518.271628274869
9,71,1402.4384765625,518.958327072901
9,72,1398.5281982421875,517.5465047518297
9,73,1398.0274047851562,519.4292592379576
9,74,1396.3391723632812,517.6913432313112
9,75,1397.6749267578125,518.3928479596034
9,76,1399.5310668945312,518.5627098124128
9,77,1399.9990844726562,517.9641261097739
9,78,1399.2021484375,518.4727460849647
9,79,1401.9959106445312,518.61041300896
9,80,1396.246826171875,518.2506252395802
9,81,1397.5452270507812,518.3921388646271
9,82,1400.7471923828125,517.9747843770178
9,83,1400.41162109375,518.194765453179
9,84,1400.1721801757812,518.72209793418
9,85,1397.6104125976562,518.1800095467999
9,86,1400.9935302734375,517.4831285058681
9,87,1403.5606079101562,518.7252590118734
9,88,1402.2332153320312,518.303784985727
9,89,1401.33642578125,517.3411979902685
9,90,1398.8675537109375,517.314435694484
9,91,1401.28369140625,517.9747582491337
9,92,1395.9881591796875,517.4165777194015
9,93,1399.49658203125,517.9751126004741
9,94,1396.8698120117188,519.2087079315099
9,95,1399.1447143554688,518.341931865652
9,96,1398.5670166015625,519.6480134540157
9,97,1396.6522216796875,518.4663996969264
9,98,1402.2084350585938,520.216077554166
9,99,1400.3612670898438,518.9777590686954
9,100,1400.1878662109375,520.4446752718168
9,101,1401.6220703125,519.0443082126046
9,102,1402.53564453125,519.3295352759519
9,103,1403.7135620117188,519.4047190693979
9,104,1402.0376586914062,519.3897432265411
9,105,1395.3738403320312,518.2257752326456
9,106,1398.0291748046875,518.5875466904547
9,107,1394.9961547851562,518.3841430215539
9,108,1398.407958984375,518.6671494222278
9,109,1399.0480346679688,518.3927892982132
9,110,1397.021484375,519.1715733601915
9,111,1401.0738525390625,517.8951664973804
9,112,1396.9747314453125,519.034784495025
9,113,1396.8916625976562,518.7994275739837
9,114,1395.889892578125,517.9180429416228
9,115,1401.2089233398438,518.1538097279691
9,116,1401.0645141601562,518.4012528892101
9,117,1400.783447265625,518.7887593571993
9,118,1401.0828247070312,519.2501047093335
9,119,1400.96533203125,518.7228849928634
9,120,1398.0103759765625,519.0891703617697
9,121,1401.6707153320312,519.1220707456766
9,122,1405.4500732421875,518.2806025984185
9,123,1401.8062744140625,517.9723039750688
9,124,1401.4111328125,519.4079871754818
9,125,1399.7098388671875,519.5299556242085
9,126,1399.544677734375,519.5176151462618
9,127,1400.6575927734375,518.8118423166479
9,128,1401.3561401367188,519.5959412215703
9,129,1401.7376708984375,520.3771131351269
9,130,1402.3642578125,518.7458472460247
9,131,1396.0182495117188,518.5730488476759
9,132,1403.2996826171875,518.9305510201975
9,133,1399.3253173828125,519.4919504672243
9,134,1396.4771118164062,519.7664170772732
9,135,1401.7883911132812,519.436126533235
9,136,1398.96142578125,519.3132291376199
9,137,1401.2838134765625,520.2762189553328
9,138,1400.0061645507812,518.7645912491265
9,139,1401.9440307617188,519.3511013250309
9,140,1404.5621948242188,519.2115104929646
9,141,1398.7164916992188,518.8253776833944
9,142,1399.6455688476562,519.2306088433234
9,143,1398.9710083007812,518.923186230229
9,144,1397.6393432617188,519.7180421299505
9,145,1396.4493408203125,519.7748218946737
